1.287529939547433845e+23,1.990000000000000000e+14,8.209390395261324942e+06,4.050356106097549491e+04,4.862005561200935411e+00,6.921395441458597642e-01,5.363457134430550666e-02,3.122741608747092723e-01,1.685079434102630669e-02,5.703169721262751901e-03,1.761320955818274059e-04,4.862361434347915214e-03,8.649507021771307485e-04,4.025854678823074725e-03,4.150755690775869127e-04,1.787734971719263401e-04,1.071391316585832950e-03,1.293182645813095906e-04,5.882295638874559027e-06,4.826929500000000000e+13
1.287529939547433845e+23,1.989999999997299375e+14,8.209531745704744942e+06,4.057278592904230027e+04,6.320062748451630519e+00,6.953815843027102428e-01,5.383452852235909997e-02,3.133407468076011559e-01,1.750460747219213797e-02,5.912661543934756223e-03,3.353305039247704046e-04,4.904890466357171921e-03,8.821276173573360619e-04,4.268171842518103318e-03,7.044201875565758286e-04,2.726020011356460916e-04,1.251412082362657633e-03,1.887888791674670807e-04,7.636449214914741996e-05,4.826929499999998438e+13
1.287529939547433845e+23,1.989999999994565938e+14,8.209674917218276300e+06,4.064346840540714038e+04,7.800780606194916977e+00,6.987752644614390052e-01,5.404286930224894842e-02,3.144356595027683055e-01,1.816853037352174696e-02,6.125161134933626399e-03,4.948297581246358925e-04,4.948204314355712785e-03,8.993971235634506175e-04,4.510561801660483393e-03,9.934771421803041940e-04,3.663448702819023712e-04,1.431275733614280517e-03,2.481725213591532320e-04,1.466987497076124077e-04,4.826929499999996875e+13
1.287529939547433845e+23,1.989999999991625312e+14,8.209829053598989733e+06,4.072017581746124779e+04,9.398872767702222575e+00,7.025528032821763968e-01,5.427379676855677293e-02,3.156316445701048412e-01,1.888583306342748666e-02,6.354474520760941027e-03,6.647465461917967822e-04,4.995153767544490211e-03,9.178626563505057128e-04,4.768325440416714724e-03,1.300446705662604546e-03,4.659055765559058475e-04,1.622316644737800207e-03,3.112057086541493043e-04,2.213042966083786128e-04,4.826929499999995312e+13
1.287529939547433845e+23,1.989999999988500312e+14,8.209992956735892221e+06,4.080243817845138983e+04,1.110311416753296321e+01,7.067161970135389382e-01,5.452727812656996825e-02,3.169245806728980819e-01,1.965226754606864967e-02,6.599163584457030420e-03,8.435164868703238887e-04,5.045509455860072885e-03,9.373687409154162061e-04,5.038921532086643000e-03,1.622204329296284171e-03,5.702727613038709956e-04,1.822604253400174346e-03,3.772403964954788511e-04,2.994050261153953117e-04,4.826929499999993750e+13
1.287529939547433845e+23,1.989999999985198438e+14,8.210166245615295134e+06,4.089018478235212388e+04,1.291074078398689551e+01,7.112876857883556614e-01,5.480454157247796609e-02,3.183169596021075409e-01,2.046759468739885526e-02,6.859067933604726455e-03,1.030532607694911338e-03,5.099307731348249294e-03,9.578635025418867806e-04,5.321249275443242985e-03,1.957342756971938193e-03,6.789920138238419263e-04,2.031278649076094164e-03,4.459815408738164086e-04,3.806433117088833221e-04,4.826929499999992188e+13
1.287529939547433845e+23,1.989999999981725625e+14,8.210348601113491692e+06,4.098337452542652318e+04,1.481969051247827274e+01,7.162924233815241015e-01,5.510700685747126765e-02,3.198121803903086757e-01,2.133208611416670744e-02,7.134184151146430453e-03,1.225294401754337299e-03,5.156623014403551204e-03,9.793067553350023272e-04,5.614351888568997959e-03,2.304624074281977613e-03,7.916638982575202989e-04,2.247587401605688484e-03,5.171689188738613644e-04,4.647031019069432375e-04,4.826929499999990625e+13
1.287529939547433845e+23,1.989999999978086562e+14,8.210539779985038564e+06,4.108200350994770997e+04,1.682874490800059775e+01,7.217588904949469031e-01,5.543630915809152210e-02,3.214146592988280648e-01,2.224658353463065952e-02,7.424684738057477085e-03,1.427419893869351451e-03,5.217571670503607338e-03,1.001671399260940266e-03,5.917435408171661804e-03,2.663001749883080888e-03,9.079511094880570159e-04,2.470899237057930069e-03,5.905816237194282808e-04,5.513151611789974789e-04,4.826929499999989062e+13
1.287529939547433845e+23,1.989999999974284688e+14,8.210739595944876783e+06,4.118609618662812863e+04,1.893733172538238563e+01,7.277184872458614118e-01,5.579427292192751242e-02,3.231296829047646813e-01,2.321240502110048093e-02,7.730888155111209463e-03,1.636621826435553451e-03,5.282305855704938491e-03,1.024940900270796288e-03,6.229832971121579237e-03,3.031577812152815628e-03,1.027564589750048834e-03,2.700677342198948717e-03,6.660292439143557838e-04,6.402465723295011971e-04,4.826929499999987500e+13
1.287529939547433845e+23,1.989999999970322500e+14,8.210947907153545879e+06,4.129569952877824107e+04,2.114539296206245567e+01,7.342052529834375285e-01,5.618289374926301732e-02,3.249633070125931278e-01,2.423128069655739597e-02,8.053238325706847667e-03,1.852691397514366969e-03,5.351009253422829917e-03,1.049107573919201303e-03,6.550980648560422899e-03,3.409573888355455547e-03,1.150254139173957591e-03,2.936461290537285655e-03,7.433458967050362524e-04,7.312936306633625091e-04,4.826929499999985938e+13
1.287529939547433845e+23,1.989999999966201875e+14,8.211164607192638330e+06,4.141087883959037572e+04,2.345328858278123363e+01,7.412556523597882974e-01,5.660432449787679288e-02,3.269222802170689834e-01,2.530530447877609931e-02,8.392289310479304418e-03,2.075486191373648783e-03,5.423893841488836888e-03,1.074171312897934626e-03,6.880399694805723956e-03,3.796309952363711212e-03,1.275801525055012290e-03,3.177853762634684151e-03,8.223858496269582192e-04,8.242766270875788925e-04,4.826929499999984375e+13
1.287529939547433845e+23,1.989999999961924062e+14,8.211389618252555840e+06,4.153171458310670278e+04,2.586172285091815581e+01,7.489084016189266890e-01,5.706086397755805867e-02,3.290139829218249878e-01,2.643689603230130192e-02,8.748693272247178021e-03,2.304920813078517074e-03,5.501197312906686010e-03,1.100138599671251745e-03,7.217682933705676582e-03,4.191188050538796443e-03,1.404015204663630438e-03,3.424510362690226777e-03,9.030201681408937158e-04,9.190358526670567652e-04,4.826929499999982812e+13
1.287529939547433845e+23,1.989999999957489375e+14,8.211622885931392200e+06,4.165829996044420841e+04,2.837168716165610860e+01,7.572043245738133699e-01,5.755494755841564225e-02,3.312463777319187841e-01,2.762877021616607157e-02,9.123190855079876468e-03,2.540959503183950422e-03,5.583180977936590302e-03,1.127021727881453213e-03,7.562484168680494445e-03,4.593679664902638841e-03,1.534726227008988576e-03,3.676131698001726313e-03,9.851341129836785424e-04,1.015428495665196247e-03,4.826929499999981250e+13
1.287529939547433845e+23,1.989999999952898750e+14,8.211864375445812009e+06,4.179073915888996999e+04,3.098441749928831612e+01,7.661862394069277604e-01,5.808913972525831665e-02,3.336279705960403796e-01,2.888391329490509404e-02,9.516603728993601810e-03,2.783610447022254446e-03,5.670128108029613007e-03,1.154838204614432430e-03,7.914510156651656525e-03,5.003316146278965343e-03,1.667785129964853086e-03,3.932457370423799586e-03,1.068625169393864083e-03,1.113326289327388639e-03,4.826929499999979688e+13
1.287529939547433845e+23,1.989999999948151875e+14,8.212114068251208402e+06,4.192914575581170357e+04,3.370135598910559338e+01,7.758988467421772395e-01,5.866612679298926353e-02,3.361677740673887915e-01,3.020556101302319940e-02,9.929827746900869723e-03,3.032920706610433507e-03,5.762342392739652590e-03,1.183610214596852095e-03,8.273513545005330497e-03,5.419680326348818265e-03,1.803059219099440499e-03,4.193260700446758624e-03,1.153401320860791357e-03,1.212613453544654496e-03,4.826929499999978125e+13
1.287529939547433845e+23,1.989999999943247812e+14,8.212371959709185176e+06,4.207364163739041396e+04,3.652412345072973920e+01,7.863886446773624694e-01,5.928871129791558892e-02,3.388752792355181898e-01,3.159718187825093921e-02,1.036382775849396809e-02,3.288972383167545685e-03,5.860146743541709211e-03,1.213364217516946925e-03,8.639287647229012407e-03,5.842400319074748591e-03,1.940430556610915494e-03,4.458344816888728905e-03,1.239379772746894339e-03,1.313185169832369222e-03,4.826929499999976562e+13
1.287529939547433845e+23,1.989999999938186875e+14,8.212638057162359357e+06,4.222435610258408269e+04,3.945449625328282650e+01,7.977038523886348376e-01,5.995980695472852978e-02,3.417604309223595815e-01,3.306246256608641465e-02,1.081963310081179852e-02,3.551879328379004518e-03,5.963882238299472380e-03,1.244130602964056698e-03,9.011662035144684182e-03,6.271144302926418522e-03,2.079794268207114764e-03,4.727539358853673560e-03,1.326485878169221880e-03,1.414946297554358365e-03,4.826929499999975000e+13
1.287529939547433845e+23,1.989999999932967812e+14,8.212912378399240784e+06,4.238142515179793554e+04,4.249438735025214697e+01,8.098943437753922669e-01,6.068243425828374893e-02,3.448336063080478797e-01,3.460529543459917035e-02,1.129833375733324888e-02,3.821784367057500659e-03,6.073907208451603118e-03,1.275943399889017818e-03,9.390498882294460309e-03,6.705616199872903131e-03,2.221057140801458406e-03,5.000697738418780243e-03,1.414652248478241421e-03,1.517810309816740918e-03,4.826929499999973438e+13
