Temperatures,410->211/402->201
2.103163426448525219e-01,0.000000000000000000e+00
2.104762788143388907e-01,0.000000000000000000e+00
2.106363366081270283e-01,0.000000000000000000e+00
2.107965161187066450e-01,0.000000000000000000e+00
2.109568174386379780e-01,0.000000000000000000e+00
2.111172406605516527e-01,0.000000000000000000e+00
2.112777858771485995e-01,0.000000000000000000e+00
2.114384531812002754e-01,0.000000000000000000e+00
2.115992426655487479e-01,0.000000000000000000e+00
2.117601544231067778e-01,0.000000000000000000e+00
2.119211885468575418e-01,0.000000000000000000e+00
2.120823451298550766e-01,0.000000000000000000e+00
2.122436242652242788e-01,0.000000000000000000e+00
2.124050260461605721e-01,0.000000000000000000e+00
2.125665505659304899e-01,0.000000000000000000e+00
2.127281979178715088e-01,0.000000000000000000e+00
2.128899681953919376e-01,0.000000000000000000e+00
2.130518614919711118e-01,0.000000000000000000e+00
2.132138779011595597e-01,0.000000000000000000e+00
2.133760175165790030e-01,0.000000000000000000e+00
2.135382804319221617e-01,0.000000000000000000e+00
2.137006667409531158e-01,0.000000000000000000e+00
2.138631765375073601e-01,0.000000000000000000e+00
2.140258099154914717e-01,0.000000000000000000e+00
2.141885669688836924e-01,0.000000000000000000e+00
2.143514477917336791e-01,0.000000000000000000e+00
2.145144524781625039e-01,0.000000000000000000e+00
2.146775811223628483e-01,0.000000000000000000e+00
2.148408338185990585e-01,0.000000000000000000e+00
2.150042106612072568e-01,0.000000000000000000e+00
2.151677117445950638e-01,0.000000000000000000e+00
2.153313371632421258e-01,0.000000000000000000e+00
2.154950870116998651e-01,0.000000000000000000e+00
2.156589613845915632e-01,0.000000000000000000e+00
2.158229603766123328e-01,0.000000000000000000e+00
2.159870840825297011e-01,0.000000000000000000e+00
2.161513325971828603e-01,0.000000000000000000e+00
2.163157060154832501e-01,0.000000000000000000e+00
2.164802044324145580e-01,0.000000000000000000e+00
2.166448279430326918e-01,0.000000000000000000e+00
2.168095766424656956e-01,0.000000000000000000e+00
2.169744506259141115e-01,0.000000000000000000e+00
2.171394499886508955e-01,0.000000000000000000e+00
2.173045748260213350e-01,0.000000000000000000e+00
2.174698252334431592e-01,0.000000000000000000e+00
2.176352013064070112e-01,0.000000000000000000e+00
2.178007031404757543e-01,0.000000000000000000e+00
2.179663308312850822e-01,0.000000000000000000e+00
2.181320844745434362e-01,0.000000000000000000e+00
2.182979641660320880e-01,0.000000000000000000e+00
2.184639700016049735e-01,0.000000000000000000e+00
2.186301020771890813e-01,0.000000000000000000e+00
2.187963604887843139e-01,0.000000000000000000e+00
2.189627453324635431e-01,0.000000000000000000e+00
2.191292567043725825e-01,0.000000000000000000e+00
2.192958947007307147e-01,0.000000000000000000e+00
2.194626594178300527e-01,0.000000000000000000e+00
2.196295509520359845e-01,0.000000000000000000e+00
2.197965693997873393e-01,0.000000000000000000e+00
2.199637148575962209e-01,0.000000000000000000e+00
2.201309874220479523e-01,0.000000000000000000e+00
2.202983871898015755e-01,0.000000000000000000e+00
2.204659142575895181e-01,0.000000000000000000e+00
2.206335687222177322e-01,0.000000000000000000e+00
2.208013506805657222e-01,0.000000000000000000e+00
2.209692602295868502e-01,0.000000000000000000e+00
2.211372974663081692e-01,0.000000000000000000e+00
2.213054624878303123e-01,0.000000000000000000e+00
2.214737553913279922e-01,0.000000000000000000e+00
2.216421762740497792e-01,0.000000000000000000e+00
2.218107252333180457e-01,0.000000000000000000e+00
2.219794023665293270e-01,0.000000000000000000e+00
2.221482077711542102e-01,0.000000000000000000e+00
2.223171415447373345e-01,0.000000000000000000e+00
2.224862037848974738e-01,0.000000000000000000e+00
2.226553945893277875e-01,0.000000000000000000e+00
2.228247140557957084e-01,0.000000000000000000e+00
2.229941622821428326e-01,0.000000000000000000e+00
2.231637393662853353e-01,0.000000000000000000e+00
2.233334454062138874e-01,0.000000000000000000e+00
2.235032804999934619e-01,0.000000000000000000e+00
2.236732447457638051e-01,0.000000000000000000e+00
2.238433382417392703e-01,0.000000000000000000e+00
2.240135610862088456e-01,0.000000000000000000e+00
2.241839133775361537e-01,0.000000000000000000e+00
2.243543952141598408e-01,0.000000000000000000e+00
2.245250066945933543e-01,3.977655321512036046e+00
2.246957479174248873e-01,3.968159200336207615e+00
2.248666189813177951e-01,3.967616889624271170e+00
2.250376199850104564e-01,3.967422083270014443e+00
2.252087510273161897e-01,3.967321813850893886e+00
2.253800122071234757e-01,3.967260700992418343e+00
2.255514036233962627e-01,3.967219553936008669e+00
2.257229253751734388e-01,3.967189961528570841e+00
2.258945775615692764e-01,3.967167655461072417e+00
2.260663602817735429e-01,3.967150239254873423e+00
2.262382736350513901e-01,3.967136263548045605e+00
2.264103177207432982e-01,3.967124800277049168e+00
2.265824926382655202e-01,3.967115227639848030e+00
2.267547984871098321e-01,3.967107113390553330e+00
2.269272353668436160e-01,3.967100147721598802e+00
2.270998033771098601e-01,3.967094102777972253e+00
2.272725026176276863e-01,3.967088807239523618e+00
2.274453331881917673e-01,3.967084129810754867e+00
2.276182951886726591e-01,3.967079968177221083e+00
2.277913887190169406e-01,3.967076241427286210e+00
2.279646138792472965e-01,3.967072884733663152e+00
2.281379707694622117e-01,3.967069845545801332e+00
2.283114594898365546e-01,3.967067080815020574e+00
2.284850801406212717e-01,3.967064554939730758e+00
2.286588328221434985e-01,3.967062238221770176e+00
2.288327176348066150e-01,3.967060105691424532e+00
2.290067346790906344e-01,3.967058136202351815e+00
2.291808840555516757e-01,3.967056311726720352e+00
2.293551658648224079e-01,3.967054616800745670e+00
2.295295802076121050e-01,3.967053038084469740e+00
2.297041271847066468e-01,3.967051564009217657e+00
2.298788068969683240e-01,3.967050184493032372e+00
2.300536194453364214e-01,3.967048890709262032e+00
2.302285649308268567e-01,3.967047674897061782e+00
2.304036434545323475e-01,3.967046530205225352e+00
2.305788551176224110e-01,3.967045450562691311e+00
2.307542000213436695e-01,3.967044430570559221e+00
2.309296782670197112e-01,3.967043465411559833e+00
2.311052899560510077e-01,3.967042550773772991e+00
2.312810351899153571e-01,3.967041682786045076e+00
2.314569140701676353e-01,3.967040857963064493e+00
2.316329266984398505e-01,3.967040073158452529e+00
2.318090731764414492e-01,3.967039325524529758e+00
2.319853536059592325e-01,3.967038612477691295e+00
2.321617680888572455e-01,3.967037931668476514e+00
2.323383167270770544e-01,3.967037280955636902e+00
2.325149996226378024e-01,3.967036658383553238e+00
2.326918168776363205e-01,3.967036062162552223e+00
2.328687685942467389e-01,3.967035490651662499e+00
2.330458548747212366e-01,3.967034942343480974e+00
2.332230758213896249e-01,3.967034415850850149e+00
2.334004315366594307e-01,3.967033909895102628e+00
2.335779221230161740e-01,3.967033423295647676e+00
2.337555476830233681e-01,3.967032954960752367e+00
2.339333083193223806e-01,3.967032503879326377e+00
2.341112041346326000e-01,3.967032060199432664e+00
2.342892352317516858e-01,3.967031607300365081e+00
2.344674017135554844e-01,3.967031143339136534e+00
2.346457036829978360e-01,3.967030666761202085e+00
2.348241412431111008e-01,3.967030176012235287e+00
2.350027144970060211e-01,3.967029669514001711e+00
2.351814235478715265e-01,3.967029145642166021e+00
2.353602684989750393e-01,3.967028602705104046e+00
2.355392494536628356e-01,3.967028038922958189e+00
2.357183665153594898e-01,3.967027452406255428e+00
2.358976197875681802e-01,3.967026841133459492e+00
2.360770093738709663e-01,3.967026202926844825e+00
2.362565353779287336e-01,3.967025535426048855e+00
2.364361979034808880e-01,3.967024836058599124e+00
2.366159970543460500e-01,3.967024102006636355e+00
2.367959329344216657e-01,3.967023330168910622e+00
2.369760056476841459e-01,3.967022517116984393e+00
2.371562152981888660e-01,3.967021659044312809e+00
2.373365619900707491e-01,3.967020751706636261e+00
2.375170458275434604e-01,3.967019790351685504e+00
2.376976669149000743e-01,3.967018769635763054e+00
2.378784253565130180e-01,3.967017683524087790e+00
2.380593212568341555e-01,3.967016525170986352e+00
2.382403547203945093e-01,3.967015286774885574e+00
2.384215258518048719e-01,3.967013959401598733e+00
2.386028347557555551e-01,3.967012532767443478e+00
2.387842815370162797e-01,3.967010994971005733e+00
2.389658663004365913e-01,3.967009332158742296e+00
2.391475891509457774e-01,3.967007528104466108e+00
2.393294501935529228e-01,3.967005563675652713e+00
2.395114495333468818e-01,3.967003416149270212e+00
2.396935872754964725e-01,3.967001058325156482e+00
2.398758635252505877e-01,3.966998457363382080e+00
2.400582783879379456e-01,3.966995573239790573e+00
2.402408319689675331e-01,3.966992356664933439e+00
2.404235243738284955e-01,3.966988746235454943e+00
2.406063557080901083e-01,3.966984664465977861e+00
2.407893260774018884e-01,3.966980012152196977e+00
2.409724355874938162e-01,3.966974660184626078e+00
2.411556843441763354e-01,3.966968437358151967e+00
2.413390724533400755e-01,3.966961111689565112e+00
2.415226000209564627e-01,3.966952360816502487e+00
2.417062671530774420e-01,3.966941723229727046e+00
2.418900739558355051e-01,3.966928514108385873e+00
2.420740205354439400e-01,3.966911671658853944e+00
2.422581069981968316e-01,3.966889456324840246e+00
2.424423334504690331e-01,3.966858807307671597e+00
2.426266999987162498e-01,3.966813794135204851e+00
2.428112067494752335e-01,3.966741223935107197e+00
2.429958538093638098e-01,3.966604619496367778e+00
2.431806412850806842e-01,3.966252287516430108e+00
2.433655692834058304e-01,3.963254794722590013e+00
2.435506379112004904e-01,0.000000000000000000e+00
2.437358472754070082e-01,0.000000000000000000e+00
2.439211974830490237e-01,0.000000000000000000e+00
2.441066886412319170e-01,0.000000000000000000e+00
2.442923208571421423e-01,0.000000000000000000e+00
2.444780942380477273e-01,0.000000000000000000e+00
2.446640088912983846e-01,0.000000000000000000e+00
2.448500649243254834e-01,0.000000000000000000e+00
2.450362624446419113e-01,0.000000000000000000e+00
2.452226015598424347e-01,0.000000000000000000e+00
2.454090823776037544e-01,0.000000000000000000e+00
2.455957050056842284e-01,0.000000000000000000e+00
2.457824695519241487e-01,0.000000000000000000e+00
2.459693761242461585e-01,0.000000000000000000e+00
2.461564248306546410e-01,0.000000000000000000e+00
2.463436157792361081e-01,0.000000000000000000e+00
2.465309490781594781e-01,0.000000000000000000e+00
2.467184248356758536e-01,0.000000000000000000e+00
2.469060431601184935e-01,0.000000000000000000e+00
2.470938041599032298e-01,0.000000000000000000e+00
2.472817079435283560e-01,0.000000000000000000e+00
2.474697546195745446e-01,0.000000000000000000e+00
2.476579442967049294e-01,0.000000000000000000e+00
2.478462770836656892e-01,0.000000000000000000e+00
2.480347530892853258e-01,0.000000000000000000e+00
2.482233724224751914e-01,0.000000000000000000e+00
2.484121351922295162e-01,0.000000000000000000e+00
2.486010415076254643e-01,0.000000000000000000e+00
2.487900914778229666e-01,0.000000000000000000e+00
2.489792852120651101e-01,0.000000000000000000e+00
2.491686228196781094e-01,0.000000000000000000e+00
2.493581044100711130e-01,0.000000000000000000e+00
2.495477300927365638e-01,0.000000000000000000e+00
2.497374999772502546e-01,0.000000000000000000e+00
2.499274141732713006e-01,0.000000000000000000e+00
2.501174727905419726e-01,0.000000000000000000e+00
2.503076759388883077e-01,0.000000000000000000e+00
2.504980237282197209e-01,0.000000000000000000e+00
2.506885162685291157e-01,0.000000000000000000e+00
2.508791536698932179e-01,0.000000000000000000e+00
2.510699360424724080e-01,0.000000000000000000e+00
2.512608634965107779e-01,0.000000000000000000e+00
2.514519361423361299e-01,0.000000000000000000e+00
2.516431540903605324e-01,0.000000000000000000e+00
2.518345174510797646e-01,0.000000000000000000e+00
2.520260263350735941e-01,0.000000000000000000e+00
2.522176808530059988e-01,0.000000000000000000e+00
2.524094811156251672e-01,0.000000000000000000e+00
2.526014272337632205e-01,0.000000000000000000e+00
2.527935193183369345e-01,0.000000000000000000e+00
2.529857574803471842e-01,0.000000000000000000e+00
2.531781418308793885e-01,0.000000000000000000e+00
2.533706724811031763e-01,0.000000000000000000e+00
2.535633495422731087e-01,0.000000000000000000e+00
2.537561731257281794e-01,0.000000000000000000e+00
2.539491433428918699e-01,0.000000000000000000e+00
2.541422603052726492e-01,0.000000000000000000e+00
2.543355241244637521e-01,0.000000000000000000e+00
2.545289349121431788e-01,0.000000000000000000e+00
2.547224927800736949e-01,0.000000000000000000e+00
2.549161978401035533e-01,0.000000000000000000e+00
2.551100502041656060e-01,0.000000000000000000e+00
2.553040499842779698e-01,0.000000000000000000e+00
2.554981972925439715e-01,0.000000000000000000e+00
2.556924922411522028e-01,0.000000000000000000e+00
2.558869349423765205e-01,0.000000000000000000e+00
2.560815255085761022e-01,0.000000000000000000e+00
2.562762640521958346e-01,0.000000000000000000e+00
2.564711506857658141e-01,0.000000000000000000e+00
2.566661855219016797e-01,0.000000000000000000e+00
2.568613686733051127e-01,0.000000000000000000e+00
2.570567002527631151e-01,0.000000000000000000e+00
2.572521803731485646e-01,0.000000000000000000e+00
2.574478091474201591e-01,0.000000000000000000e+00
2.576435866886226944e-01,0.000000000000000000e+00
2.578395131098865645e-01,0.000000000000000000e+00
2.580355885244284830e-01,0.000000000000000000e+00
2.582318130455512062e-01,0.000000000000000000e+00
2.584281867866436433e-01,0.000000000000000000e+00
2.586247098611807460e-01,0.000000000000000000e+00
2.588213823827240634e-01,0.000000000000000000e+00
2.590182044649212978e-01,0.000000000000000000e+00
2.592151762215066380e-01,0.000000000000000000e+00
2.594122977663008145e-01,0.000000000000000000e+00
2.596095692132110444e-01,0.000000000000000000e+00
2.598069906762310866e-01,0.000000000000000000e+00
2.600045622694415193e-01,0.000000000000000000e+00
2.602022841070097958e-01,0.000000000000000000e+00
2.604001563031898558e-01,0.000000000000000000e+00
2.605981789723226805e-01,0.000000000000000000e+00
2.607963522288362923e-01,0.000000000000000000e+00
2.609946761872456444e-01,0.000000000000000000e+00
2.611931509621527869e-01,0.000000000000000000e+00
2.613917766682469224e-01,0.000000000000000000e+00
2.615905534203045169e-01,0.000000000000000000e+00
2.617894813331891335e-01,0.000000000000000000e+00
2.619885605218518765e-01,0.000000000000000000e+00
2.621877911013313356e-01,0.000000000000000000e+00
2.623871731867533086e-01,0.000000000000000000e+00
2.625867068933313009e-01,0.000000000000000000e+00
2.627863923363664145e-01,0.000000000000000000e+00
2.629862296312475145e-01,0.000000000000000000e+00
2.631862188934510627e-01,0.000000000000000000e+00
2.633863602385413949e-01,0.000000000000000000e+00
2.635866537821708877e-01,0.000000000000000000e+00
2.637870996400795698e-01,0.000000000000000000e+00
2.639876979280955660e-01,3.969824196697052887e+00
2.641884487621354305e-01,3.967791194913280695e+00
2.643893522582033695e-01,3.967491245590971882e+00
2.645904085323920740e-01,3.967370576620050659e+00
2.647916177008824423e-01,3.967305436899636994e+00
2.649929798799438574e-01,3.967264666115515315e+00
2.651944951859339095e-01,3.967236744400306492e+00
2.653961637352987846e-01,3.967216424486412762e+00
2.655979856445732645e-01,3.967200973926436447e+00
2.657999610303807270e-01,3.967188829715828646e+00
2.660020900094330343e-01,3.967179033134514476e+00
2.662043726985311998e-01,3.967170963451994936e+00
2.664068092145647770e-01,3.967164201046802674e+00
2.666093996745121375e-01,3.967158452063049623e+00
2.668121441954408035e-01,3.967153504577912493e+00
2.670150428945073928e-01,3.967149201906637668e+00
2.672180958889572855e-01,3.967145425706192441e+00
2.674213032961253456e-01,3.967142084923320766e+00
2.676246652334355325e-01,3.967139108357081057e+00
2.678281818184011231e-01,3.967136439528017089e+00
2.680318531686244898e-01,3.967134033060412346e+00
2.682356794017980439e-01,3.967131852081404286e+00
2.684396606357032367e-01,3.967129866318454212e+00
2.686437969882110033e-01,3.967128050685771790e+00
2.688480885772822626e-01,3.967126384219094692e+00
2.690525355209675284e-01,3.967124849262650521e+00
2.692571379374068541e-01,3.967123430841263065e+00
2.694618959448304429e-01,3.967122116170227919e+00
2.696668096615583154e-01,3.967120894268936215e+00
2.698718792060003646e-01,3.967119755653484958e+00
2.700771046966565225e-01,3.967118692090083165e+00
2.702824862521169824e-01,3.967117696395633164e+00
2.704880239910621431e-01,3.967116762275328501e+00
2.706937180322623870e-01,3.967115884189450714e+00
2.708995684945786353e-01,3.967115057243455034e+00
2.711055754969622367e-01,3.967114277096700281e+00
2.713117391584548010e-01,3.967113539886246709e+00
2.715180595981885880e-01,3.967112842162909825e+00
2.717245369353865625e-01,3.967112180837299551e+00
2.719311712893621169e-01,3.967111553134106128e+00
2.721379627795194600e-01,3.967110956553172141e+00
2.723449115253536723e-01,3.967110388836220025e+00
2.725520176464506505e-01,3.967109847938291800e+00
2.727592812624872187e-01,3.967109332003141642e+00
2.729667024932312946e-01,3.967108839341959126e+00
2.731742814585417789e-01,3.967108368414909769e+00
2.733820182783687214e-01,3.967107917815055895e+00
2.735899130727534878e-01,3.967107486254329629e+00
2.737979659618286488e-01,3.967107072551237401e+00
2.740061770658180906e-01,3.967106675620053924e+00
2.742145465050371822e-01,3.967106294461322680e+00
2.744230743998927746e-01,3.967105928153446204e+00
2.746317608708834235e-01,3.967105575845252918e+00
2.748406060385990002e-01,3.967105236749396635e+00
2.750496100237213581e-01,3.967104912850893506e+00
2.752587729470240552e-01,3.967105104665113569e+00
2.754680949293724090e-01,3.967106141283752496e+00
2.756775760917236640e-01,3.967107972280516037e+00
2.758872165551272682e-01,3.967110559001688852e+00
2.760970164407244298e-01,3.967113872808126551e+00
2.763069758697485057e-01,3.967117893744612545e+00
2.765170949635252229e-01,3.967122609541545497e+00
2.767273738434725683e-01,3.967128014880621834e+00
2.769378126311006771e-01,3.967134110875294439e+00
2.771484114480121663e-01,3.967140904730983131e+00
2.773591704159022453e-01,3.967148409560685263e+00
2.775700896565584941e-01,3.967156644339985050e+00
2.777811692918610853e-01,3.967165633992314699e+00
2.779924094437831728e-01,3.967175409601088276e+00
2.782038102343904473e-01,3.967186008750727133e+00
2.784153717858412480e-01,3.967197476003732959e+00
2.786270942203871170e-01,3.967209863526360181e+00
2.788389776603725778e-01,3.967223231881401802e+00
2.790510222282348018e-01,3.967237651013497235e+00
2.792632280465045524e-01,3.967253201460636092e+00
2.794755952378054631e-01,3.967269975835844509e+00
2.796881239248545370e-01,3.967288080636023118e+00
2.799008142304620361e-01,3.967307638451701646e+00
2.801136662775315922e-01,3.967328790673401606e+00
2.803266801890604842e-01,3.967351700819349958e+00
2.805398560881392500e-01,3.967376558648199047e+00
2.807531940979521856e-01,3.967403585273257871e+00
2.809666943417774565e-01,3.967433039567099140e+00
2.811803569429864869e-01,3.967465226246095877e+00
2.813941820250450143e-01,3.967500506166004026e+00
2.816081697115123683e-01,3.967539309561760152e+00
2.818223201260419697e-01,3.967582153257315003e+00
2.820366333923811641e-01,3.967629663302056908e+00
2.822511096343714443e-01,3.967682605135784080e+00
2.824657489759486717e-01,3.967741924369938111e+00
2.826805515411425773e-01,3.967808802810976587e+00
2.828955174540775386e-01,3.967884736808940715e+00
2.831106468389721909e-01,3.967971649044321314e+00
2.833259398201396495e-01,3.968072051673092293e+00
2.835413965219874544e-01,3.968189290635808497e+00
2.837570170690180693e-01,3.968327922493658289e+00
2.839728015858283272e-01,3.968494315994409050e+00
2.841887501971098184e-01,3.968697651974986584e+00
2.844048630276491130e-01,3.968951667494156066e+00
2.846211402023276493e-01,3.969277881963883203e+00
2.848375818461217346e-01,3.969712016791139941e+00
2.850541880841027664e-01,3.970318025294089281e+00
2.852709590414373442e-01,3.971222849853507597e+00
2.854878948433871577e-01,3.972719301401775205e+00
2.857049956153089876e-01,3.975668398890564781e+00
2.859222614826553710e-01,3.984176311635621914e+00
2.861396925709738248e-01,4.270287003258039782e+00
2.863572890059075116e-01,0.000000000000000000e+00
2.865750509131951840e-01,0.000000000000000000e+00
2.867929784186712405e-01,0.000000000000000000e+00
2.870110716482655033e-01,0.000000000000000000e+00
2.872293307280038843e-01,0.000000000000000000e+00
2.874477557840080522e-01,0.000000000000000000e+00
2.876663469424954322e-01,0.000000000000000000e+00
2.878851043297794288e-01,0.000000000000000000e+00
2.881040280722698133e-01,0.000000000000000000e+00
2.883231182964722250e-01,0.000000000000000000e+00
2.885423751289884486e-01,0.000000000000000000e+00
2.887617986965167471e-01,0.000000000000000000e+00
2.889813891258516398e-01,0.000000000000000000e+00
2.892011465438840134e-01,0.000000000000000000e+00
2.894210710776013440e-01,0.000000000000000000e+00
2.896411628540876970e-01,0.000000000000000000e+00
2.898614220005236164e-01,0.000000000000000000e+00
2.900818486441863464e-01,0.000000000000000000e+00
2.903024429124502759e-01,0.000000000000000000e+00
2.905232049327863830e-01,0.000000000000000000e+00
2.907441348327624020e-01,0.000000000000000000e+00
2.909652327400434890e-01,0.000000000000000000e+00
2.911864987823916673e-01,0.000000000000000000e+00
2.914079330876660490e-01,0.000000000000000000e+00
2.916295357838230573e-01,0.000000000000000000e+00
2.918513069989165931e-01,0.000000000000000000e+00
2.920732468610976462e-01,0.000000000000000000e+00
2.922953554986146840e-01,0.000000000000000000e+00
2.925176330398138735e-01,0.000000000000000000e+00
2.927400796131390259e-01,0.000000000000000000e+00
2.929626953471313744e-01,0.000000000000000000e+00
2.931854803704300183e-01,0.000000000000000000e+00
2.934084348117720897e-01,0.000000000000000000e+00
2.936315587999921983e-01,0.000000000000000000e+00
2.938548524640233195e-01,0.000000000000000000e+00
2.940783159328962948e-01,0.000000000000000000e+00
2.943019493357401095e-01,0.000000000000000000e+00
2.945257528017817816e-01,0.000000000000000000e+00
2.947497264603469724e-01,0.000000000000000000e+00
2.949738704408594314e-01,0.000000000000000000e+00
2.951981848728413294e-01,0.000000000000000000e+00
2.954226698859133693e-01,0.000000000000000000e+00
2.956473256097949531e-01,0.000000000000000000e+00
2.958721521743039040e-01,0.000000000000000000e+00
2.960971497093568550e-01,0.000000000000000000e+00
2.963223183449694154e-01,0.000000000000000000e+00
2.965476582112558379e-01,0.000000000000000000e+00
2.967731694384292407e-01,0.000000000000000000e+00
2.969988521568020512e-01,0.000000000000000000e+00
2.972247064967856733e-01,0.000000000000000000e+00
2.974507325888905984e-01,0.000000000000000000e+00
2.976769305637266272e-01,0.000000000000000000e+00
2.979033005520029809e-01,0.000000000000000000e+00
2.981298426845281346e-01,0.000000000000000000e+00
2.983565570922099286e-01,0.000000000000000000e+00
2.985834439060561785e-01,0.000000000000000000e+00
2.988105032571739539e-01,0.000000000000000000e+00
2.990377352767700225e-01,0.000000000000000000e+00
2.992651400961511277e-01,0.000000000000000000e+00
2.994927178467238771e-01,0.000000000000000000e+00
2.997204686599945211e-01,0.000000000000000000e+00
2.999483926675695633e-01,0.000000000000000000e+00
3.001764900011556492e-01,0.000000000000000000e+00
3.004047607925593444e-01,0.000000000000000000e+00
3.006332051736873567e-01,0.000000000000000000e+00
3.008618232765473133e-01,0.000000000000000000e+00
3.010906152332466501e-01,0.000000000000000000e+00
3.013195811759932785e-01,0.000000000000000000e+00
3.015487212370959180e-01,0.000000000000000000e+00
3.017780355489639299e-01,0.000000000000000000e+00
3.020075242441069840e-01,0.000000000000000000e+00
3.022371874551358362e-01,0.000000000000000000e+00
3.024670253147621612e-01,0.000000000000000000e+00
3.026970379557983315e-01,0.000000000000000000e+00
3.029272255111575829e-01,0.000000000000000000e+00
3.031575881138546258e-01,0.000000000000000000e+00
3.033881258970052008e-01,0.000000000000000000e+00
3.036188389938260235e-01,0.000000000000000000e+00
3.038497275376353390e-01,0.000000000000000000e+00
3.040807916618528672e-01,0.000000000000000000e+00
3.043120314999994691e-01,0.000000000000000000e+00
3.045434471856978687e-01,0.000000000000000000e+00
3.047750388526722087e-01,0.000000000000000000e+00
3.050068066347484397e-01,0.000000000000000000e+00
3.052387506658540417e-01,0.000000000000000000e+00
3.054708710800186355e-01,0.000000000000000000e+00
3.057031680113737049e-01,0.000000000000000000e+00
3.059356415941525409e-01,0.000000000000000000e+00
3.061682919626907418e-01,0.000000000000000000e+00
3.064011192514259907e-01,0.000000000000000000e+00
3.066341235948981114e-01,0.000000000000000000e+00
3.068673051277492902e-01,0.000000000000000000e+00
3.071006639847242425e-01,0.000000000000000000e+00
3.073342003006699907e-01,0.000000000000000000e+00
3.075679142105360309e-01,0.000000000000000000e+00
3.078018058493746101e-01,0.000000000000000000e+00
3.080358753523408932e-01,0.000000000000000000e+00
3.082701228546922967e-01,0.000000000000000000e+00
3.085045484917894876e-01,0.000000000000000000e+00
3.087391523990961062e-01,0.000000000000000000e+00
3.089739347121785440e-01,0.000000000000000000e+00
3.092088955667063321e-01,0.000000000000000000e+00
3.094440350984524746e-01,0.000000000000000000e+00
3.096793534432928374e-01,0.000000000000000000e+00
3.099148507372068151e-01,8.012714492167184233e+00
3.101505271162771082e-01,4.946341362216224447e+00
3.103863827166901679e-01,4.535893087861113671e+00
3.106224176747355847e-01,4.373540968789106032e+00
3.108586321268068664e-01,4.286559986651456988e+00
3.110950262094013818e-01,4.232359893537321227e+00
3.113316000591199173e-01,4.195352832993465064e+00
3.115683538126671759e-01,4.168481610045589925e+00
3.118052876068523327e-01,4.148086373724819254e+00
3.120424015785880911e-01,4.132079875239597300e+00
3.122796958648912935e-01,4.119184742954504763e+00
3.125171706028831986e-01,4.108575417802569518e+00
3.127548259297893707e-01,4.099694625074660870e+00
3.129926619829393464e-01,4.092152584232852774e+00
3.132306788997674674e-01,4.085668481409044261e+00
3.134688768178126028e-01,4.080034880227967342e+00
3.137072558747179274e-01,4.075095225642907160e+00
3.139458162082313097e-01,4.070729145820980222e+00
3.141845579562058122e-01,4.066842570700750059e+00
3.144234812565988579e-01,4.063360921065890530e+00
3.146625862474728419e-01,4.060224309810256393e+00
3.149018730669954080e-01,4.057384094392701535e+00
3.151413418534391164e-01,4.054800356513825754e+00
3.153809927451814987e-01,4.052440030558280171e+00
3.156208258807056133e-01,4.050275493984892172e+00
3.158608413985997676e-01,4.048283491898423847e+00
3.161010394375574628e-01,4.046444306887597264e+00
3.163414201363778377e-01,4.044741111261144439e+00
3.165819836339655025e-01,4.043159456579924260e+00
3.168227300693308712e-01,4.041686867693822016e+00
3.170636595815898295e-01,4.040312517147397919e+00
3.173047723099641781e-01,4.039026961985370257e+00
3.175460683937816886e-01,4.037821929438348612e+00
3.177875479724757701e-01,4.036690141216261019e+00
3.180292111855863024e-01,4.035625168532249063e+00
3.182710581727588028e-01,4.034621311764589713e+00
3.185130890737453146e-01,4.033673500006512036e+00
3.187553040284042405e-01,4.032777206772377276e+00
3.189977031766998983e-01,4.031928378907950972e+00
3.192402866587035204e-01,4.031123376353283660e+00
3.194830546145924210e-01,4.030358920873486461e+00
3.197260071846509399e-01,4.029632052237645645e+00
3.199691445092698316e-01,4.028940090613484237e+00
3.202124667289466542e-01,4.028280604173088975e+00
3.204559739842858246e-01,4.027651381086330140e+00
3.206996664159986743e-01,4.027050405224068541e+00
3.209435441649035603e-01,4.026475835010323578e+00
3.211876073719260316e-01,4.025925984957396508e+00
3.214318561780984962e-01,4.025399309495156785e+00
3.216762907245609426e-01,4.024894388768752940e+00
3.219209111525604960e-01,4.024409916130829323e+00
3.221657176034516956e-01,4.023944687097019468e+00
3.224107102186967722e-01,4.023497589568868271e+00
3.226558891398652595e-01,4.023067595157736598e+00
3.229012545086345498e-01,4.022653751467735184e+00
3.231468064667896711e-01,4.022255175216287171e+00
3.233925451562234543e-01,4.021969827818792531e+00
3.236384707189368659e-01,4.023286925579937723e+00
3.238845832970383976e-01,4.026568605444449389e+00
3.241308830327451762e-01,4.031626188227382279e+00
3.243773700683819650e-01,4.038266491744162856e+00
3.246240445463819957e-01,4.046296986050239575e+00
3.248709066092870246e-01,4.055530043198915635e+00
3.251179563997467215e-01,4.065786268682157534e+00
3.253651940605196691e-01,4.076896958653001057e+00
3.256126197344726414e-01,4.088705766084870241e+00
3.258602335645814918e-01,4.101069681880879614e+00
3.261080356939303204e-01,4.113859446427147404e+00
3.263560262657124178e-01,4.126959506434517699e+00
3.266042054232298764e-01,4.140267624281533720e+00
3.268525733098935904e-01,4.153694235200894980e+00
3.271011300692237000e-01,4.167161633731178760e+00
