Temperatures,+-,Metastables,+-
2.149317750188175069e+03,3.818545711947818290e+03,-1.205383347481271406e+14,8.587654093495575000e+13
2.002570445924033265e+03,4.143795903035956144e+03,-9.299020657056278125e+13,7.784415869473876562e+13
1.880023718950480998e+03,6.149223831625640742e+03,-5.263027234184469531e+13,7.010617764517948438e+13
1.063511066639232467e+03,8.494724476790561312e+03,-1.635482564462633789e+13,5.460878792545885156e+13
8.184250891051844974e+02,2.014127580887818112e+04,-5.210555017582859375e+12,5.362556815207361719e+13
1.280357784986120678e+05,8.163478037719734944e+06,1.940605708926063438e+14,6.462054916605752000e+15
1.166651706970855251e+01,1.679272371455654067e+01,4.569823668184158594e+13,2.168828197295782031e+13
7.893571924968014741e+00,1.099956037955043797e+01,4.219017052191885156e+13,1.891576560655321484e+13
8.562173920389103188e+00,1.296757681656734462e+01,4.191669255239171094e+13,2.046647322587475781e+13
9.976124522078857026e+00,2.345418740016028991e+01,3.261909629664289062e+13,2.493114723029680469e+13
8.873532163974514830e+00,3.147745258316259864e+01,2.339695445098456250e+13,2.679697602190432422e+13
2.205527253643178938e+02,8.760572447628094324e+02,3.467374626077062109e+13,5.588798527520831250e+13
2.996383690948864569e+02,7.663741311419771591e+02,5.428693219922592188e+13,5.686629525715917188e+13
3.334153604580546357e+02,7.779428536419561624e+02,6.020537387011701562e+13,5.769926451000495312e+13
3.268392109977395421e+02,9.496203087180498414e+02,4.051904279718635938e+13,4.832427344095680469e+13
2.633119490031966166e+02,1.284146922729773678e+03,2.242957131919043359e+13,4.463946095898851562e+13
2.233808869725097850e+02,1.371202657341621943e+03,1.643234664169543164e+13,4.094170277723378906e+13
2.978521824507842553e+02,6.284466638274902834e+03,4.961538686106044922e+12,4.275772139189828125e+13
1.136567763457855563e+03,8.384254353445232482e+03,-1.993337766264153906e+13,6.160345442037928906e+13
6.129192614374024828e+01,2.031265853358632114e+02,-2.818719990446202734e+13,3.572141008689796875e+13
5.485994654207460286e+01,2.221972131663974324e+02,-2.358106732032195312e+13,3.634389048549403125e+13
3.875831256869960839e+01,1.507379808148115501e+02,-2.454359530145670703e+13,3.541743998442628125e+13
3.089320566291092973e+01,1.017218638808124069e+02,-2.659114837371472266e+13,3.186840789203720703e+13
4.057549934983488492e+04,9.939987622730103321e+05,1.038719399374298438e+14,9.599654354096238750e+14
2.393219873381593032e+01,1.242112998256059910e+02,-1.739895561430168359e+13,3.215118716187574219e+13
3.589770062029508608e+02,3.278218394202313357e+04,1.488084428019880615e+12,5.590440924452046094e+13
4.496147315123031944e+02,1.765375100927151834e+03,3.508823452753676172e+13,5.711977596287867969e+13
2.624210362088508077e+02,7.080116532929482673e+02,4.680972279409157031e+13,5.159977844318118750e+13
5.585142100433342875e+02,1.116929035387933936e+03,7.175522482908175000e+13,5.959193221441528125e+13
8.058569410110154649e+02,1.091198411098530642e+03,1.178092576494968438e+14,6.669149718356088281e+13
7.022558624919507793e+02,1.055956269957745235e+03,1.056262603632760625e+14,6.630439691730051562e+13
6.521990846926329368e+02,1.392253262519623377e+03,8.190712844027228125e+13,7.289174132102625000e+13
6.308157043969243887e+02,1.286470236010189637e+03,8.532269373211970312e+13,7.252736446762828125e+13
6.504490090974567238e+02,1.403333122375655421e+03,7.563703762919234375e+13,6.802408017697535156e+13
5.314050095640827749e+02,1.706418437262396537e+03,4.324348789062648438e+13,5.765043739148544531e+13
2.644290380051437523e+02,1.618150709706189900e+03,1.869528726939658594e+13,4.667725820915679688e+13
5.104672921567655976e+03,2.467257021289095792e+04,-9.032175851585493750e+13,1.637751053901417188e+14
2.229275289561487625e+03,7.642449458905613028e+03,-6.219830700838373438e+13,8.519972801374153125e+13
1.684983654017987647e+03,5.307587731018940758e+03,-6.386381935314432031e+13,8.273692785305864062e+13
1.238329832676416345e+03,2.580123407786465123e+03,-8.812922697161634375e+13,7.671028850123304688e+13
1.154919899805166096e+03,1.922326303781209617e+03,-9.672519176564729688e+13,6.734524246916575781e+13
9.887238299187100665e+02,1.632984349413862901e+03,-8.635885042756204688e+13,5.971652638577750781e+13
8.925027011131301151e+02,1.553878852931318534e+03,-8.062090262874692188e+13,5.873519372059875000e+13
9.494376420666949343e+02,1.394903294751579324e+03,-8.107774809301298438e+13,4.986638067803963281e+13
1.016881581127364825e+03,2.122719444430458225e+03,-6.881337044896261719e+13,6.014702431674328125e+13
2.249851528401538658e+01,5.445097770703291218e+01,-3.282206978379714453e+13,2.814039050959776562e+13
