Temperatures,+-,Metastables,+-
3.380214892652280696e+02,6.709382577265046166e+01,6.812541323459046250e+14,5.806037492491214844e+13
3.682595460187923777e+02,7.381217572545617145e+01,6.834121940927247500e+14,5.882663770665969531e+13
3.695517474168252079e+02,8.098166683772691954e+01,6.774067392436477500e+14,6.375485037757587500e+13
3.534352974946149857e+02,8.010514163114842745e+01,6.705615668515187500e+14,6.526555106339175781e+13
3.107427042833979272e+02,6.520807545142639583e+01,6.294246605697875000e+14,5.666608467276440625e+13
2.895440431779842356e+02,5.692963012189853345e+01,6.202922574580523750e+14,5.230448471288208594e+13
2.965128284719601766e+02,5.456646979616495230e+01,6.392584738895132500e+14,5.046089758329097656e+13
2.963297703409046449e+02,5.814056221937243407e+01,6.293264311712243750e+14,5.296428753241646094e+13
2.859030494048336664e+02,5.828779778892231178e+01,6.066881771076772500e+14,5.303536543562593750e+13
2.380348050504580897e+02,4.753262921523727158e+01,5.689755062398332500e+14,4.865507889598203125e+13
2.424315628557212676e+02,4.699383862475714579e+01,5.598621746320015625e+14,4.647224798327493750e+13
2.181140652067177541e+02,4.465446696757145872e+01,5.460639095456881875e+14,4.783688654924574219e+13
2.044484426293895183e+02,4.998211471745923262e+01,5.361112453367463750e+14,5.605407983729478125e+13
2.144088056658666233e+02,5.510707929692833318e+01,5.384646720805149375e+14,5.920921364152201562e+13
2.170896612230015137e+02,5.529415198776639784e+01,5.469683839560691875e+14,5.961084666190071875e+13
2.567636934146671592e+02,6.612720181861020308e+01,5.695835368704172500e+14,6.284589007573966406e+13
2.686884482607472364e+02,6.372911747218529399e+01,5.669531504125536250e+14,5.761152792191089062e+13
2.752149083374357019e+02,6.247198845556687985e+01,5.493133551053593750e+14,5.342385909288050781e+13
2.836918628793591211e+02,6.655450856492201694e+01,5.636650707487006250e+14,5.667294530718233594e+13
3.120145637102470459e+02,7.234579941388388136e+01,6.050510620645272500e+14,6.017727445832452344e+13
3.521625931223735506e+02,7.905607502078443360e+01,6.322610160577316250e+14,6.092145801525395312e+13
3.456687535007509950e+02,6.974914762582038463e+01,6.631217241501167500e+14,5.743622636813577344e+13
3.354668017837501566e+02,6.594976199197351718e+01,6.954290051059097500e+14,5.870256971171962500e+13
3.113776366770965183e+02,6.628629796179350819e+01,7.004810271712583750e+14,6.401121491424947656e+13
2.847201486557071348e+02,6.370332401950598467e+01,6.906342972039215000e+14,6.630112246715007812e+13
2.579433318093571188e+02,6.024330909130843281e+01,6.672669503350661250e+14,6.681673773052959375e+13
2.266119921305952687e+02,5.007557192122573042e+01,6.531926805743246250e+14,6.184271815035575000e+13
2.174630365982311275e+02,4.880640091731798691e+01,6.213246645110357500e+14,5.971359855301474219e+13
2.447459841182519540e+02,5.885269881135452863e+01,5.941043990430847500e+14,6.120427243122725781e+13
2.552793937354669254e+02,6.198248011313009442e+01,5.754566204416122500e+14,5.985682475043503906e+13
2.737673574470413200e+02,6.876452093050691872e+01,5.681528646053981250e+14,6.114990498883720312e+13
3.273256300916223154e+02,8.050029162768792901e+01,5.866556962435081250e+14,6.188857608879092188e+13
3.405224487359715795e+02,8.327423971451821672e+01,5.807685299633836250e+14,6.093084730335938281e+13
2.892273754757853226e+02,6.994180598215261568e+01,5.811674856821607500e+14,6.024692081352640625e+13
2.629456310421047078e+02,6.311260444112563306e+01,5.913617010435210000e+14,6.082977342892977344e+13
2.785761209925425987e+02,7.118580773450143795e+01,5.901264047264146250e+14,6.463216930939980469e+13
2.550080121080615640e+02,6.744043179009945277e+01,5.980524373629680000e+14,6.776193815076019531e+13
2.425435416729404210e+02,6.132594519701829938e+01,5.995765289307923750e+14,6.493586091480828906e+13
2.620986047957852634e+02,6.353882324966490103e+01,6.014235354459166250e+14,6.248263933147085156e+13
2.595943698210371622e+02,6.042372941333104563e+01,6.171613294138701250e+14,6.156781052408372656e+13
2.757442473717995881e+02,5.825895065990541610e+01,6.483243274982228750e+14,5.873873780206171094e+13
3.069462421207804823e+02,6.101720088789326013e+01,6.881778180629973750e+14,5.871715262589920312e+13
3.453751240406239162e+02,7.444883653062544226e+01,7.121006956085762500e+14,6.591987821485079688e+13
3.887126042612641754e+02,7.931286182664506157e+01,7.260081851570771250e+14,6.365275324777739844e+13
3.763395746182712855e+02,7.032462748964090338e+01,7.057848395887147500e+14,5.666241680783878906e+13
3.698666522557111307e+02,6.497176074092334375e+01,6.891896648647376250e+14,5.200067147324778125e+13
3.707431997388654850e+02,6.067752859372643570e+01,6.788851327057500000e+14,4.771930571965575000e+13
3.389653605986190428e+02,6.199622341749360999e+01,6.375776394624828750e+14,5.004894584605331250e+13
3.185257687099946793e+02,6.321527848877100553e+01,6.177040310351655000e+14,5.259637879129716406e+13
2.874834101892114404e+02,6.284807700256828156e+01,5.824027771572352500e+14,5.458040767791758594e+13
2.863370362258443151e+02,7.062778739172260600e+01,5.781630397446207500e+14,6.113640161309177344e+13
3.075977441244748434e+02,7.295737282183505101e+01,6.041908418865315000e+14,6.146218866299120312e+13
3.197821866340278234e+02,7.717724185674337889e+01,6.107502568985438750e+14,6.323189557122576562e+13
3.391233299894831248e+02,7.983229519212412129e+01,6.523038180308595000e+14,6.591349546794753125e+13
3.340284271339726843e+02,7.530262962129722837e+01,6.673081999328487500e+14,6.457657560591567188e+13
3.530520723690950717e+02,7.571772341896600267e+01,6.851404661083443750e+14,6.310306100844479688e+13
3.828111285000442763e+02,7.540884791185214908e+01,7.233956127663562500e+14,6.122773547171880469e+13
3.773081190963479230e+02,7.950051833300015858e+01,7.255790036310743750e+14,6.568583289632175781e+13
3.924700353633024292e+02,9.051798106068535787e+01,7.063740628233621250e+14,7.000221688782867969e+13
3.992704742879646460e+02,1.072025328840001208e+02,6.637805869656616250e+14,7.655357222401307812e+13
3.901932124624582912e+02,1.144969856094216851e+02,6.321582808201611250e+14,7.966886875109832812e+13
3.733714041526494043e+02,1.026868408337288230e+02,6.137982996050322500e+14,7.247685343789275000e+13
3.574660862857869006e+02,9.025175568313258623e+01,6.100195835765053750e+14,6.609871900944597656e+13
3.557378844901760999e+02,8.084494093438823370e+01,6.168074780827292500e+14,6.016948667031971094e+13
3.368821390139511891e+02,6.848497812488646730e+01,6.164367821927156250e+14,5.377001473881710938e+13
2.850736072628394595e+02,6.156599649780081762e+01,6.149815797143310000e+14,5.694417160848573438e+13
2.459240448191295343e+02,5.278261776540779948e+01,6.220960656088446250e+14,5.720424661781074219e+13
2.271245097119808349e+02,4.410270606468750287e+01,6.245132290220757500e+14,5.193935244741926562e+13
2.231185448075675595e+02,3.828133363729438798e+01,6.210238713995270000e+14,4.562948236552208594e+13
2.227190499081829955e+02,3.404200510990774831e+01,6.198641355307935000e+14,4.057080286475686719e+13
2.100984988505195474e+02,3.113075138140693099e+01,6.153436811295585000e+14,3.902941118981481250e+13
2.155618338932058009e+02,3.445652256894404530e+01,6.248023081215998750e+14,4.276503953083574219e+13
2.274052588330359015e+02,4.283342018893553416e+01,6.235768323401976250e+14,5.030508114152866406e+13
2.306993289537430201e+02,4.872836013824658608e+01,6.019377701677072500e+14,5.444635916683742188e+13
2.558921883127090382e+02,5.654514770903751497e+01,5.955910848859552500e+14,5.639357466476914062e+13
2.668743249346981088e+02,6.205824981293918086e+01,5.884467994559536250e+14,5.863606618842742188e+13
2.713333326053548831e+02,6.697909662426150135e+01,5.644377452274988750e+14,5.970148308534878906e+13
2.845593727600991656e+02,7.577381097868817506e+01,5.512071013011537500e+14,6.290639519092716406e+13
2.646154421486893966e+02,6.198126839593364679e+01,5.577290206230791250e+14,5.596640785016834375e+13
2.559636410973175487e+02,5.454918659368976108e+01,5.571295672194938750e+14,5.085632333887604688e+13
2.512930442264240583e+02,5.845496665274264103e+01,5.587824083798234375e+14,5.567484653712056250e+13
2.252292350611428162e+02,4.959386526677961626e+01,5.660478695776075000e+14,5.335677261166426562e+13
2.259462459831415799e+02,5.174296456875786987e+01,5.763854045078380000e+14,5.650381433339207031e+13
2.487706465801922775e+02,6.340767416751395302e+01,5.725855717230481250e+14,6.251323488942710938e+13
2.700874157265218400e+02,6.990870110980513630e+01,5.912107242847488750e+14,6.558371272119894531e+13
2.791059263157218879e+02,7.142077996627932635e+01,6.044522024335363750e+14,6.630654369710077344e+13
2.966810535764175825e+02,8.222646408938513218e+01,6.047778416861983750e+14,7.187324135926162500e+13
3.087237899829078742e+02,8.366425981754778718e+01,6.396651465267430000e+14,7.437333580725470312e+13
3.107788086766495326e+02,7.925903683723809934e+01,6.453613330277792500e+14,7.060913094295696875e+13
3.353788362336731552e+02,7.989466744055637548e+01,6.617897147409495000e+14,6.766211460280951562e+13
3.583732501908551740e+02,7.486054479086079994e+01,6.914669760087177500e+14,6.203614407407935938e+13
3.654542601998860505e+02,6.764099579629836967e+01,7.000880769919690000e+14,5.566319116144753906e+13
3.590982077160334143e+02,6.019137953852141010e+01,7.076516767327007500e+14,5.095017933153225000e+13
3.401412412075870861e+02,5.791656284086678141e+01,6.947313535640105000e+14,5.079520325253393750e+13
2.835900803373387475e+02,5.211224282111213313e+01,6.372423353744038750e+14,5.021784366211419531e+13
2.465809816444683236e+02,4.145272373746162486e+01,6.188522046143085000e+14,4.457810584452724219e+13
2.240436588065130650e+02,3.786084576138311064e+01,6.030082195639401250e+14,4.363221020184937500e+13
2.187220183036644698e+02,4.043294061338612266e+01,5.859027451658286250e+14,4.636469981928712500e+13
2.396985645208594065e+02,4.417695054044845904e+01,5.982561101591643750e+14,4.722610099110289062e+13
2.497320228663002410e+02,4.342230230380079092e+01,6.074453678249742500e+14,4.525351990996150781e+13
2.673125758894005912e+02,4.952697878881480875e+01,6.233863972723367500e+14,4.951482382534324219e+13
2.953230591388967810e+02,5.473121468857668503e+01,6.299801613821735000e+14,5.007510771154332031e+13
3.014872393007847791e+02,5.431785900648699084e+01,6.363436697689035000e+14,4.917725547703339062e+13
3.042018030190942000e+02,6.025015843993838871e+01,6.138752065292407500e+14,5.214105041111375781e+13
3.075055438120013491e+02,6.545584058553906459e+01,5.712694439225586250e+14,5.214219159622068750e+13
2.900024673502455244e+02,5.932633295172948351e+01,5.590427022576968125e+14,4.901028018075141406e+13
2.992745471679107254e+02,6.158257583631596077e+01,5.620732774497938750e+14,4.957816643503336719e+13
2.838796031683769456e+02,6.624762735791576063e+01,5.517554826373948125e+14,5.517316428037599219e+13
2.804778899921251423e+02,6.970983061972832218e+01,5.737069001937622500e+14,6.110450846646753125e+13
2.755366568904858582e+02,7.140717561314127693e+01,5.846917930442012500e+14,6.494769932007986719e+13
2.850961665333634301e+02,7.705876393134109037e+01,6.069692711605031250e+14,7.032864958668157031e+13
3.083124224499800334e+02,7.951890513777883029e+01,6.419246307113438750e+14,7.101989724400381250e+13
3.029705700586044372e+02,7.113236695396986420e+01,6.556596082971076250e+14,6.604928822609314844e+13
3.039966549336372736e+02,6.648143224594402056e+01,6.726249235664308750e+14,6.312506811251040625e+13
2.987904327279800896e+02,5.908139751420215191e+01,6.769941836693170000e+14,5.744304307694942969e+13
3.011150872305916550e+02,5.404486798695648986e+01,6.792583967274532500e+14,5.231685210410200781e+13
2.782732544395233845e+02,5.598187140348956348e+01,6.365891246423492500e+14,5.491401638530803125e+13
2.419770792061785016e+02,5.432779950340174224e+01,5.979048438333507500e+14,5.750440540588578125e+13
2.253069669647544231e+02,5.497112849775763976e+01,5.697263527124881250e+14,5.950458955179971094e+13
2.068820708365393273e+02,4.967208941347304574e+01,5.335524701755125000e+14,5.479238066339272656e+13
2.363451978780611853e+02,5.531387165171643971e+01,5.446580382817092500e+14,5.456333745924498438e+13
2.372802781102763845e+02,5.758196936479519934e+01,5.251311935488060625e+14,5.454847462437740625e+13
2.200520608213175819e+02,5.592331978290311412e+01,5.189890235671141250e+14,5.643149485579175000e+13
2.365123143424229681e+02,6.320079126070865527e+01,5.316690622440388125e+14,6.081133165058457812e+13
2.516579630021401783e+02,7.061176199675763598e+01,5.080049154570031875e+14,6.102199402966096875e+13
2.592478407026292757e+02,7.243837558704748858e+01,4.927541797447800000e+14,5.893768805100850000e+13
2.431158688456567916e+02,6.254211388375305347e+01,4.927330907618214375e+14,5.423801510012249219e+13
2.298162465891559236e+02,5.174996423126444256e+01,4.814784254049991250e+14,4.638157486564690625e+13
2.419222257448364530e+02,5.444273572343433898e+01,5.052828156663228750e+14,4.866152000827264844e+13
2.427412136567123468e+02,5.362523740924783056e+01,5.391607787281493125e+14,5.098695727289078906e+13
2.485025859383550539e+02,5.614642837284998222e+01,5.536531351560889375e+14,5.357474540109196875e+13
2.705933020974289320e+02,5.968609976600854594e+01,5.798351322151487500e+14,5.480530792409045312e+13
2.683515163461167390e+02,5.782070436793195967e+01,5.593081021641281875e+14,5.163528471169131250e+13
2.428911274172024264e+02,5.256649056811969700e+01,5.500371314871207500e+14,5.096780715375748438e+13
2.333305239791080510e+02,5.428320477859830362e+01,5.444959816141325000e+14,5.421888421470313281e+13
2.210005461141528258e+02,5.499936265307262317e+01,5.171503503493721875e+14,5.505975333817501562e+13
2.238244469483967976e+02,5.297072003184401012e+01,5.328532789756441875e+14,5.396569246489747656e+13
2.545187762247791454e+02,5.726715753802359643e+01,5.583145275959289375e+14,5.380763839252878906e+13
3.057465426559856496e+02,6.359730306718394388e+01,6.153924473776575000e+14,5.490533010307909375e+13
3.611512544606231927e+02,7.329439330119903673e+01,6.670446560462925000e+14,5.812637663701012500e+13
3.821627428201789485e+02,7.806522763516596797e+01,6.854656523662283750e+14,6.014065474214053906e+13
3.559521326337502956e+02,7.809582006698171597e+01,6.734949693914633750e+14,6.345207417417126562e+13
3.129714171439590018e+02,7.144259873712502440e+01,6.263913121453565000e+14,6.134647916746049219e+13
2.999495807459111916e+02,7.099217789210824492e+01,5.925587224043120000e+14,6.014035814037871875e+13
2.654575687223358500e+02,6.118653651619840161e+01,5.571391842503420625e+14,5.501553036443205469e+13
2.380248367505409135e+02,5.466790207036569882e+01,5.318417919860499375e+14,5.228648219733711719e+13
2.211678271887224412e+02,5.318891020278942960e+01,5.058578573349319375e+14,5.204258244588106250e+13
2.385267158758693142e+02,4.876393074782703962e+01,5.312480320628785625e+14,4.648477064112822656e+13
2.831131554215266419e+02,4.804472307835478517e+01,5.933923234302332500e+14,4.316615285671067969e+13
2.916623314073333972e+02,4.737317923653031926e+01,6.140779302723747500e+14,4.276943128837512500e+13
3.007509090996035184e+02,4.907508796620540892e+01,6.324707222278273750e+14,4.426790434495233594e+13
3.416829742769064637e+02,6.014850719680287483e+01,6.630725278450220000e+14,5.010841592798863281e+13
3.523022167911272504e+02,7.056856110163363383e+01,6.617847258930577500e+14,5.691555481809253125e+13
3.776250134432845584e+02,7.887872372075079852e+01,6.768351999316737500e+14,6.072400930382346094e+13
3.729194360182577270e+02,7.730652989951208554e+01,6.689449769639231250e+14,5.955530643504085156e+13
3.563205830440479644e+02,8.125071995177046347e+01,6.362959346489491250e+14,6.228910589913337500e+13
3.573533110200327769e+02,7.785098601113274697e+01,6.392411160898473750e+14,5.978079616729389844e+13
3.402151712214395047e+02,7.746706246226959536e+01,6.270251979094241250e+14,6.126957527598507031e+13
3.371292377086047054e+02,7.463722700661745080e+01,6.291387635179228750e+14,5.977228808443366406e+13
3.377543218016348874e+02,6.505607206227372785e+01,6.468336442605066250e+14,5.347287729370169531e+13
3.216117002384875150e+02,6.296799943383994247e+01,6.292165311823171250e+14,5.285907930921008594e+13
2.881661947720721173e+02,6.015587701687876887e+01,6.078246024450617500e+14,5.440750002104472656e+13
2.383443062385915709e+02,5.674614699809320939e+01,5.695691628350361250e+14,5.806454016466051562e+13
1.950518554075059114e+02,4.783284624542591956e+01,5.458856477389463750e+14,5.724268498616707812e+13
1.891086048814422043e+02,4.434387111809148507e+01,5.562918110395461250e+14,5.577016449038323438e+13
1.696298789098307509e+02,4.060549966560863311e+01,5.599839884852264375e+14,5.727457029062864844e+13
1.741994425091633332e+02,4.250025150730864709e+01,5.751892238913347500e+14,5.997878057044762500e+13
1.836970116948239991e+02,4.532662812406365305e+01,5.837337548037273750e+14,6.158234177892979688e+13
2.065408718823015022e+02,4.670993257872120807e+01,6.089203246843212500e+14,5.893887022319517188e+13
2.826786156821560212e+02,5.754290207460837792e+01,6.771221919961616250e+14,5.913279672304596094e+13
3.422094816060828180e+02,6.521518411124826287e+01,7.155422255494001250e+14,5.856728833571588281e+13
3.429232465120167035e+02,6.291515257036252251e+01,7.068035271914990000e+14,5.569175966430283594e+13
3.255489624775743778e+02,5.698909709057502937e+01,7.010647025475691250e+14,5.269118930859610938e+13
3.310205410690936674e+02,5.716754814112628225e+01,6.921890666190535000e+14,5.132342202181350781e+13
2.777651779532707792e+02,5.110777856009364939e+01,6.687303173411822500e+14,5.277409535208007031e+13
2.358721917643327686e+02,4.909285764864772972e+01,6.340427640579652500e+14,5.653246802067434375e+13
2.084107834197534714e+02,4.646766415394877470e+01,5.909529257306030000e+14,5.638242965572076562e+13
1.839868735112260083e+02,4.376752033446914680e+01,5.604749542044620000e+14,5.699637920131759375e+13
1.919039541790141072e+02,4.806122105896779573e+01,5.327438479693270625e+14,5.702884987198313281e+13
2.182320765334144994e+02,5.710757339807898347e+01,5.273087326980613750e+14,5.902990933070107812e+13
2.248279885900320778e+02,5.766229211233132190e+01,5.197005859081212500e+14,5.702646502910591406e+13
2.633889803041017217e+02,6.419793394412700138e+01,5.417754435008587500e+14,5.655586968226755469e+13
3.225462918619313086e+02,7.930987919555995802e+01,5.874767977698571250e+14,6.194979587794539062e+13
3.460837674386794447e+02,8.185180906053841454e+01,6.092131947252295000e+14,6.183143037120192188e+13
3.433009764688066525e+02,7.887353640076847228e+01,6.258131002250537500e+14,6.170635232239340625e+13
3.251972634836152451e+02,7.670496408900575602e+01,6.222165979919073750e+14,6.297215192563070312e+13
3.485843305046918772e+02,8.029937513528354032e+01,6.370148595079431250e+14,6.299380584256803906e+13
3.427271964670064222e+02,7.688229664440044075e+01,6.561125084616241250e+14,6.318759516161207812e+13
3.642068366569436080e+02,7.689217089627749147e+01,6.879950944776822500e+14,6.238215602024485938e+13
3.703030261438613024e+02,7.508235107043432777e+01,6.965322366759375000e+14,6.066279504276856250e+13
3.795025027019024151e+02,7.889381135508071452e+01,6.903324203400072500e+14,6.164668477253764062e+13
4.304599828337537701e+02,9.503619851670910634e+01,7.048788082949521250e+14,6.688751762611584375e+13
4.158098291558456481e+02,9.661932962972309724e+01,6.727291286461360000e+14,6.716870375260132812e+13
4.351677515949748454e+02,1.020797492773837973e+02,6.713209585825161250e+14,6.766728615339533594e+13
4.469834268788483200e+02,1.007616154811418454e+02,6.777187247328623750e+14,6.565104174975606250e+13
4.333615143904916067e+02,9.688709222864075343e+01,6.668288324009065000e+14,6.406173574714157031e+13
3.834667997299878834e+02,8.897375630308216898e+01,6.575547957347976250e+14,6.551717343572203906e+13
3.230990349519123583e+02,7.411906853342614454e+01,6.363217936094858750e+14,6.263166728231656250e+13
2.715526845189003211e+02,5.873419938107868177e+01,6.018942792694008750e+14,5.580128389184373438e+13
2.544743974944011882e+02,5.537761416873632214e+01,5.814281783716341250e+14,5.420400121925326562e+13
2.754335051179483003e+02,5.707508427667558237e+01,5.840694336249152500e+14,5.187268910667107812e+13
2.704525156865350937e+02,5.818459286811952325e+01,5.673659490139117500e+14,5.230686968918604688e+13
2.981527033872118864e+02,7.176286252373851937e+01,5.709309830209572500e+14,5.890456179982582031e+13
3.445979980412060968e+02,8.419280598138247740e+01,5.883915522853118750e+14,6.168639862453442969e+13
3.804962424056304258e+02,9.534251812694243711e+01,5.841084558756540000e+14,6.281728921709029688e+13
3.856255649144815152e+02,9.670208813485578503e+01,5.737436684460220000e+14,6.174916742676296094e+13
3.687998302583151826e+02,9.136750367702934739e+01,5.879149411070026250e+14,6.251849591195477344e+13
3.596840006831613437e+02,8.625140295617312347e+01,6.066825002344185000e+14,6.244722684437600781e+13
3.054574791218799419e+02,7.486262626876211357e+01,5.905293862900870000e+14,6.206658753163917188e+13
2.696113890051641988e+02,6.016088694038544560e+01,5.840573291633672500e+14,5.584976005473834375e+13
2.389844180590139899e+02,5.091793412716960177e+01,5.777600529408318750e+14,5.271971335901448438e+13
2.139953390079431017e+02,4.655757422440937177e+01,5.642973364192432500e+14,5.253942332070035156e+13
2.424916865055951405e+02,5.404825435855098448e+01,5.778984618216048750e+14,5.516675942068964844e+13
2.473059373071816651e+02,5.306109582170877559e+01,5.728458176644316250e+14,5.264242410481433594e+13
2.868155983782622798e+02,6.316235042232398200e+01,5.731026268468075000e+14,5.409415494463635156e+13
3.471896966518378349e+02,8.108567880745334833e+01,5.922060420969492500e+14,5.934865026301275781e+13
3.704903607430377974e+02,8.414419418756007474e+01,6.171145994491387500e+14,6.017026190711956250e+13
3.780658406861177241e+02,9.357871738933545203e+01,6.385342579685412500e+14,6.785950104982803906e+13
3.713510735000267573e+02,8.912715474402182281e+01,6.401295464980622500e+14,6.596163706494258594e+13
3.655335128846930388e+02,7.642122966324456002e+01,6.380282750435250000e+14,5.726529548232991406e+13
3.401797016946909480e+02,6.339793043532851158e+01,6.461817559896780000e+14,5.168768190932685938e+13
