Temperatures,+-
8.364326879772144840e-01,-1.722482002020563341e+00
8.371635113079072266e-01,-1.724721735733395045e+00
8.378903716110640554e-01,-1.726949105578889698e+00
8.386131192971372217e-01,-1.729164229935187702e+00
8.393317817131680236e-01,-1.731367118074842670e+00
8.400464898251905899e-01,-1.733558316875975613e+00
8.407573511567807412e-01,-1.735737182865729533e+00
8.414640734646250397e-01,-1.737904345850657117e+00
8.421671270189925451e-01,-1.740059498776826530e+00
8.428661426062032946e-01,-1.742202963756114942e+00
8.435614042768210252e-01,-1.744335222021813347e+00
8.442528018565655934e-01,-1.746455312777759117e+00
8.449402868094685326e-01,-1.748564139732623479e+00
8.456242539510524514e-01,-1.750661587903393768e+00
8.463042936929728866e-01,-1.752747601604970562e+00
8.469807636903970982e-01,-1.754822433023594419e+00
8.476533354026035694e-01,-1.756885912784830195e+00
8.483224426963418274e-01,-1.758938242751147962e+00
8.489879778589805026e-01,-1.760979261525614348e+00
8.496498067442297408e-01,-1.763009605291611326e+00
8.503079263860734427e-01,-1.765028846048547040e+00
8.509627537799122621e-01,-1.767037637025829611e+00
8.516137686737956791e-01,-1.769034920706716862e+00
8.522615862079568894e-01,-1.771021738646828769e+00
8.529056828096274190e-01,-1.772998081236954127e+00
8.535464999649213791e-01,-1.774964096555369464e+00
8.541837306025517051e-01,-1.776918853030941214e+00
8.548175909858539701e-01,-1.778864023501192548e+00
8.554481906806503666e-01,-1.780797647153218310e+00
8.560753121881320427e-01,-1.782722090240107526e+00
8.566990457783164592e-01,-1.784635479453911433e+00
8.573196073932483063e-01,-1.786538818073689416e+00
8.579367991963722240e-01,-1.788431815747414166e+00
8.585507686031798036e-01,-1.790315497165132941e+00
8.591614523612071119e-01,-1.792188198811909938e+00
8.597689108788285628e-01,-1.794051635823179724e+00
8.603731659584172853e-01,-1.795904564130834435e+00
8.609741538588607801e-01,-1.797748080709810070e+00
8.615721519414394347e-01,-1.799581747614890759e+00
8.621669253878136985e-01,-1.801405295685639674e+00
8.627585655962967115e-01,-1.803219927402306633e+00
8.633470365824013060e-01,-1.805024570571814646e+00
8.639326184908863171e-01,-1.806819289599596035e+00
8.645149722798488590e-01,-1.808604589802123241e+00
8.650943878758614591e-01,-1.810380812130940376e+00
8.656707407810100285e-01,-1.812147539348451186e+00
8.662440531513866393e-01,-1.813904869926136643e+00
8.668145541864397119e-01,-1.815652834526279014e+00
8.673820108720430300e-01,-1.817391901189830072e+00
8.679464900752670298e-01,-1.819121223566723788e+00
8.685080070499436866e-01,-1.820841723824675684e+00
8.690667742180063771e-01,-1.822553208963457960e+00
8.696225734580408373e-01,-1.824255540076582749e+00
8.701755094873280250e-01,-1.825948931843403455e+00
8.707256006895330858e-01,-1.827633704569912254e+00
8.712728652833043874e-01,-1.829308937616392683e+00
8.718172940813193605e-01,-1.830975696205573433e+00
8.723589532675832814e-01,-1.832633714072327669e+00
8.728978704082918094e-01,-1.834282813946522372e+00
8.734340162994852497e-01,-1.835923591086100704e+00
8.739674155143589696e-01,-1.837555959804232142e+00
8.744980794527487111e-01,-1.839179410464703013e+00
8.750259862086231522e-01,-1.840794416248868526e+00
8.755513291918318730e-01,-1.842400195219658254e+00
8.760739765384927269e-01,-1.843998536883843187e+00
8.765939386092385099e-01,-1.845587866588006554e+00
8.771112648536791845e-01,-1.847169521163751105e+00
8.776258265465098907e-01,-1.848742148593929713e+00
8.781380865328551888e-01,-1.850306818832323286e+00
8.786476288803368728e-01,-1.851862863615649335e+00
8.791544472177520442e-01,-1.853411699575300498e+00
8.796589309856820416e-01,-1.854951768428429126e+00
8.801605953859348297e-01,-1.856483948206926859e+00
8.806600800016446406e-01,-1.858007606074178808e+00
8.811567935431692256e-01,-1.859523905880043237e+00
8.816510442726658292e-01,-1.861031383370923553e+00
8.821428564115374460e-01,-1.862531334100508751e+00
8.826321955813770659e-01,-1.864023970524225859e+00
8.831191383464991329e-01,-1.865508105346920242e+00
8.836035938063697692e-01,-1.866984749690350665e+00
8.840855850985115394e-01,-1.868453625620056124e+00
8.845651571724794104e-01,-1.869914781485537691e+00
8.850423233970522441e-01,-1.871368279023715608e+00
8.855170970340228154e-01,-1.872813233475107753e+00
8.859893418382041030e-01,-1.874251224844979413e+00
8.864595190652998502e-01,-1.875681470882327506e+00
8.869271784761378896e-01,-1.877104717861086014e+00
8.873925042076378222e-01,-1.878519383255931707e+00
8.878554117142514190e-01,-1.879927357765650342e+00
8.883162240232276297e-01,-1.881327729819125993e+00
8.887746121608903760e-01,-1.882720687158290662e+00
8.892307101069125697e-01,-1.884105964545994327e+00
8.896845302167616376e-01,-1.885484145104359133e+00
8.901360847511237129e-01,-1.886854938976618268e+00
8.905852872154705890e-01,-1.888218389951991094e+00
8.910324456688624162e-01,-1.889574136990946229e+00
8.914772761096450004e-01,-1.890923279306515825e+00
8.919198890918920153e-01,-1.892265474845798767e+00
8.923602964187699049e-01,-1.893599575358452913e+00
8.927984591620532484e-01,-1.894927752294064405e+00
8.932345408784093665e-01,-1.896247506278505357e+00
8.936682962600061009e-01,-1.897560891087053392e+00
8.941001021653491865e-01,-1.898867651019436886e+00
8.945295957124225206e-01,-1.900166849001407643e+00
8.949570715909899166e-01,-1.901458900003397900e+00
8.953823625249079932e-01,-1.902744631690880928e+00
8.958055391322438110e-01,-1.904023286941768589e+00
8.962265917312620678e-01,-1.905294537970767976e+00
8.966455331323635036e-01,-1.906559246641779115e+00
8.970623557351005140e-01,-1.907817916230509558e+00
8.974773219759226706e-01,-1.909068845152266158e+00
8.978900008641553798e-01,-1.910313305742967982e+00
8.983007096248220025e-01,-1.911550628080936898e+00
8.987093725126228394e-01,-1.912781905621561584e+00
8.991161447841332643e-01,-1.914006501349063916e+00
8.995207794520291289e-01,-1.915223916185764264e+00
8.999232321001253698e-01,-1.916435134119367723e+00
9.003240346187028065e-01,-1.917639868572584172e+00
9.007224860374322128e-01,-1.918837592906720069e+00
9.011193373442790699e-01,-1.920028989803571617e+00
9.015138844170372812e-01,-1.921214333505200544e+00
9.019067664040540944e-01,-1.922392590591148975e+00
9.022974412176965053e-01,-1.923564906729846369e+00
9.026863994904194000e-01,-1.924730527011346837e+00
9.030733165319746458e-01,-1.925890052777919914e+00
9.034582017997904169e-01,-1.927042534632031012e+00
9.038413603586011869e-01,-1.928189429285099621e+00
9.042224705155817999e-01,-1.929329404304948481e+00
9.046018086540491554e-01,-1.930463278066385513e+00
9.049791476179330774e-01,-1.931591164337445043e+00
9.053548190742919388e-01,-1.932712560607904528e+00
9.057284888321657235e-01,-1.933828018075545829e+00
9.061001673500767017e-01,-1.934937112542954640e+00
9.064702715759450635e-01,-1.936040000311694875e+00
9.068383647750035692e-01,-1.937137232312287516e+00
9.072047025185371316e-01,-1.938227596635512917e+00
9.075690497699336889e-01,-1.939312395050484694e+00
9.079318528543612876e-01,-1.940390864466630116e+00
9.082926070814589803e-01,-1.941463337583537951e+00
9.086517849971115224e-01,-1.942530220889895132e+00
9.090090796638790049e-01,-1.943590571551236934e+00
9.093645900112340419e-01,-1.944645074560518161e+00
9.097181925312162187e-01,-1.945694328753055702e+00
9.100703137572223600e-01,-1.946736686238215386e+00
9.104205439454219340e-01,-1.947773494246174852e+00
9.107689988576723739e-01,-1.948804612302938111e+00
9.111156559819972856e-01,-1.949830208805478859e+00
9.114608073979434399e-01,-1.950849593269739168e+00
9.118041135487202631e-01,-1.951863318095744315e+00
9.121457090900444431e-01,-1.952870707234781733e+00
9.124856020804704704e-01,-1.953872799365645285e+00
9.128238005287132584e-01,-1.954869369069362373e+00
9.131601828318307579e-01,-1.955860144283413593e+00
9.134950174829461478e-01,-1.956845208151462900e+00
9.138282512897455412e-01,-1.957824854723684505e+00
9.141598073565998517e-01,-1.958798384204802456e+00
9.144894827608336385e-01,-1.959767062707786334e+00
9.148177330766106286e-01,-1.960729464079676410e+00
9.151444049710392159e-01,-1.961686462796683017e+00
9.154691659680209703e-01,-1.962637832826730877e+00
9.157926192426694145e-01,-1.963584169435903970e+00
9.161143124207560273e-01,-1.964524399495302553e+00
9.164342501263503804e-01,-1.965459747425647885e+00
9.167528570315485181e-01,-1.966389591355667932e+00
9.170697337882185440e-01,-1.967313618468447656e+00
9.173849426881942604e-01,-1.968232314440811814e+00
9.176986934059211398e-01,-1.969145668537186644e+00
9.180108601526595358e-01,-1.970053422521859332e+00
9.183213242035613844e-01,-1.970956131023333446e+00
9.186304363715539489e-01,-1.971853997609944509e+00
9.189379230364522755e-01,-1.972745710956109289e+00
9.192437939809634528e-01,-1.973632692209836836e+00
9.195480849582035043e-01,-1.974514383978143606e+00
9.198510849319542215e-01,-1.975390570200990403e+00
9.201523118950214464e-01,-1.976261331054735670e+00
9.204522473925137449e-01,-1.977127637760838663e+00
9.207504785333184838e-01,-1.977988652907579192e+00
9.210473587007048657e-01,-1.978843868067722944e+00
9.213426514242792909e-01,-1.979694610460368764e+00
9.216363299873358006e-01,-1.980540422289543745e+00
9.219287499401919161e-01,-1.981380332384151011e+00
9.222197260547831954e-01,-1.982215735951731839e+00
9.225091338500938098e-01,-1.983045844008430425e+00
9.227970815282428019e-01,-1.983871326903279053e+00
9.230835757744547676e-01,-1.984691983645410884e+00
9.233686230231892278e-01,-1.985506870081532815e+00
9.236522305296817059e-01,-1.986317410378482640e+00
9.239342751044703483e-01,-1.987122720441931056e+00
9.242151508729613552e-01,-1.987922746916849892e+00
9.244944769708923760e-01,-1.988717965297411627e+00
9.247723889925171248e-01,-1.989508856157155670e+00
9.250488933741055630e-01,-1.990294576737569043e+00
9.253239965176000004e-01,-1.991075749700430109e+00
9.255975971847224537e-01,-1.991851702845542027e+00
9.258700245282702745e-01,-1.992622836107167839e+00
9.261408336031173860e-01,-1.993389502362745702e+00
9.264105235649447989e-01,-1.994151154138271931e+00
9.266787153666581345e-01,-1.994908355486776141e+00
9.269454680072828356e-01,-1.995660853348850905e+00
9.272108511977648071e-01,-1.996407934128920703e+00
9.274750303276994012e-01,-1.997151152794243822e+00
9.277379088064893198e-01,-1.997889475720479924e+00
9.279993443353820037e-01,-1.998622792203864629e+00
9.282594468658076359e-01,-1.999351451451699901e+00
9.285182224103365467e-01,-2.000076019032317465e+00
9.287756065850887310e-01,-2.000795889082586765e+00
9.290317152850949833e-01,-2.001510916496357595e+00
9.292866467959074450e-01,-2.002221458271627785e+00
9.295401739132157504e-01,-2.002927840931100434e+00
9.297924036527080993e-01,-2.003628759937507109e+00
9.300433025735539427e-01,-2.004326100418756251e+00
9.302929942989000001e-01,-2.005018270876813169e+00
9.305413667833105640e-01,-2.005706683342561636e+00
9.307884647415722856e-01,-2.006389933577960694e+00
9.310342184409201582e-01,-2.007069730276648922e+00
9.312788433537859678e-01,-2.007744306753886931e+00
9.315221754754550165e-01,-2.008414776386982403e+00
9.317640940330582655e-01,-2.009080499395956565e+00
9.320048990820916091e-01,-2.009742107572664249e+00
9.322445620653451170e-01,-2.010399309518621891e+00
9.324828422798556726e-01,-2.011052221181234501e+00
9.327199523898745959e-01,-2.011701080809474629e+00
9.329556874049346193e-01,-2.012345020149737707e+00
9.331903683168060182e-01,-2.012985153845244124e+00
9.334236836462586062e-01,-2.013620629172493626e+00
9.336559983189941514e-01,-2.014252144714637982e+00
9.338869673766891921e-01,-2.014878666075023084e+00
9.341167287336431535e-01,-2.015502284591073945e+00
9.343452869838809738e-01,-2.016120796454854425e+00
9.345726466985748715e-01,-2.016735488152908928e+00
9.347987443838960964e-01,-2.017345322978090660e+00
9.350236943530225719e-01,-2.017951213201219840e+00
9.352475800016696317e-01,-2.018553435222092851e+00
9.354700539902739420e-01,-2.019151038228013118e+00
9.356916256508522878e-01,-2.019744809121541973e+00
9.359118888880587628e-01,-2.020333841441865008e+00
9.361309849621273216e-01,-2.020919794787955137e+00
9.363489182674556988e-01,-2.021500847560699921e+00
9.365656109229745230e-01,-2.022077951263512308e+00
9.367813140429336327e-01,-2.022651207597712997e+00
9.369957851957946282e-01,-2.023220131875241634e+00
9.372089909902796556e-01,-2.023785275525969762e+00
9.374212955817546877e-01,-2.024346360401029443e+00
9.376322727016656033e-01,-2.024902942958031193e+00
9.378422585670993517e-01,-2.025456304366811899e+00
9.380508829919559366e-01,-2.026005146470616580e+00
9.382587080574286142e-01,-2.026550007959269539e+00
9.384652507493768114e-01,-2.027091007241305309e+00
9.386706776366764426e-01,-2.027628440800525844e+00
9.388748054941601362e-01,-2.028161726949798904e+00
9.390781714869760322e-01,-2.028690728446861158e+00
9.392803016942705696e-01,-2.029215653774889105e+00
9.394813098176840738e-01,-2.029737705129936565e+00
9.396812195212086438e-01,-2.030254622193012892e+00
9.398800380212537497e-01,-2.030768465689613667e+00
9.400776677446399665e-01,-2.031278554109455126e+00
9.402744175264163840e-01,-2.031784414589455690e+00
9.404699865427360583e-01,-2.032286550310502982e+00
9.406644609272203361e-01,-2.032785238222095892e+00
9.408579029926436021e-01,-2.033279637398683004e+00
9.410502583274173993e-01,-2.033770259547855286e+00
9.412415503061022370e-01,-2.034257479469630425e+00
9.414317278981780834e-01,-2.034740407703057308e+00
9.416209789986067502e-01,-2.035220310855677894e+00
9.418090850734551767e-01,-2.035696062564439135e+00
9.419961625074007028e-01,-2.036167784688191595e+00
9.421821835676515988e-01,-2.036635867206018968e+00
9.423671890409964780e-01,-2.037100362059351522e+00
9.425510707576060243e-01,-2.037561535752524300e+00
9.427340677106966771e-01,-2.038018949754020426e+00
9.429159599414430604e-01,-2.038472027973427636e+00
9.430966771139540628e-01,-2.038922026950436894e+00
9.432765803616708356e-01,-2.039368655600669378e+00
9.434554602413497415e-01,-2.039811442191210578e+00
9.436331928934335034e-01,-2.040250179705773270e+00
9.438100730095071444e-01,-2.040685745491642056e+00
9.439858612235534352e-01,-2.041117236309260452e+00
9.441605502069321254e-01,-2.041546028068822238e+00
9.443343309352958403e-01,-2.041970407198312909e+00
9.445071671640601352e-01,-2.042391527499965775e+00
9.446789357042694180e-01,-2.042809304720135444e+00
9.448497094525949436e-01,-2.043223408810013630e+00
9.450194915429821485e-01,-2.043634108622204515e+00
9.451882850942757708e-01,-2.044041235770428511e+00
9.453560932103010073e-01,-2.044444593191641957e+00
9.455227931789227380e-01,-2.044844751522108428e+00
9.456887654774779328e-01,-2.045241241669035759e+00
9.458536256908286477e-01,-2.045634216585537679e+00
9.460175328790180194e-01,-2.046023867239049387e+00
9.461804598583000159e-01,-2.046410594956920459e+00
9.463424197160369422e-01,-2.046793301367426210e+00
9.465034154539406774e-01,-2.047172624267901586e+00
9.466634500595444424e-01,-2.047548858591533349e+00
9.468225265062975016e-01,-2.047921446017193503e+00
9.469806477536685252e-01,-2.048290145957471164e+00
9.471377945486119110e-01,-2.048656380342935623e+00
9.472939596375397064e-01,-2.049018850791452184e+00
9.474492254276374315e-01,-2.049377820169147046e+00
9.476035979062160663e-01,-2.049734203177691505e+00
9.477569418142420821e-01,-2.050086292961805778e+00
9.479093808376863883e-01,-2.050435430132757642e+00
9.480609966073467731e-01,-2.050781563075678271e+00
9.482115811550128059e-01,-2.051123663534901276e+00
9.483612365253489829e-01,-2.051463447673646634e+00
9.485099655432884802e-01,-2.051799077128090953e+00
9.486577555090168756e-01,-2.052131756828197595e+00
9.488045954771056056e-01,-2.052461730776088622e+00
9.489506225384248816e-01,-2.052787500727821790e+00
9.490956169506876705e-01,-2.053110819730380232e+00
9.492397679757257345e-01,-2.053430324492306003e+00
9.493830428271180510e-01,-2.053746968629767800e+00
9.495253654003199539e-01,-2.054060303641667584e+00
9.496667793715997119e-01,-2.054370784248010562e+00
9.498073006239273752e-01,-2.054677813218347637e+00
9.499469186853876090e-01,-2.054981821278863752e+00
9.500856361971524722e-01,-2.055282594792195994e+00
9.502234515634797596e-01,-2.055580124521556140e+00
9.503603854706041965e-01,-2.055874368116510365e+00
9.504963809715146761e-01,-2.056165966383404431e+00
9.506316206263488722e-01,-2.056453918443851503e+00
9.507659019031388103e-01,-2.056739048242141266e+00
9.508992592286001910e-01,-2.057020740389713609e+00
9.510317701151839165e-01,-2.057300242128478285e+00
9.511633275199306015e-01,-2.057576265592629294e+00
9.512941701807507977e-01,-2.057848714883590446e+00
9.514240509806612955e-01,-2.058118913609881862e+00
9.515530017673488050e-01,-2.058385395323392597e+00
9.516812652886498247e-01,-2.058648655998844390e+00
9.518084842181663285e-01,-2.058909875144845358e+00
9.519348003405198044e-01,-2.059167020351201582e+00
9.520602079815765340e-01,-2.059421750828037467e+00
9.521845451630522872e-01,-2.059672661637690805e+00
9.523082750864428903e-01,-2.059921463079849691e+00
9.524307893350194565e-01,-2.060166431287846933e+00
9.525526399942181310e-01,-2.060408632535978946e+00
9.526734198626927164e-01,-2.060647850615227039e+00
9.527932570545063484e-01,-2.060883978821188123e+00
9.529119933103730178e-01,-2.061117082203399509e+00
9.530300805095821559e-01,-2.061347113462718816e+00
9.531470553076841767e-01,-2.061573748517446347e+00
9.532630713470497952e-01,-2.061797426901830210e+00
9.533780046912186945e-01,-2.062018733349928912e+00
9.534921630648190982e-01,-2.062236311595918359e+00
9.536052409263003904e-01,-2.062450839354521559e+00
9.537173301557122507e-01,-2.062662414931458521e+00
9.538284249830047967e-01,-2.062871675756019041e+00
9.539384992789182727e-01,-2.063077034665084408e+00
9.540474653808206362e-01,-2.063279070205275012e+00
9.541556338821238770e-01,-2.063478687332393147e+00
9.542627012487776561e-01,-2.063675379925649978e+00
9.543686580684311860e-01,-2.063868704058952730e+00
9.544737861316648919e-01,-2.064058782110146595e+00
9.545776592601959987e-01,-2.064245943546484607e+00
9.546806279357803460e-01,-2.064430092121049665e+00
9.547825758587177303e-01,-2.064611204840843595e+00
9.548833591681508137e-01,-2.064789473954308452e+00
9.549831578955405575e-01,-2.064963594251064460e+00
9.550818927275849246e-01,-2.065136059213173780e+00
9.551795331440674497e-01,-2.065304655004525092e+00
9.552760979162570054e-01,-2.065470892019091398e+00
9.553715547795288421e-01,-2.065632886196941076e+00
9.554659772108338167e-01,-2.065793093576674178e+00
9.555591535555588711e-01,-2.065949308702653031e+00
9.556514839548672091e-01,-2.066103116598247524e+00
9.557424502496966179e-01,-2.066253180906935327e+00
9.558325714603080892e-01,-2.066401189199607025e+00
9.559214434015419481e-01,-2.066545520689218485e+00
