2.575059878898997385e+23,-5.272727272727272500e+14,8.209390395261324942e+06,4.050356106097549491e+04,4.862005561200935411e+00,6.921395441458597642e-01,5.363457134430550666e-02,3.122741608747092723e-01,1.685079434102630669e-02,5.703169721262751901e-03,1.761320955818274059e-04,4.862361434347915214e-03,8.649507021771307485e-04,4.025854678823074725e-03,4.150755690775869127e-04,1.787734971719263401e-04,1.071391316585832950e-03,1.293182645813095906e-04,5.882295638874559027e-06,1.161256000000000000e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.208827980582920834e+06,4.021871383950067684e+04,0.000000000000000000e+00,6.793794648559075000e-01,5.308880434871891124e-02,3.119178221140583851e-01,1.769647830215573953e-02,5.994941869943218316e-03,6.272287140910153425e-04,4.916607602207231920e-03,9.143886630070175879e-04,4.864998116544577526e-03,1.445228403750175228e-03,5.120226421501386169e-04,1.703555070145304322e-03,3.421760372117029826e-04,2.590325301979526222e-04,1.161255999999999688e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.208433543721267022e+06,4.001794805720172735e+04,0.000000000000000000e+00,6.702274370746946763e-01,5.269379196980311653e-02,3.116161777878624362e-01,1.826333639743321982e-02,6.191465649686374306e-03,9.385134413768202698e-04,4.952825508194178689e-03,9.485531557368552524e-04,5.447525662382751883e-03,2.160583927771421095e-03,7.434265123120888498e-04,2.142303682350318959e-03,4.899748239053569251e-04,4.347876937620642995e-04,1.161255999999999375e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.208036841369190253e+06,3.981533215964995907e+04,0.000000000000000000e+00,6.608770411270658007e-01,5.228769753762108757e-02,3.112757817258239856e-01,1.881477673860561597e-02,6.383365431109068802e-03,1.247974558603252848e-03,4.987941420130782670e-03,9.825563919424885450e-04,6.029240572119944248e-03,2.875112457062668075e-03,9.745559355026302186e-04,2.580377978098027936e-03,6.375951483453192337e-04,6.103027176889842635e-04,1.161255999999999062e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.207450826741425321e+06,3.951499446122816880e+04,0.000000000000000000e+00,6.468447012607955182e-01,5.167450195558739856e-02,3.107172692980966211e-01,1.960139922143720737e-02,6.658241210433544360e-03,1.699652122798594924e-03,5.037841159071090001e-03,1.032255439642510266e-03,6.882448444889196874e-03,3.923377484321211202e-03,1.313629681756807444e-03,3.222818724593824301e-03,8.541565161026104221e-04,8.677144568670951607e-04,1.161255999999998750e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.206768525875270367e+06,3.916353982332509622e+04,0.000000000000000000e+00,6.301210231848661802e-01,5.093717832451365168e-02,3.099696909987382787e-01,2.046869538793558499e-02,6.963375998978263773e-03,2.216358083615458177e-03,5.092483865940946632e-03,1.089206829492729393e-03,7.865471156724646029e-03,5.131627933747280601e-03,1.704434255670547998e-03,3.962872239096092847e-03,1.103754981840646956e-03,1.164309922682204602e-03,1.161255999999998438e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.205989620380587876e+06,3.875998331075088208e+04,0.000000000000000000e+00,6.105052940807609296e-01,5.006364396745699441e-02,3.089846145284866896e-01,2.139352333252738519e-02,7.291738271942229017e-03,2.794143335575960917e-03,5.150176435621055954e-03,1.153008510558961716e-03,8.974127406150670533e-03,6.495010420166057175e-03,2.145390326432991372e-03,4.797352938893913524e-03,1.385384712250525190e-03,1.498861639119633072e-03,1.161255999999998125e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.205126875662967563e+06,3.831004632968111400e+04,0.000000000000000000e+00,5.880998134622875684e-01,4.905484789846312893e-02,3.077239180952078268e-01,2.233444533040754645e-02,7.629973000044658685e-03,3.419037973617557874e-03,5.208026935742186142e-03,1.222145689986032504e-03,1.018532128369214508e-02,7.985474309475550439e-03,2.627414422935893563e-03,5.708852058389623368e-03,1.693250087277915240e-03,1.864455968921777335e-03,1.161255999999997969e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.204187541087541729e+06,3.781664164887816878e+04,0.000000000000000000e+00,5.628680270099303273e-01,4.790551915706142694e-02,3.061429551271394045e-01,2.325714678800917465e-02,7.967265912263389246e-03,4.081459842943654069e-03,5.263559761296211087e-03,1.295577076544238409e-03,1.148422779190928084e-02,9.585166732431926739e-03,3.144721219298973140e-03,6.686209081212723428e-03,2.023665290615202055e-03,2.256690487250084462e-03,1.161255999999997500e+14
2.575059878898997385e+23,0.000000000000000000e+00,8.203177065267995000e+06,3.728177242839836981e+04,0.000000000000000000e+00,5.347223482027481101e-01,4.660798506463825763e-02,3.041938084995343683e-01,2.412930837491710639e-02,8.293557680081206640e-03,4.773327032633787118e-03,5.314389076139494107e-03,1.372417165666164071e-03,1.285885434371109720e-02,1.127975247821566725e-02,3.692662710727918993e-03,7.720416419287058976e-03,2.373674207906324631e-03,2.672033719631546934e-03,1.161255999999997031e+14
