Temperatures,+-
3.220413023090918925e-01,-7.708476138718063364e-01
3.222381642756400044e-01,-7.713429925496906314e-01
3.224348155166187890e-01,-7.718377889792165103e-01
3.226312717677906061e-01,-7.723319964790544834e-01
3.228275413425254481e-01,-7.728258041705432513e-01
3.230236362465941924e-01,-7.733190045711405558e-01
3.232195571150180968e-01,-7.738118869623898943e-01
3.234153013741189464e-01,-7.743041957784804197e-01
3.236108755895419908e-01,-7.747960923837924341e-01
3.238063116730874325e-01,-7.752875708395359222e-01
3.240015748863881995e-01,-7.757785382862960599e-01
3.241966785598393574e-01,-7.762691102407114352e-01
3.243916137917930431e-01,-7.767592776541833999e-01
3.245863804025538313e-01,-7.772490053891942807e-01
3.247809840826041405e-01,-7.777382198211763020e-01
3.249754206285506708e-01,-7.782269905989828152e-01
3.251696704964044948e-01,-7.787152799577554685e-01
3.253637401698998288e-01,-7.792031129184122662e-01
3.255576153865225031e-01,-7.796904358425047477e-01
3.257512969777978662e-01,-7.801771946262062718e-01
3.259447906511687143e-01,-7.806634822833891096e-01
3.261380635788745375e-01,-7.811491329018815932e-01
3.263311039351110554e-01,-7.816343467729451877e-01
3.265239362301347592e-01,-7.821188478876115457e-01
3.267165144164710933e-01,-7.826027778647998145e-01
3.269088568821623131e-01,-7.830860826763769156e-01
3.271009522728210439e-01,-7.835687834298968868e-01
3.272927649961801522e-01,-7.840507292258503957e-01
3.274843223702971762e-01,-7.845320146025474006e-01
3.276755867079282347e-01,-7.850125821383509006e-01
3.278665563875579614e-01,-7.854923706190857224e-01
3.280572216815061948e-01,-7.859713888235833057e-01
3.282475770763766398e-01,-7.864496449828474178e-01
3.284375982197348387e-01,-7.869270195028802428e-01
3.286272966370843429e-01,-7.874036616238108133e-01
3.288166354141521253e-01,-7.878794185338575673e-01
3.290056250193140186e-01,-7.883542295734199401e-01
3.291942412153653907e-01,-7.888281052922184733e-01
3.293824951058422212e-01,-7.893011024380330865e-01
3.295703564982482292e-01,-7.897731179471577656e-01
3.297578216564986953e-01,-7.902441678098225397e-01
3.299448844104839740e-01,-7.907141906586463431e-01
3.301315658529481722e-01,-7.911831726155819089e-01
3.303178884697692275e-01,-7.916515202255616224e-01
3.305038760372678297e-01,-7.921187330467874821e-01
3.306895483420027038e-01,-7.925852281865396476e-01
3.308749238325210396e-01,-7.930510444453582330e-01
3.310600037037156329e-01,-7.935160701534519356e-01
3.312448513548048590e-01,-7.939804364140541360e-01
3.314294135575407974e-01,-7.944441710087103425e-01
3.316137754305175656e-01,-7.949072768288840685e-01
3.317978916704095171e-01,-7.953698070940168341e-01
3.319817910295809193e-01,-7.958317613076426600e-01
3.321654822552988495e-01,-7.962931750197146386e-01
3.323489729823023708e-01,-7.967540720112608055e-01
3.325322778171674321e-01,-7.972144210187552815e-01
3.327153783095948003e-01,-7.976742510358149074e-01
3.328982958593089125e-01,-7.981336121137667661e-01
3.330810481342239004e-01,-7.985925736522396789e-01
3.332636162353374565e-01,-7.990509284970586101e-01
3.334460025446346343e-01,-7.995089571596608602e-01
3.336282170802681857e-01,-7.999663550166662418e-01
3.338102775809093647e-01,-8.004233793528305885e-01
3.339921530612552369e-01,-8.008800331446875864e-01
3.341738558310684559e-01,-8.013361302980472889e-01
3.343553848991683286e-01,-8.017917525680324786e-01
3.345367387578319640e-01,-8.022469355928618651e-01
3.347179154187089334e-01,-8.027016591188735894e-01
3.348989124470165835e-01,-8.031557528542768720e-01
3.350797269940885559e-01,-8.036095498703329509e-01
3.352603558283493435e-01,-8.040628559219845650e-01
3.354407953647727259e-01,-8.045156113410228960e-01
3.356210375249651934e-01,-8.049678939897507712e-01
3.358010736341431879e-01,-8.054196328738972843e-01
3.359809336766018117e-01,-8.058707495696690870e-01
3.361605779912250069e-01,-8.063214444280698556e-01
3.363400067772231994e-01,-8.067716042559911482e-01
3.365192155688949138e-01,-8.072212017902482550e-01
3.366982070615396339e-01,-8.076700997671799609e-01
3.368769710426882114e-01,-8.081184937387958511e-01
3.370555000734939965e-01,-8.085662854864913429e-01
3.372337900370062092e-01,-8.090133983941915075e-01
3.374118318834744001e-01,-8.094599825400462523e-01
3.375896230556701405e-01,-8.099058777156498135e-01
3.377671660322018599e-01,-8.103511098705749038e-01
3.379444402278055093e-01,-8.107957429569481178e-01
3.381214423091959409e-01,-8.112396414430370628e-01
3.382981728959423839e-01,-8.116828081405603745e-01
3.384746058375472932e-01,-8.121253542361293043e-01
3.386507782355246965e-01,-8.125669979925924657e-01
3.388266422491300611e-01,-8.130080680887219469e-01
3.390022054130156781e-01,-8.134482976411833155e-01
3.391774614269560395e-01,-8.138878043143219498e-01
3.393524040082773752e-01,-8.143264918533645869e-01
3.395270270010534719e-01,-8.147643650759230916e-01
3.397013369868192578e-01,-8.152014363523147900e-01
3.398753503840856727e-01,-8.156378562419329681e-01
3.400490756558967043e-01,-8.160734670046869699e-01
3.402225236490685756e-01,-8.165083827439991726e-01
3.403957252595723459e-01,-8.169426330656355262e-01
3.405686574254585541e-01,-8.173762187628954567e-01
3.407413757732208892e-01,-8.178092022786314086e-01
3.409138431451966267e-01,-8.182416311610849480e-01
3.410861188890004225e-01,-8.186734097485990347e-01
3.412581412565943162e-01,-8.191047727489142449e-01
3.414299637429468182e-01,-8.195354552741248577e-01
3.416016046899377212e-01,-8.199656783824141870e-01
3.417730321065969856e-01,-8.203953569227548925e-01
3.419442731722804329e-01,-8.208245300854455362e-01
3.421153308908949642e-01,-8.212531107946147158e-01
3.422861881223517311e-01,-8.216814090302763107e-01
3.424568896197592305e-01,-8.221090949019267402e-01
3.426273949823734344e-01,-8.225363542734597244e-01
3.427977431119862972e-01,-8.229631270475674665e-01
3.429679095440507641e-01,-8.233894404746598950e-01
3.431379044876670115e-01,-8.238153342308585092e-01
3.433077069611195076e-01,-8.242406417773072702e-01
3.434773713402802242e-01,-8.246657075866249409e-01
3.436468589674323559e-01,-8.250901062171287492e-01
3.438161735514047579e-01,-8.255142156772522499e-01
3.439853389912743697e-01,-8.259378571278135350e-01
3.441543060249580566e-01,-8.263608755949707341e-01
3.443230995760629409e-01,-8.267836366437338880e-01
3.444917416443618041e-01,-8.272058565015139031e-01
3.446601992366088441e-01,-8.276276106494941942e-01
3.448284812403736854e-01,-8.280488469559045273e-01
3.449965858029152010e-01,-8.284696668485689308e-01
3.451645108727384170e-01,-8.288900805779885195e-01
3.453322375868634331e-01,-8.293098360241625278e-01
3.454998134161406109e-01,-8.297291736145894214e-01
3.456671844827144957e-01,-8.301480449448478405e-01
3.458343575820170268e-01,-8.305665476259619373e-01
3.460013652747675472e-01,-8.309843809424087846e-01
3.461681582995373985e-01,-8.314016939172036436e-01
3.463347505930368109e-01,-8.318185616728616116e-01
3.465011482460769177e-01,-8.322349471586157899e-01
3.466673391006802052e-01,-8.326507014532606998e-01
3.468333217521274991e-01,-8.330660037946929775e-01
3.469990874261258962e-01,-8.334806417331129813e-01
3.471646485580920372e-01,-8.338948063832866131e-01
3.473299788386485232e-01,-8.343083786880384212e-01
3.474950804983057973e-01,-8.347213566426603393e-01
3.476599887894467611e-01,-8.351337938361957924e-01
3.478246475173490393e-01,-8.355455784478060810e-01
3.479890726661414857e-01,-8.359567923145032609e-01
3.481532430677546919e-01,-8.363675038564646336e-01
3.483172158889906722e-01,-8.367774793965465641e-01
3.484809083355834836e-01,-8.371868078197183261e-01
3.486443614151801262e-01,-8.375955731268432958e-01
3.488075606747059743e-01,-8.380036209136088043e-01
3.489705083004324138e-01,-8.384110875691365150e-01
3.491331967177157547e-01,-8.388178436119435588e-01
3.492956176419577119e-01,-8.392239737453481840e-01
3.494578319484454298e-01,-8.396295454077403742e-01
3.496197890206041436e-01,-8.400344717654226745e-01
3.497815425988435312e-01,-8.404388673424976197e-01
3.499430692698439760e-01,-8.408425951930221798e-01
3.501043723715686617e-01,-8.412458578829797862e-01
3.502654908034952275e-01,-8.416486350785893356e-01
3.504263978555423042e-01,-8.420507947881861188e-01
3.505871091152732433e-01,-8.424524318532299327e-01
3.507476238741718544e-01,-8.428536515553683994e-01
3.509079619348803303e-01,-8.432542780006082594e-01
3.510681144852336177e-01,-8.436544436700008642e-01
3.512280809287137706e-01,-8.440541321986207990e-01
3.513878736076041509e-01,-8.444534063209813146e-01
