389,396,402,447,471,492,501,587,667,707,728
7.952070554313307654e-09,1.610190228831867109e-09,-7.069360862024192832e-10,1.444068211359188075e-08,-1.028770631423689459e-11,-7.440381558182355623e-09,-6.886040885936246493e-09,7.412618555190693942e-09,1.760082882829084909e-08,4.147850482942547760e-09,4.785883253285830870e-09
7.212772950648939126e-09,2.207440303377778768e-10,-1.176596003220573552e-09,7.664938632065075528e-09,-3.123042147805468602e-09,5.641444734079545272e-09,-1.484206441379243981e-08,-2.358401229499604391e-08,7.016861677837027896e-09,-7.056135743786807246e-09,1.115604297971327926e-08
-2.396404140457566074e-09,-1.810149207919563414e-09,2.111180073650653526e-09,-6.850391231340418325e-09,3.102155646386122171e-09,-4.048978518012766237e-09,3.819809243858236927e-08,4.151308805809025156e-08,-2.050084527959573207e-08,3.936407049829226770e-08,-2.494235508566197053e-08
8.689676401447534445e-09,8.620268911812042690e-10,-8.007740749595480483e-10,-5.881741134477952862e-09,7.677453596631278732e-10,3.703284668872554041e-09,-1.219005657117375503e-08,3.531237003215483741e-08,9.133452563345517885e-09,-6.530059289721269323e-10,1.600565039412579566e-09
-2.396404140457566074e-09,2.207440303377778768e-10,-1.364428638478998852e-09,-1.265508101774948856e-08,-2.733870070421363211e-09,3.118816287029642920e-10,-9.538048728554929624e-09,-5.148376377196018572e-08,-9.916878129141911709e-09,2.015666898611000976e-08,-5.300639956433434431e-09
-5.351902798584868672e-09,-3.136583536984119122e-10,1.359692874872777318e-09,1.250338191986694983e-08,5.825738010493221549e-09,-4.533518534314513838e-09,-1.749407225641126687e-08,7.412618555190693942e-09,1.336764705727404282e-08,-1.505955102923966965e-08,-1.751034317105692672e-08
-6.091200402249238027e-09,2.037712136060820347e-09,-1.364428638478998852e-09,-3.946844539008249271e-09,-7.886318610825013946e-10,-4.533518534314513838e-09,1.069982641919947242e-09,1.981405460706152721e-08,2.395060148481614452e-08,2.015666898611000976e-08,6.378065658903411813e-09
2.039381481528588846e-09,3.276245071450144284e-10,4.203730408364756042e-10,-1.749352430555131819e-08,-3.123042147805468602e-09,-1.141738420202279183e-09,-4.234033043317421087e-09,1.981405460706152721e-08,6.670890213119085517e-10,-3.855564802510313817e-09,4.254837983867271877e-09
-1.785113294644887172e-10,8.620268911812042690e-10,-8.947687214608446866e-10,-2.011947943538586627e-09,3.491327723770227561e-09,4.672364701476050070e-09,1.698202969763247740e-08,-3.598544834686687884e-08,2.395060148481614452e-08,4.147850482942547760e-09,-5.226626356235603697e-10
3.516284932327153560e-09,8.620268911812042690e-10,-1.432815226829684533e-10,9.602238825790008109e-09,-2.344697993037230937e-09,-2.110818452805775005e-09,-4.932224011260208536e-08,5.701140348318368418e-08,4.900270792328713270e-09,-6.530059289721269323e-10,-2.646367011978742120e-09
-7.569795609577946132e-09,-1.275746823883373677e-09,-1.646255920238720894e-09,-1.072018442227978415e-08,7.677453596631278732e-10,4.187824685174301642e-09,3.721990484538772648e-09,-1.118257624312521064e-08,2.395060148481614452e-08,9.472795416660979652e-10,-4.239026118915364876e-09
5.607862741998508596e-10,1.138635535305413510e-10,4.203730408364756042e-10,2.826495344263244658e-09,3.491327723770227561e-09,-1.726583875987835416e-10,-2.545009578426745854e-08,3.221549065893235883e-08,-3.743458508657466920e-08,7.350409356480735369e-09,-1.114004043423376016e-08
-2.396404140457566074e-09,5.413854607594875315e-10,-1.176596003220573552e-09,8.633588728927542646e-09,-7.886318610825013946e-10,-2.110818452805775005e-09,-2.014608009902995000e-08,1.981405460706152721e-08,1.336764705727404282e-08,1.695411011257190901e-08,2.131610308831132355e-09
-1.126459187136961726e-08,-2.130790638341273120e-09,7.022003225962044700e-10,1.153713542125971087e-08,-4.289936202376093063e-09,-6.571984039005313753e-10,-1.582025200698736716e-09,-1.428641489583803206e-08,1.125004344885383334e-08,-1.986239537341608247e-08,2.131610308831132355e-09
-4.612605194920529095e-09,-8.482249166544275737e-10,4.203730408364756042e-10,-7.816637729947655625e-09,3.785732822789956506e-10,-3.079898485409270621e-09,-2.810210362688614167e-08,-8.085696869902614600e-09,1.336764705727404282e-08,1.215126576839549619e-08,-2.115321742560183127e-09
-1.657106536793197132e-09,-2.067778768911753864e-10,-4.928687618167181498e-11,-7.464774981365546788e-11,3.880188712363486890e-09,3.118816287029642920e-10,-2.279808794164877541e-08,4.151308805809025156e-08,1.971741971379933825e-08,1.215126576839549619e-08,-1.697948858216599223e-08
