Temperatures,310->211/300->201
5.846240640937591104e-01,2.815952762172136747e+00
5.851628247021544160e-01,2.814421863141358227e+00
5.857020818056667411e-01,2.812961766007506359e+00
5.862418358618415315e-01,2.811568987767794514e+00
5.867820873286456740e-01,2.810240137887764167e+00
5.873228366644682730e-01,2.808971937774728644e+00
5.878640843281207617e-01,2.807761234038419484e+00
5.884058307788374576e-01,2.806605006860752205e+00
5.889480764762756726e-01,2.805500374550468301e+00
5.894908218805167133e-01,2.804444595153297914e+00
5.900340674520654360e-01,2.803435065818787209e+00
5.905778136518513577e-01,2.802469320485518001e+00
5.911220609412287663e-01,2.801545026332445509e+00
5.916668097819769434e-01,2.800659979351205919e+00
5.922120606363008299e-01,2.799812099318963021e+00
5.927578139668312485e-01,2.798999424390473223e+00
5.933040702366254582e-01,2.798220105479051423e+00
5.938508299091674880e-01,2.797472400556832994e+00
5.943980934483681366e-01,2.796754668973255864e+00
5.949458613185661937e-01,2.796065365865698649e+00
5.954941339845282178e-01,2.795403036716347156e+00
5.960429119114488694e-01,2.794766312093727834e+00
5.965921955649516883e-01,2.794153902605025941e+00
5.971419854110893155e-01,2.793564594075773400e+00
5.976922819163437151e-01,2.792997242966028804e+00
5.982430855476269516e-01,2.792450772026540573e+00
5.987943967722811900e-01,2.791924166194058810e+00
5.993462160580794729e-01,2.791416468721765298e+00
5.998985438732257203e-01,2.790926777538475179e+00
6.004513806863555070e-01,2.790454241828567383e+00
6.010047269665361735e-01,2.789998058823551563e+00
6.015585831832672703e-01,2.789557470795400285e+00
6.021129498064810015e-01,2.789131762241457757e+00
6.026678273065430025e-01,2.788720257250567602e+00
6.032232161542518956e-01,2.788322317040120346e+00
6.037791168208404002e-01,2.787937337653896730e+00
6.043355297779754443e-01,2.787564747810916455e+00
6.048924554977587187e-01,2.787204006895783071e+00
6.054498944527269000e-01,2.786854603081502013e+00
6.060078471158520941e-01,2.786516051576113817e+00
6.065663139605423915e-01,2.786187892985001024e+00
6.071252954606419783e-01,2.785869691781106994e+00
6.076847920904319134e-01,2.785561034875838615e+00
6.082448043246301284e-01,2.785261530283785092e+00
6.088053326383920938e-01,2.784970805874888100e+00
6.093663775073113742e-01,2.784688508208059687e+00
6.099279394074195171e-01,2.784414301440655048e+00
6.104900188151869411e-01,2.784147866308599895e+00
6.110526162075231582e-01,2.783888899172284770e+00
6.116157320617768844e-01,2.783637111123733909e+00
6.121793668557371504e-01,2.783392227150802256e+00
6.127435210676330790e-01,2.783153985354500204e+00
6.133081951761345518e-01,2.782922136215807640e+00
6.138733896603525420e-01,2.782696441908576013e+00
6.144391049998395582e-01,2.782476675655397358e+00
6.150053416745899781e-01,2.782262621123491542e+00
6.155721001650407143e-01,2.782054071857932520e+00
6.161393809520712139e-01,2.781850830749656556e+00
6.167071845170041255e-01,2.781652709535946233e+00
6.172755113416057426e-01,2.781459528331198250e+00
6.178443619080863369e-01,2.781184502909264555e+00
6.184137366991003804e-01,2.780566088329075036e+00
6.189836361977473222e-01,2.779615475295772242e+00
6.195540608875718114e-01,2.778368252850656361e+00
6.201250112525639180e-01,2.776861934954622857e+00
6.206964877771600220e-01,2.775134522125977554e+00
6.212684909462427019e-01,2.773223283657397786e+00
6.218410212451415120e-01,2.771163790619985523e+00
6.224140791596330935e-01,2.768989203302850477e+00
6.229876651759418404e-01,2.766729796758363058e+00
6.235617797807404550e-01,2.764412695121557739e+00
6.241364234611498363e-01,2.762061778670576118e+00
6.247115967047397467e-01,2.759697725923656808e+00
6.252872999995295888e-01,2.757338154968884236e+00
6.258635338339882948e-01,2.754997832326325113e+00
6.264402986970349918e-01,2.752688922822011719e+00
6.270175950780392249e-01,2.750421259378271532e+00
6.275954234668217335e-01,2.748202616747620119e+00
6.281737843536544519e-01,2.746038977725619112e+00
6.287526782292613969e-01,2.743934784136583094e+00
6.293321055848186685e-01,2.741893167879323023e+00
6.299120669119547822e-01,2.739916159605661150e+00
6.304925627027516688e-01,2.738004874277014888e+00
6.310735934497445632e-01,2.736159674011553466e+00
6.316551596459225593e-01,2.734380309401720055e+00
6.322372617847292764e-01,2.732666040944152552e+00
6.328199003600628592e-01,2.731015742461491147e+00
6.334030758662765326e-01,2.729427988473687616e+00
6.339867887981793793e-01,2.727901127446257235e+00
6.345710396510363394e-01,2.726433342743400434e+00
6.351558289205686547e-01,2.725022702973666888e+00
6.357411571029545350e-01,2.723667203255235147e+00
6.363270246948293796e-01,2.722364798761208515e+00
6.369134321932862219e-01,2.721113431741752020e+00
6.375003800958762845e-01,2.719911053065398043e+00
6.380878689006094229e-01,2.718755639179673889e+00
6.386758991059541257e-01,2.717645205262885000e+00
6.392644712108384031e-01,2.716577815224888948e+00
6.398535857146502304e-01,2.715551589114553188e+00
6.404432431172374374e-01,2.714564708404462401e+00
6.410334439189087075e-01,2.713615419548263574e+00
6.416241886204337996e-01,2.712702036141586781e+00
6.422154777230438816e-01,2.711822939962492018e+00
6.428073117284320848e-01,2.710976581120733364e+00
6.433996911387537265e-01,2.710161477505717009e+00
6.439926164566271982e-01,2.709376213689779433e+00
6.445860881851336321e-01,2.708619439415561381e+00
6.451801068278183449e-01,2.707889867772878212e+00
6.457746728886900600e-01,2.707186273151009903e+00
6.463697868722224626e-01,2.706507489036101166e+00
6.469654492833539772e-01,2.705852405709886721e+00
6.475616606274883225e-01,2.705219967894756383e+00
6.481584214104949559e-01,2.704609172380983306e+00
6.487557321387095177e-01,2.704019065664282184e+00
6.493535933189343856e-01,2.703448741615628759e+00
6.499520054584388973e-01,2.702897339200140969e+00
6.505509690649597943e-01,2.702364040257621003e+00
6.511504846467017771e-01,2.701848067353955329e+00
6.517505527123380604e-01,2.701348681709804023e+00
6.523511737710102620e-01,2.700865181210789778e+00
6.529523483323295130e-01,2.700396898501602472e+00
6.535540769063763467e-01,2.699943199165027785e+00
6.541563600037015869e-01,2.699503479985786214e+00
6.547591981353264590e-01,2.699077167298192137e+00
6.553625918127431449e-01,2.698663715415994702e+00
6.559665415479150052e-01,2.698262605142221382e+00
6.565710478532773564e-01,2.697873342356514659e+00
6.571761112417379147e-01,2.697495456677168058e+00
6.577817322266767963e-01,2.697128500194904799e+00
6.583879113219472945e-01,2.696772046275323298e+00
6.589946490418763236e-01,2.696425688426904888e+00
6.596019459012647523e-01,2.696089039231481799e+00
6.602098024153877365e-01,2.695761729334053225e+00
6.608182190999954964e-01,2.695443406488948312e+00
6.614271964713133167e-01,2.695133734659378888e+00
6.620367350460424349e-01,2.694832393167515328e+00
6.626468353413600409e-01,2.694539075892360191e+00
6.632574978749201655e-01,2.694253490512739102e+00
6.638687231648536802e-01,2.693975357792909531e+00
6.644805117297689634e-01,2.693704410908362767e+00
6.650928640887524557e-01,2.693440394809519134e+00
6.657057807613688816e-01,2.693183065621139516e+00
6.663192622676615828e-01,2.692932190075388199e+00
6.669333091281535175e-01,2.692687544976585023e+00
6.675479218638470380e-01,2.692448916695791006e+00
6.681631009962247791e-01,2.692216100693505254e+00
6.687788470472498803e-01,2.691988901068782525e+00
6.693951605393665405e-01,2.691767130133268626e+00
6.700120419955003515e-01,2.691446710842238410e+00
6.706294919390588527e-01,2.690874515662482924e+00
6.712475108939319757e-01,2.690069948232825414e+00
6.718660993844923768e-01,2.689056052020662779e+00
6.724852579355958815e-01,2.687856637547373584e+00
6.731049870725820394e-01,2.686495622350211221e+00
6.737252873212747906e-01,2.684996468943732673e+00
6.743461592079822431e-01,2.683381729129011184e+00
6.749676032594977837e-01,2.681672694878280527e+00
6.755896200031001886e-01,2.679889149805325665e+00
6.762122099665539565e-01,2.678049210974288830e+00
6.768353736781104191e-01,2.676169248334598016e+00
6.774591116665072965e-01,2.674263868097785046e+00
6.780834244609696970e-01,2.672345946539429473e+00
6.787083125912105608e-01,2.670426701666539060e+00
6.793337765874307710e-01,2.668515791628702782e+00
6.799598169803198200e-01,2.666621430420302641e+00
6.805864343010565864e-01,2.664750513134760634e+00
6.812136290813090023e-01,2.662908744662613181e+00
6.818414018532353849e-01,2.661100767195318628e+00
6.824697531494841041e-01,2.659330283166807085e+00
6.830986835031944704e-01,2.657600171323345251e+00
6.837281934479975121e-01,2.655912594466628640e+00
6.843582835180154200e-01,2.654269098083317679e+00
6.849889542478631022e-01,2.652670699580687241e+00
6.856202061726477393e-01,2.651117968218379417e+00
6.862520398279698952e-01,2.649611096085445539e+00
6.868844557499236281e-01,2.648149960643066514e+00
6.875174544750970451e-01,2.646734179456249336e+00
6.881510365405728580e-01,2.645363157789438091e+00
6.887852024839284937e-01,2.644036129755169995e+00
6.894199528432369828e-01,2.642752193692553764e+00
6.900552881570670705e-01,2.641510342422204616e+00
6.906912089644839936e-01,2.640309488982901520e+00
6.913277158050495919e-01,2.639148488407496718e+00
6.919648092188230848e-01,2.638026156045228721e+00
6.926024897463612939e-01,2.636941282886962057e+00
6.932407579287191979e-01,2.635892648300824703e+00
6.938796143074503764e-01,2.634879030539361899e+00
6.945190594246075655e-01,2.633899215336242161e+00
6.951590938227429906e-01,2.632952002871176589e+00
6.957997180449086994e-01,2.632036213346089060e+00
6.964409326346574503e-01,2.631150691383649320e+00
6.970827381360427122e-01,2.630294309430871724e+00
6.977251350936195529e-01,2.629465970325428614e+00
6.983681240524445277e-01,2.628664609160261456e+00
6.990117055580769012e-01,2.627889194562760711e+00
6.996558801565783137e-01,2.627138729488057933e+00
7.003006483945138916e-01,2.626412251611270676e+00
7.009460108189523586e-01,2.625708833391029007e+00
7.015919679774665907e-01,2.625027581865592818e+00
7.022385204181340601e-01,2.624367638233585431e+00
7.028856686895373906e-01,2.623728177263193739e+00
7.035334133407645796e-01,2.623108406566854178e+00
7.041817549214099969e-01,2.622507565772459248e+00
7.048306939815740524e-01,2.621924925617077129e+00
7.054802310718644165e-01,2.621359786984868823e+00
7.061303667433959097e-01,2.620811479907195540e+00
7.067811015477915015e-01,2.620279362539780443e+00
7.074324360371824216e-01,2.619762820129174052e+00
7.080843707642087148e-01,2.619261263978461596e+00
7.087369062820195742e-01,2.618774130420319590e+00
7.093900431442740073e-01,2.618300879803894698e+00
7.100437819051415023e-01,2.617840995500611889e+00
7.106981231193018056e-01,2.617393982932941121e+00
7.113530673419462547e-01,2.616959368629149019e+00
7.120086151287775555e-01,2.616536699306305280e+00
7.126647670360105602e-01,2.616125540983156750e+00
7.133215236203728216e-01,2.615725478123902992e+00
7.139788854391048156e-01,2.615336112813511082e+00
7.146368530499604965e-01,2.614957063964804540e+00
7.152954270112080737e-01,2.614587966557264664e+00
7.159546078816299008e-01,2.614228470907260071e+00
7.166143962205235862e-01,2.613878241969215033e+00
7.172747925877019926e-01,2.613536958667070920e+00
7.179357975434937922e-01,2.613204313255298672e+00
7.185974116487442442e-01,2.612880010708607870e+00
7.192596354648153056e-01,2.612563768139452236e+00
7.199224695535861862e-01,2.612255314242372783e+00
7.205859144774542369e-01,2.611954388764200274e+00
7.212499707993347275e-01,2.611660741999128899e+00
7.219146390826618465e-01,2.611374134307645090e+00
7.225799198913889221e-01,2.611094335658329157e+00
7.232458137899890893e-01,2.610821125191545633e+00
7.239123213434557336e-01,2.610554290804047994e+00
7.245794431173026018e-01,2.610293628753572737e+00
7.252471796775649127e-01,2.610038943282475987e+00
7.259155315907994677e-01,2.609789428591613447e+00
7.265844994240850951e-01,2.609433148268490932e+00
7.272540837450232054e-01,2.608897152703514077e+00
7.279242851217382348e-01,2.608196108856764450e+00
7.285951041228784231e-01,2.607345289927989640e+00
7.292665413176157019e-01,2.606360224883038867e+00
7.299385972756468055e-01,2.605256388312954474e+00
7.306112725671933816e-01,2.604048935635863593e+00
7.312845677630025465e-01,2.602752485570550611e+00
7.319584834343473290e-01,2.601380949254036068e+00
7.326330201530271147e-01,2.599947403406623447e+00
7.333081784913687562e-01,2.598464003563143887e+00
7.339839590222260179e-01,2.596941932537837783e+00
7.346603623189807974e-01,2.595391378892508261e+00
7.353373889555432363e-01,2.593821540140812676e+00
7.360150395063523865e-01,2.592240645652085007e+00
7.366933145463769872e-01,2.590655994630468140e+00
7.373722146511151321e-01,2.589074005065701733e+00
7.380517403965957124e-01,2.587500270122131685e+00
7.387318923593781950e-01,2.585939619007759926e+00
7.394126711165535104e-01,2.584396179914294045e+00
7.400940772457442751e-01,2.582873443122065904e+00
7.407761113251055685e-01,2.581374322809156130e+00
7.414587739333251548e-01,2.579901216487690885e+00
7.421420656496241497e-01,2.578456061312293102e+00
7.428259870537574638e-01,2.577040386769776870e+00
7.435105387260141363e-01,2.575655363470634285e+00
7.441957212472181116e-01,2.574301847928201159e+00
7.448815351987286837e-01,2.572980423337144273e+00
7.455679811624407183e-01,2.571691436455603608e+00
7.462550597207852077e-01,2.570435030760856332e+00
7.469427714567303811e-01,2.569211176092129012e+00
7.476311169537811496e-01,2.568019695020730797e+00
7.483200967959804384e-01,2.566860286200956853e+00
7.490097115679094086e-01,2.565732544958511774e+00
7.496999618546877908e-01,2.564635981369201012e+00
7.503908482419747727e-01,2.563570036071346703e+00
7.510823713159688886e-01,2.562534094042749899e+00
7.517745316634092401e-01,2.561527496558076766e+00
7.524673298715754965e-01,2.560549551526514644e+00
7.531607665282885611e-01,2.559599542393067306e+00
7.538548422219110146e-01,2.558676735770484267e+00
7.545495575413475597e-01,2.557780387953009438e+00
7.552449130760456875e-01,2.556909750448020269e+00
7.559409094159962317e-01,2.556064074647533158e+00
7.566375471517335916e-01,2.555242615748412938e+00
7.573348268743362866e-01,2.554444636018073034e+00
7.580327491754276226e-01,2.553669407491478971e+00
7.587313146471763581e-01,2.552916214175297682e+00
7.594305238822964821e-01,2.552184353826051133e+00
7.601303774740486574e-01,2.551473139361094322e+00
7.608308760162399986e-01,2.550781899954029264e+00
7.615320201032248493e-01,2.550109981859759234e+00
7.622338103299054479e-01,2.549456749008703671e+00
7.629362472917320392e-01,2.548821583404647484e+00
7.636393315847038732e-01,2.548203885356260301e+00
7.643430638053693160e-01,2.547603073568389664e+00
7.650474445508262944e-01,2.547018585115775835e+00
7.657524744187232946e-01,2.546449875318838263e+00
7.664581540072593624e-01,2.545896417538484613e+00
7.671644839151851025e-01,2.545357702904592401e+00
7.678714647418023453e-01,2.544833239990790030e+00
7.685790970869658123e-01,2.544322554446352136e+00
7.692873815510826718e-01,2.543825188594518227e+00
7.699963187351134275e-01,2.543340701005176729e+00
7.707059092405724732e-01,2.542868666048668569e+00
7.714161536695285371e-01,2.542408673436481248e+00
7.721270526246052368e-01,2.541960327753693960e+00
7.728386067089813016e-01,2.541523247987269585e+00
7.735508165263915714e-01,2.541097067053650349e+00
7.742636826811272188e-01,2.540681431328503326e+00
7.749772057780360823e-01,2.540276000181007632e+00
7.756913864225236654e-01,2.539880445514620888e+00
7.764062252205532477e-01,2.539494451315902346e+00
7.771217227786465509e-01,2.539117713212674765e+00
7.778378797038842940e-01,2.538749938042502041e+00
7.785546966039066374e-01,2.538390843432274835e+00
7.792721740869136271e-01,2.538040157389448215e+00
7.799903127616658605e-01,2.537697617905365632e+00
7.807091132374849307e-01,2.537362972570910369e+00
7.814285761242539818e-01,2.537035978204645659e+00
7.821487020324181527e-01,2.536716400493483903e+00
7.828694915729851322e-01,2.536404013645850775e+00
7.835909453575257144e-01,2.536098600057231423e+00
7.843130639981742425e-01,2.535799949987953106e+00
7.850358481076292749e-01,2.535507861252979556e+00
7.857592982991538078e-01,2.535222138923479918e+00
7.864834151865762735e-01,2.534942595039898272e+00
7.872081993842906522e-01,2.534663259226156207e+00
7.879336515072569158e-01,2.534283882946650746e+00
7.886597721710021380e-01,2.533775597428875148e+00
7.893865619916201615e-01,2.533148520620353672e+00
7.901140215857730409e-01,2.532412978684485338e+00
7.908421515706908211e-01,2.531579337305882582e+00
7.915709525641725364e-01,2.530657853385588130e+00
7.923004251845864321e-01,2.529658548331785273e+00
7.930305700508706312e-01,2.528591103149081754e+00
7.937613877825336894e-01,2.527464774709724527e+00
7.944928789996550389e-01,2.526288331960305555e+00
7.952250443228855437e-01,2.525070010370272122e+00
7.959578843734480547e-01,2.523817482646562915e+00
7.966913997731378538e-01,2.522537843598346541e+00
7.974255911443234313e-01,2.521237607010885284e+00
7.981604591099464852e-01,2.519922712451620583e+00
7.988960042935230321e-01,2.518598540059970858e+00
7.996322273191436292e-01,2.517269931543381745e+00
8.003691288114739288e-01,2.515941215797595110e+00
8.011067093957553453e-01,2.514616237774328855e+00
8.018449696978053876e-01,2.513298389423531454e+00
8.025839103440183253e-01,2.511990641731997709e+00
8.033235319613656333e-01,2.510695577060227723e+00
8.040638351773966574e-01,2.509415421141637292e+00
8.048048206202389476e-01,2.508152074251293051e+00
8.055464889185990351e-01,2.506907141174878451e+00
8.062888407017627657e-01,2.505681959713439433e+00
8.070318765995959653e-01,2.504477627546698670e+00
8.077755972425447739e-01,2.503295027349200286e+00
8.085200032616364219e-01,2.502134850110873554e+00
8.092650952884797855e-01,2.500997616658710676e+00
8.100108739552653869e-01,2.499883697410873573e+00
8.107573398947668375e-01,2.498793330420392422e+00
8.115044937403406156e-01,2.497726637784086989e+00
8.122523361259269548e-01,2.496683640504935298e+00
8.130008676860501771e-01,2.495664271903828446e+00
8.137500890558193589e-01,2.494668389680622322e+00
8.145000008709292194e-01,2.493695786725432129e+00
8.152506037676596762e-01,2.492746200779833110e+00
8.160018983828776218e-01,2.491819323044836665e+00
8.167538853540364796e-01,2.490914805828375211e+00
8.175065653191772030e-01,2.490032269320236136e+00
8.182599389169288306e-01,2.489171307577011216e+00
8.190140067865087081e-01,2.488331493794011973e+00
8.197687695677235986e-01,2.487512384935458343e+00
8.205242279009695716e-01,2.486713525788556645e+00
8.212803824272328912e-01,2.485934452501671998e+00
8.220372337880906821e-01,2.485174695661510835e+00
8.227947826257112629e-01,2.484433782959284187e+00
8.235530295828545899e-01,2.483711241491136423e+00
8.243119753028731456e-01,2.483006599733784903e+00
8.250716204297121603e-01,2.482319389232285012e+00
8.258319656079105009e-01,2.481649146033113595e+00
8.265930114826006703e-01,2.480995411892376268e+00
8.273547586995099179e-01,2.480357735285849685e+00
8.281172079049606838e-01,2.479735672244698375e+00
8.288803597458707095e-01,2.479128787038213932e+00
8.296442148697541485e-01,2.478536652722560074e+00
8.304087739247216771e-01,2.477958851572420240e+00
8.311740375594814934e-01,2.477394975410595723e+00
8.319400064233394287e-01,2.476844625848885428e+00
8.327066811661996137e-01,2.476307414452066702e+00
8.334740624385653662e-01,2.475782962835453294e+00
8.342421508915391914e-01,2.475270902705281717e+00
8.350109471768238922e-01,2.474770875850098140e+00
8.357804519467224580e-01,2.474282534090353369e+00
8.365506658541395080e-01,2.473805539192557301e+00
8.373215895525809582e-01,2.473339562753560816e+00
8.380932236961551318e-01,2.472884286059880754e+00
8.388655689395730919e-01,2.472439399926355197e+00
8.396386259381491968e-01,2.472004604517886506e+00
8.404123953478018771e-01,2.471579609157568580e+00
8.411868778250539691e-01,2.471164132124047619e+00
8.419620740270331583e-01,2.470757900440613053e+00
8.427379846114727568e-01,2.470360649658184915e+00
8.435146102367124810e-01,2.469972123634054828e+00
8.442919515616986725e-01,2.469592074308009533e+00
8.450700092459845214e-01,2.469220261477214962e+00
8.458487839497315086e-01,2.468856452571040805e+00
8.466282763337090733e-01,2.468500422426857632e+00
8.474084870592960561e-01,2.468151953067645010e+00
8.481894167884803659e-01,2.467810833482141586e+00
8.489710661838602013e-01,2.467476859408139322e+00
8.497534359086442723e-01,2.467149833119421487e+00
8.505365266266525781e-01,2.466829563216751176e+00
8.513203390023166284e-01,2.466515864423239446e+00
8.521048737006806650e-01,2.466208557384359956e+00
8.528901313874014400e-01,2.465907468472798847e+00
8.536761127287492146e-01,2.465599706665353885e+00
8.544628183916082032e-01,2.465206239225592899e+00
8.552502490434774618e-01,2.464719229708973725e+00
8.560384053524708881e-01,2.464145737810575110e+00
8.568272879873181092e-01,2.463492862253728877e+00
8.576168976173651481e-01,2.462767658737041288e+00
8.584072349125749790e-01,2.461977068207676922e+00
8.591983005435275267e-01,2.461127855627599725e+00
8.599900951814211103e-01,2.460226559070942454e+00
8.607826194980724432e-01,2.459279448726373829e+00
8.615758741659172992e-01,2.458292495177149206e+00
8.623698598580114005e-01,2.457271346189490391e+00
8.631645772480303069e-01,2.456221311150629472e+00
8.639600270102706370e-01,2.455147352253964854e+00
8.647562098196505120e-01,2.454054081522295760e+00
8.655531263517097784e-01,2.452945762783107053e+00
8.663507772826110065e-01,2.451826317755133378e+00
8.671491632891398238e-01,2.450699335466197670e+00
8.679482850487055812e-01,2.449568084293002102e+00
8.687481432393419079e-01,2.448435525989470118e+00
8.695487385397071556e-01,2.447304331147453826e+00
8.703500716290850647e-01,2.446176895609514901e+00
8.711521431873857635e-01,2.445055357425687692e+00
8.719549538951454348e-01,2.443941614013370511e+00
8.727585044335277598e-01,2.442837339240806926e+00
8.735627954843240284e-01,2.441744000209567389e+00
8.743678277299538060e-01,2.440662873559922286e+00
8.751736018534654882e-01,2.439595061165110046e+00
8.759801185385371891e-01,2.438541505116700314e+00
8.767873784694768524e-01,2.437503001933706948e+00
8.775953823312230284e-01,2.436480215953650941e+00
8.784041308093455402e-01,2.435473691884656233e+00
8.792136245900460390e-01,2.434483866514569161e+00
8.800238643601584476e-01,2.433511079586554438e+00
8.808348508071497385e-01,2.432555583861005122e+00
8.816465846191203770e-01,2.431617554391500846e+00
8.824590664848049881e-01,2.430697097048298172e+00
8.832722970935728002e-01,2.429794256326768487e+00
8.840862771354283112e-01,2.428909022480730151e+00
8.849010073010121769e-01,2.428041338021946327e+00
8.857164882816010998e-01,2.427191103627427182e+00
8.865327207691090505e-01,2.426358183495847420e+00
8.873497054560878228e-01,2.425542410193481047e+00
8.881674430357270333e-01,2.424743589028676816e+00
8.889859342018553434e-01,2.423961501992311529e+00
8.898051796489407916e-01,2.423195911299770522e+00
8.906251800720914602e-01,2.422446562568024930e+00
8.914459361670556969e-01,2.421713187659345845e+00
8.922674486302235586e-01,2.420995507221106902e+00
8.930897181586263667e-01,2.420293232949082274e+00
8.939127454499379288e-01,2.419606069599639753e+00
8.947365312024752049e-01,2.418933716774300802e+00
8.955610761151985288e-01,2.418275870498273861e+00
8.963863808877121642e-01,2.417632224612825453e+00
8.972124462202655248e-01,2.417002471999666113e+00
8.980392728137529534e-01,2.416386305654020461e+00
8.988668613697149423e-01,2.415783419621523986e+00
8.996952125903383557e-01,2.415193509812832318e+00
9.005243271784572068e-01,2.414616274708475618e+00
9.013542058375532129e-01,2.414051415965430714e+00
9.021848492717563506e-01,2.413498638935745788e+00
9.030162581858456328e-01,2.412957653106616807e+00
9.038484332852491088e-01,2.412428172470412857e+00
9.046813752760456406e-01,2.411909915832308293e+00
9.055150848649643480e-01,2.411402607062472558e+00
9.063495627593854964e-01,2.410905975299037607e+00
9.071848096673416073e-01,2.410419755107490847e+00
9.080208262975173472e-01,2.409943686601538015e+00
9.088576133592506379e-01,2.409477515530005221e+00
9.096951715625332113e-01,2.409020993333852001e+00
9.105335016180107210e-01,2.408573877176975131e+00
9.113726042369841851e-01,2.408135929954084542e+00
9.122124801314098752e-01,2.407706920278605001e+00
9.130531300138999828e-01,2.407286622453227665e+00
9.138945545977238405e-01,2.406874816425472741e+00
9.147367545968076996e-01,2.406471287730370001e+00
9.155797307257359519e-01,2.406075827422125002e+00
9.164234836997514622e-01,2.405688231996440773e+00
9.172680142347563459e-01,2.405308303304992901e+00
9.181133230473120799e-01,2.404935848463359616e+00
9.189594108546408346e-01,2.404570679753598839e+00
9.198062783746258075e-01,2.404212614522487801e+00
9.206539263258114447e-01,2.403861475076361387e+00
9.215023554274045514e-01,2.403517088573346783e+00
9.223515663992746250e-01,2.403179286913710300e+00
9.232015599619547430e-01,2.402847906628942543e+00
9.240523368366418966e-01,2.402522788770131257e+00
9.249038977451975452e-01,2.402203778796098810e+00
9.257562434101485049e-01,2.401871476145173823e+00
9.266093745546875038e-01,2.401469748932701265e+00
9.274632919026736255e-01,2.400999463221007435e+00
9.283179961786330869e-01,2.400465593408948273e+00
9.291734881077597930e-01,2.399873087410871353e+00
9.300297684159158917e-01,2.399226826559259340e+00
9.308868378296325519e-01,2.398531590740117458e+00
9.317446970761102953e-01,2.397792028694583522e+00
9.326033468832198858e-01,2.397012633313288177e+00
9.334627879795031058e-01,2.396197721665580094e+00
9.343230210941726455e-01,2.395351419442710572e+00
9.351840469571136572e-01,2.394477649450515777e+00
9.360458662988835332e-01,2.393580123760909562e+00
9.369084798507133494e-01,2.392662339120005033e+00
9.377718883445075315e-01,2.391727575211489043e+00
9.386360925128454102e-01,2.390778895384478631e+00
9.395010930889812206e-01,2.389819149473242810e+00
9.403668908068449905e-01,2.388850978359756905e+00
9.412334864010430957e-01,2.387876819957398311e+00
9.421008806068589259e-01,2.386898916323476172e+00
9.429690741602533288e-01,2.385919321638684920e+00
9.438380677978654987e-01,2.384939910821752385e+00
9.447078622570136419e-01,2.383962388576950531e+00
9.455784582756949774e-01,2.382988298699993734e+00
9.464498565925874018e-01,2.382019033493945059e+00
9.473220579470489344e-01,2.381055843170702069e+00
9.481950630791194934e-01,2.380099845135351000e+00
9.490688727295206739e-01,2.379152033070190519e+00
9.499434876396567473e-01,2.378213285752436068e+00
9.508189085516153272e-01,2.377284375554738816e+00
9.516951362081675914e-01,2.376365976590742779e+00
9.525721713527697254e-01,2.375458672479082267e+00
9.534500147295624783e-01,2.374562963708787944e+00
9.543286670833728280e-01,2.373679274596962596e+00
9.552081291597139812e-01,2.372807959836236158e+00
9.560884017047860395e-01,2.371949310634840824e+00
9.569694854654768879e-01,2.371103560456466308e+00
9.578513811893627494e-01,2.370270890370459682e+00
9.587340896247087407e-01,2.369451434025494851e+00
9.596176115204695378e-01,2.368645282261797380e+00
9.605019476262899314e-01,2.367852487378330206e+00
9.613870986925056039e-01,2.367073067072254400e+00
9.622730654701439068e-01,2.366307008068437856e+00
9.631598487109238604e-01,2.365554269456990877e+00
9.640474491672578194e-01,2.364814785756673032e+00
9.649358675922509176e-01,2.364088469721757235e+00
9.658251047397026223e-01,2.363375214909473332e+00
9.667151613641071783e-01,2.362674898024562875e+00
9.676060382206539412e-01,2.361987381056839919e+00
9.684977360652282652e-01,2.361312513226923038e+00
9.693902556544118365e-01,2.360650132754511077e+00
9.702835977454843386e-01,2.360000068462847711e+00
9.711777630964224528e-01,2.359362141232165921e+00
9.720727524659018570e-01,2.358736165314169408e+00
9.729685666132972255e-01,2.358121949518803273e+00
9.738652062986831170e-01,2.357519298283826004e+00
9.747626722828344192e-01,2.356928012636970937e+00
9.756609653272272364e-01,2.356347891059792143e+00
9.765600861940393340e-01,2.355778730261610665e+00
9.774600356461509154e-01,2.355220325871382858e+00
9.783608144471451773e-01,2.354672473054673532e+00
9.792624233613090867e-01,2.354134967062397443e+00
9.801648631536337142e-01,2.353607603717452257e+00
9.810681345898152328e-01,2.353090179844862906e+00
9.819722384362556955e-01,2.352582493650642093e+00
9.828771754600630350e-01,2.352084345054086700e+00
9.837829464290523962e-01,2.351595535977894613e+00
9.846895521117462469e-01,2.351115870600076985e+00
9.855969932773754882e-01,2.350645155571330136e+00
9.865052706958800099e-01,2.350183200201194200e+00
9.874143851379088010e-01,2.349729816616064504e+00
9.883243373748215044e-01,2.349284819891841014e+00
9.892351281786884165e-01,2.348848028163738277e+00
9.901467583222913760e-01,2.348419262715596201e+00
9.910592285791242073e-01,2.347998348050793549e+00
9.919725397233938313e-01,2.347585111946675074e+00
9.928866925300203761e-01,2.347179385494256643e+00
9.938016877746383981e-01,2.346781003124780440e+00
9.947175262335968826e-01,2.346389802624575083e+00
9.956342086839605754e-01,2.346005625139517825e+00
9.965517359035100942e-01,2.345628315170297018e+00
9.974701086707430386e-01,2.345257720559547732e+00
9.983893277648741016e-01,2.344893692471820668e+00
