250e-9,5.527e-9
260e-9,9.427e-9
270e-9,1.510e-8
280e-9,2.377e-8
290e-9,3.509e-8
300e-9,5.049e-8
310e-9,7.028e-8
320e-9,9.580e-8
330e-9,1.273e-7
340e-9,1.652e-7
350e-9,2.110e-7
360e-9,2.635e-7
370e-9,3.243e-7
380e-9,3.921e-7
390e-9,4.719e-7
400e-9,5.570e-7
450e-9,1.101e-6
500e-9,1.790e-6
555e-9,2.617e-6
600e-9,3.264e-6
654.6e-9,3.975e-6
700e-9,4.454e-6
800e-9,5.093e-6
900e-9,5.275e-6
1050e-9,4.935e-6
1150e-9,4.529e-6
1200e-9,4.304e-6
1300e-9,3.838e-6
1540e-9,2.806e-6
1600e-9,2.588e-6
1700e-9,2.255e-6
2000e-9,1.497e-6
2100e-9,1.307e-6
2300e-9,1.002e-6
2400e-9,8.777e-7
2500e-9,7.833e-7
