Temperatures,+-,Metastables,+-
6.084012714033064384e+01,1.298651820422604715e+02,-5.314011533595457031e+13,4.182461654629234375e+13
1.258931049673432281e+05,3.683559611938863527e+06,-4.862312072112090625e+14,7.409919708099021000e+15
7.772764406897845038e+04,2.321218323913999484e+05,-5.459735178216357500e+14,4.856357044708600000e+14
4.139241014941909816e+04,2.522088291880480247e+05,-4.638548407341945000e+14,1.036167017067993250e+15
3.421568356142382981e+04,6.352317636634518858e+05,-2.114607729724424062e+14,1.650559861335261500e+15
5.325231219165790719e+01,1.427322557858902030e+02,4.565062300828219531e+13,4.471821113735792969e+13
1.479282264892296371e+04,2.098518290515225672e+05,-1.313704365528475000e+14,7.891702195929846250e+14
2.587789167413283167e+02,9.173777536524611378e+02,-4.261721100682870312e+13,6.060981161518473438e+13
3.137637431288985645e+00,1.230670370749350084e+01,-3.904864010858244531e+13,2.574578547052622656e+13
2.118832048428471726e+00,8.578535381703790819e+00,-4.420417234189996875e+13,2.363791987252803125e+13
1.207190849397500045e+02,2.967609839906169782e+02,-5.856758433213461719e+13,5.567930793409157031e+13
1.275554559577962063e+05,4.441603678127549589e+06,-5.298899303392880000e+14,9.616389172143270000e+15
1.267883746541735745e+05,4.597415556643542834e+06,-4.566160071165353125e+14,8.624290065256924000e+15
1.265971669423499407e+05,6.742236032764989883e+06,-2.832117450024386875e+14,7.856425330746240000e+15
2.662473372202216737e+01,1.595777444826512124e+02,1.646651811870097461e+13,3.365048533931262891e+13
1.642345863068876000e+01,4.977408387738683615e+01,3.154716920201957422e+13,3.061575000883349219e+13
2.810790197160847370e+01,6.600277104618749036e+01,4.111009953811555469e+13,3.311092897827053906e+13
1.009857869794916638e+02,2.635183913937559623e+02,5.074648919964123438e+13,5.074330778823332031e+13
1.077998950939669811e+02,2.853899561251657246e+02,5.382432587929440625e+13,5.474639667472773438e+13
2.880521343256755063e+04,8.790357598690037848e+05,1.443136013755158750e+14,1.930268775071656000e+15
1.500110296998132753e+03,1.575765532719131443e+04,-2.318594612394274609e+13,1.001538051173456250e+14
3.851443472083395591e+03,1.069577292130031310e+04,-1.591706082291810312e+14,1.660746753791856875e+14
1.301794051935133466e+05,4.589605194530840032e+06,-6.048172982334640000e+14,1.109372035799198400e+16
1.234421068743053183e+05,1.911672128472804558e+06,-7.263944331644763750e+14,5.852640721718229000e+15
8.159447350545394875e+04,1.521945284816405619e+05,-8.464791979582237500e+14,5.304651482288329375e+14
7.007694259424538177e+04,1.201806714622072031e+05,-7.835890348756156250e+14,2.982170763436943750e+14
7.260143305880720436e+04,2.296324085536800267e+05,-4.405806198038586875e+14,3.426143791672658750e+14
5.102202996168148985e+01,1.182957417489974290e+02,4.666436775777595312e+13,3.939898575873681250e+13
1.283037512836613023e+05,1.319118539233909547e+07,1.858986858461501875e+14,9.952784282890574000e+15
1.271644486455856822e+05,1.203042730895245261e+07,1.961426022113782812e+14,9.665148167010524000e+15
1.224717989362873923e+05,7.268103667108784430e+06,1.788540431746971562e+14,5.517254607244973000e+15
5.273398702553671455e+02,4.566463943335642398e+03,-2.134964509237421875e+13,7.583032976803417188e+13
4.838593273293242305e+02,1.928858911321638743e+03,-4.659431608928298438e+13,7.592794418369210938e+13
3.835362023594217362e+02,9.605400191409459012e+02,-7.675601736946204688e+13,7.800081967582418750e+13
2.138610096785048621e-05,1.455994175078969022e+01,-8.305257857457467188e+13,3.282365858311799375e+14
1.972229776324876222e-05,1.082590362456419442e+01,-7.322831092995879688e+13,2.131800841375125312e+14
3.268495391946295249e-05,2.383492501732485280e+01,-5.018933527959704688e+13,3.299357292638042500e+14
4.216344547628729060e+02,5.395692774762558656e+03,1.717092394758934766e+13,8.949644403927423438e+13
4.065499033645350551e+02,1.836122150359117995e+03,4.727594821381542188e+13,8.679837418944914062e+13
3.258680504451269826e+02,8.878126221514849021e+02,6.521722673165317188e+13,7.179456637407010938e+13
2.194620746997786114e+02,4.193978159788666176e+02,7.358602395731350000e+13,5.598508316759120312e+13
1.720535354720423271e+01,4.560256820202537398e+01,3.857628062247385938e+13,3.294076733750102344e+13
1.079336904620421755e+01,4.189709738643109205e+01,2.703953154779905859e+13,3.120543754608737500e+13
1.283331612586670672e+05,7.733461232711334713e+06,-3.007226112195993750e+14,9.447063522793004000e+15
1.309443079402729200e+05,6.390553932299307548e+06,-4.040625238768244375e+14,1.025349291860737400e+16
1.303632417654326273e+05,8.462628767673684284e+06,-3.120961265331361875e+14,1.052567754360419600e+16
4.453159676863451821e+00,1.765084187107697034e+01,3.361529622895781641e+13,2.803499838035059375e+13
5.437907398923669255e+00,1.984166383746818241e+01,3.277842269684593359e+13,2.810551226136246094e+13
2.070335570533138139e+02,4.283866996934042390e+02,6.996148866155654688e+13,5.751268699150834375e+13
3.196383099086773427e+02,3.591908984148288368e+02,1.545542035095505000e+14,7.013529965902410938e+13
4.140318401750811290e+02,4.548392146337036479e+02,1.930210023843988438e+14,8.637318064509357812e+13
4.775855003596943220e+02,6.365039715604774528e+02,1.754009337387718438e+14,9.565988767637435938e+13
5.590447041488474724e+02,6.841423748276956758e+02,1.977157354361380000e+14,9.939274141728845312e+13
6.938458905969873740e+02,8.692786738484472835e+02,1.912513285672415312e+14,9.898540094782985938e+13
1.070174311886540863e+03,2.045596865280528391e+03,1.278443795190019531e+14,1.013608766698380625e+14
1.614866383938477384e+03,7.052352517057030127e+03,5.830085281087711719e+13,1.042399467705271562e+14
2.614948596961522753e+02,1.145912010291422121e+03,-3.886117968393118750e+13,6.821708093852510938e+13
2.836888784749712613e+02,6.414055461951704729e+02,-7.755040059018121875e+13,7.043369515812100000e+13
3.219384562612607965e+02,6.373388933643115024e+02,-8.847231356270279688e+13,7.067154543664556250e+13
3.203308349020188075e+02,5.794502497885300727e+02,-9.279532780417829688e+13,6.771675694043901562e+13
5.185414991178475930e+02,1.462624377100092033e+03,-7.157573899543095312e+13,8.257004427649171875e+13
1.437685147104037014e+03,7.579285309409078764e+03,-4.979779670811920312e+13,1.081827661169978125e+14
2.043634086109683949e+03,7.771753086684780101e+03,-7.290891279608464062e+13,1.111202882125275000e+14
3.923673086484117903e+03,1.584591270666340279e+04,-1.093546780299826250e+14,1.655502403468312812e+14
2.021399176883662949e+04,3.032202067053606734e+05,-2.137993794704890625e+14,1.396978910597142250e+15
3.948006171969593561e+04,3.431611884202325018e+05,-3.310820093756231250e+14,1.105293216928077125e+15
8.768029402995806265e+01,1.689411492094059497e+02,6.283626742189770312e+13,4.592577781757321094e+13
8.684334814999962759e+01,1.564969367223570771e+02,7.515276173329192188e+13,5.134652945228055469e+13
9.272077072769913286e+01,2.020292782858081750e+02,6.836879233709203906e+13,5.671534469121525781e+13
1.065906209164297849e+02,2.090404895835033017e+02,8.011156873547732812e+13,6.038223555973199219e+13
1.025893138368022051e+02,2.479599540511695182e+02,6.422177395962980469e+13,5.946696335906478125e+13
9.447286530290716655e+01,5.290968961320858170e+02,2.869462958308230859e+13,6.123071778974964844e+13
1.281689093149884866e+05,7.088474303952386603e+06,-3.950597856507233750e+14,1.137833679484108200e+16
1.311502506550217513e+05,9.423419194647075608e+06,-3.433837878613687500e+14,1.282672113310938400e+16
3.938914024806720136e+03,1.475100192941444766e+04,-1.357175206599139219e+14,1.901803253576176562e+14
2.352144841871462631e+03,5.427531695125449005e+03,-1.390774834206913125e+14,1.265534083165897656e+14
1.466725657090211598e+03,3.965073997622379920e+03,-9.447375417516551562e+13,1.051305032273331875e+14
1.238368383827723164e+03,4.379878617877090619e+03,-6.974696650129384375e+13,1.021593383557849219e+14
1.029380441922062801e+03,5.537353035509177971e+03,-4.624659334444967188e+13,1.031014370618752500e+14
1.109830983212382989e+03,5.188952490357550232e+03,-5.038694276803080469e+13,9.771445804401945312e+13
2.419026929852070680e+03,1.444751323205867811e+04,-4.749620557692466406e+13,1.114851114842665938e+14
1.292569261177452427e+05,1.197820280777079798e+07,-2.048075998932315625e+14,9.866110604850604000e+15
2.863895840639513608e+02,2.318389357945652227e+04,-1.835586228948016602e+12,5.953932040236818750e+13
3.258974065497397987e+01,1.478420503550363492e+03,2.367779839516954590e+12,3.745291297747890625e+13
8.409970982681801388e+02,2.808487915392441664e+03,5.949395935542238281e+13,8.228497311643735938e+13
8.362797162872675472e+02,2.992837423629814111e+03,6.234423332117806250e+13,9.245531790531014062e+13
6.333837229954933434e+01,2.314496582109957217e+02,-3.971724530001092969e+13,5.373204246128200781e+13
7.392252822064608608e+01,1.649855769563964714e+02,-6.969999205790589844e+13,5.823832958558932812e+13
1.105904546739056826e+02,1.904039288039814437e+02,-9.285051090810178125e+13,6.138959865282190625e+13
9.479337930116808764e+01,1.567563242065899658e+02,-8.983443954135314062e+13,5.649724309238629688e+13
1.296363983951736154e+05,4.635842112127025612e+06,-5.951110180377290000e+14,1.109117039688625600e+16
1.345915812285413949e+03,1.452583735004309574e+03,-1.919070853632547500e+14,8.558400707855821875e+13
1.395862477705715037e+03,1.937286761880640597e+03,-1.633338559729076562e+14,9.351769223451465625e+13
1.295279750562109257e+03,2.380141889319067104e+03,-1.312744654657466250e+14,9.982121898949198438e+13
1.300539508839095361e+05,8.572310111175125465e+06,-3.275793527539235625e+14,1.122354657299637400e+16
5.427219655750342753e+01,2.486409452704468492e+02,2.766078826653501953e+13,4.641729156266197656e+13
2.094054817138829776e+02,8.147408945504105304e+02,4.045226441839971094e+13,6.251987368722047656e+13
3.083711985213249136e+02,8.709127960310923982e+02,6.188136548857239844e+13,7.048114031940396875e+13
4.181254679072896465e+02,1.280424590112344049e+03,6.340056397681101562e+13,7.907705351636495312e+13
5.177641400404482965e+02,1.358827799856717547e+03,7.313379696989210938e+13,7.860079655017846875e+13
7.518507582163622374e+02,2.133851263861901316e+03,6.605285588685175781e+13,7.750506472372285938e+13
1.423357531419440647e+03,6.834973703310278324e+03,4.464026255334201562e+13,8.839705160222114062e+13
8.400715429345517578e+02,2.677331173798012969e+03,5.917212310041077344e+13,7.811829589162462500e+13
6.472559056664780428e+02,2.525105121109945230e+03,4.741890283719171094e+13,7.622774172882776562e+13
2.626642513018712748e+02,1.097437414509467999e+03,4.164745177551408594e+13,6.975500941517710156e+13
1.667164858229639037e+02,8.627909482482882595e+02,3.358743943488382031e+13,6.827269056573440625e+13
1.239638510599569854e+05,4.935843677042184398e+06,-3.774195228213246250e+14,7.820998936655456000e+15
1.253272094248759531e+05,5.240330327943777665e+06,-4.098290648244713750e+14,8.924012275095246000e+15
1.280088087931829505e+05,6.558789222790324129e+06,-4.305121940166203125e+14,1.148774511667308800e+16
1.298024007494313555e+05,9.491758690728539601e+06,-3.421040943933670000e+14,1.301808380584007800e+16
1.319523494258445571e+05,1.147527535610199161e+07,-2.712531456907673125e+14,1.225448769564852400e+16
1.319674767868132622e+05,1.630067522077864967e+07,-1.778577488007507500e+14,1.141248240489667400e+16
9.404136436035757924e+02,6.650272076590528741e+03,-3.243469769272542188e+13,9.511181583393125000e+13
9.034664447010671893e+02,6.066558186127374029e+03,-3.386901803473208594e+13,9.417913018435667188e+13
3.955894798625760700e+01,1.421341274243592068e+02,3.437897657049658203e+13,4.397766203064332031e+13
1.963528964569811706e+03,4.635081809000490466e+04,-1.182809445741484570e+13,1.122085060158681406e+14
2.086448879847776880e+03,2.740807056689678575e+04,-2.196908586956741016e+13,1.152043245697261250e+14
4.328235057635638761e+00,1.623611560858729419e+01,3.870682902088871094e+13,3.006505120933594531e+13
6.347446294457303338e+03,6.331321196046453406e+04,-7.880499462827785938e+13,2.976959230017210625e+14
1.306169595154369454e+05,1.521794065035567433e+07,-1.977852318536405312e+14,1.196231132744536000e+16
1.295171934956147888e+05,1.329327024665084481e+07,-2.085998742649739688e+14,1.114336878180415400e+16
1.289287664148712793e+05,9.568797844873938709e+06,-2.496230457642118438e+14,9.650116502543544000e+15
1.263829551963245467e+05,7.613247766391116194e+06,-2.407058630739841875e+14,7.552607093881969000e+15
1.268400234683514136e+05,6.844249090844543651e+06,-2.866163447421406250e+14,8.068064633431608000e+15
1.415009763258553867e+05,3.824428250764331315e+06,-3.292310993541517500e+14,4.546231602899316000e+15
2.676195601360795081e+03,5.716914631935159377e+03,-1.680602566804967812e+14,1.394680253060251875e+14
4.457120715908931743e+03,1.089384200130760655e+04,-2.293381196467204062e+14,2.095158114024717812e+14
8.114399362869214201e+03,2.927374039059776260e+04,-2.963543998716524375e+14,4.159975498429668125e+14
8.158879282393400899e+03,2.856429916997134205e+04,-3.014571717391999375e+14,4.109784236693246875e+14
1.335139074120319274e+05,4.521734160052879713e+06,-5.204469359705438750e+14,9.132081489608088000e+15
7.101866049837493697e-05,1.174511825025461853e+01,-7.361887376754915625e+13,2.312529600251202500e+14
1.547967738946693901e-06,1.287072762897371936e+00,-6.631919684107239844e+13,3.258392407152130078e+13
1.557015260991497598e+02,2.455741048819717776e+02,-8.735352033221720312e+13,5.393055356718070312e+13
1.678352356485077053e+02,3.108554086130185965e+02,-7.737022940990607812e+13,5.630418844423392969e+13
1.910620928160761309e+02,3.205425056396257446e+02,-8.485037911675212500e+13,5.626559404368126562e+13
2.433388327355451395e+02,4.605578467271598129e+02,-7.343949030791720312e+13,5.550912259901289844e+13
2.831619762054845069e+02,8.869339214233999655e+02,-4.752934043384980469e+13,5.981108363440810156e+13
3.053455126020047032e+02,1.337076635357876967e+03,-3.891154676491371875e+13,6.864607478891577344e+13
2.967502202464877996e+02,2.690447062364786689e+03,-1.944498380923432031e+13,7.088262553819175000e+13
2.499229671152203593e+02,2.406367286390998743e+03,-1.787142089137476562e+13,6.881874117266447656e+13
2.063772011901451719e+02,1.844680696310019130e+03,-1.847978647677198047e+13,6.549367152934687500e+13
1.999590231575325276e+02,2.494066935905925220e+03,-1.293406194751774023e+13,6.384648838249827344e+13
1.860174480807675934e+02,7.065235414464350470e+02,-4.034081194086769531e+13,6.050940648218583594e+13
1.488534388131180322e+02,3.864795696677968522e+02,-5.533274492597109375e+13,5.612451917232182031e+13
1.589782765295892091e+02,4.076418071488309920e+02,-5.981377012208589844e+13,6.011109665442266406e+13
1.470331180241585685e+02,3.859496380194941025e+02,-6.143923817168594531e+13,6.296050189704008594e+13
7.799410065644555345e+01,2.130054393309932550e+02,-5.529554611452062500e+13,5.666870000175952344e+13
1.058791202507165679e+02,2.364659729194031286e+02,-6.597330700923309375e+13,5.648145314134032031e+13
8.727794270463636872e-01,9.129730563854982606e+00,-2.985290403858259375e+13,2.480478091120139062e+13
1.843717430552367489e+02,4.380703486231237207e+02,-6.493072241580477344e+13,6.088969895853771875e+13
2.927218091591346365e+02,6.275213328154569581e+02,-8.107257923219295312e+13,6.989422728477628906e+13
1.312191208826973452e+05,5.269461637586234137e+06,-5.581771587802663750e+14,1.164421079603066400e+16
1.223720145396417684e+04,6.075863112464179721e+04,-3.706117353224971250e+14,7.560945490968196250e+14
1.457241351986536574e+04,9.140112255690718303e+04,-3.707112280925228125e+14,9.776186434352977500e+14
1.316242805041005195e+05,6.463691002937108278e+06,-4.703604204918207500e+14,1.200291035576062800e+16
1.310606290176403127e+05,8.593397951859090477e+06,-3.495776750718186875e+14,1.190184271398693000e+16
1.309459510766744206e+05,1.288558452488781698e+07,-2.269659148598171875e+14,1.161302056699881200e+16
1.308282217447085277e+05,1.548029030056475475e+07,-1.923444388423050938e+14,1.183754306682321600e+16
3.332376601610289590e+00,2.050074736341028370e+01,-2.615805479333477344e+13,2.813704975338570312e+13
9.934517232341934232e+02,8.151073339269965800e+03,-2.491008957546741406e+13,8.458190491778507812e+13
7.152294336718480281e+02,5.687142091555862862e+03,-2.458161321655901172e+13,8.063002491527531250e+13
1.237506503687302484e+03,6.209138943783595096e+03,-4.568143465388336719e+13,9.473882487860051562e+13
2.231287177117635110e+03,5.960755878652608772e+03,-1.108476610319822812e+14,1.177076551481525938e+14
2.448471769688746008e+03,5.322953385612779130e+03,-1.440575313921935312e+14,1.230575589194024844e+14
1.954671778130050143e+03,2.852721404903909843e+03,-1.855113832992336875e+14,1.091166531940451562e+14
2.151890249218465215e+03,2.909445694950924917e+03,-2.083900801966868438e+14,1.123656888923258750e+14
2.560666757851740840e+03,3.467147485622132990e+03,-2.354482116274713125e+14,1.243653405330036094e+14
3.236034201713361199e+03,4.904519517340156199e+03,-2.502927018091049688e+14,1.442248330857402500e+14
1.359207695572644297e+04,6.306247371025473694e+04,-3.962291483403423750e+14,7.660941299322787500e+14
1.336237628119352739e+05,4.258343154912780970e+06,-5.701058302206831250e+14,9.420109838727846000e+15
1.303325667001178663e+05,6.137516956133749336e+06,-5.006419642540122500e+14,1.226424820776479000e+16
1.240559108548823569e+05,4.496356009760684334e+06,-3.849028945708650000e+14,7.250025086306922000e+15
1.284905220516290137e+05,9.562810874982077628e+06,-2.943955849662910000e+14,1.140893789059183800e+16
1.660958167659872925e+04,1.773599200832521892e+05,-2.463822332021399062e+14,1.125321632351636375e+15
6.176076243749358582e+03,2.491239707761077807e+04,-1.886997259519931875e+14,2.877623241856318750e+14
1.875639756442216594e+03,3.346561893970067558e+03,-1.599248399008349688e+14,1.153319638490108281e+14
