Temperatures,+-,Metastables,+-
3.926489851735073557e+02,2.071502582107382295e+03,3.724064408169137500e+13,7.537669200070301562e+13
4.189720070149260778e+02,3.532130528333938855e+03,2.366775485403658203e+13,7.683445858000520312e+13
7.236359324553752958e+04,2.774488274722985225e+05,-3.959987029181153125e+14,3.711234944909364375e+14
5.405612927026765828e+04,2.029315660356857989e+05,-4.379627749589119375e+14,3.631509137997516250e+14
3.433102133118697384e+04,3.654739003902789555e+05,-3.198555912194504375e+14,1.410378014342900000e+15
1.589894583203632919e+03,3.261178304999173179e+03,-1.127998875092646719e+14,9.181809160159792188e+13
1.105693657063016644e+03,2.363909654618035802e+03,-1.109093388597756250e+14,9.488740500237265625e+13
8.468281115776500201e+02,2.027401934701950495e+03,-1.011310079516895156e+14,9.637772498514534375e+13
3.448346057511660092e+02,1.011508562414799258e+03,-7.476031144378212500e+13,8.327594369002804688e+13
1.958121115828421068e+02,8.064152387355567271e+02,-5.078180315012607812e+13,7.634350916342346875e+13
2.201031748940770854e+02,1.510660115481633966e+03,-3.144455928597268359e+13,7.954446594429570312e+13
2.036233744663561538e+02,1.438669096301042373e+03,-2.818287182223060938e+13,7.285972819886839062e+13
7.589554696175909764e-04,1.778036415584074916e+02,-1.009302806523389453e+13,7.591932490027378125e+13
1.107679201233585644e+02,2.522489006661951862e+03,7.735875931497739258e+12,6.089847090417502344e+13
2.435085399459659129e+03,8.945145914107619319e+03,1.019232056222258438e+14,1.433447692680608125e+14
2.302616794423312967e+03,5.478059737975549069e+03,1.454602448981605312e+14,1.332867019387648594e+14
1.425944137581395580e+03,2.697473279972112778e+03,1.407381803671689375e+14,1.062104597882755000e+14
3.897437131982043184e+02,7.123037203448111541e+02,1.030909745311455156e+14,7.227719418929378125e+13
4.383378580547096135e+02,9.763646909293357794e+02,8.531840238648096875e+13,7.339032711945656250e+13
5.076064459769486916e+02,1.814419592419971650e+03,5.656673318648319531e+13,7.869299739308318750e+13
7.501761263115836300e+02,4.760042418891727721e+03,3.125909517555176953e+13,7.852502719756351562e+13
8.810696047417864065e+02,2.824552516137006023e+04,6.452577532197579102e+12,8.242270179415893750e+13
