Temperatures,+-,Metastables,+-
8.694554659092538350e+04,2.110110572009180614e+05,-7.368866995846153750e+14,6.744378460599727500e+14
7.786458734851783083e+04,1.820168352563838707e+05,-7.415643940340535000e+14,5.107978404977199375e+14
2.366964338005537343e+02,4.891013100263084539e+02,-1.082316754730951875e+14,7.166680579469326562e+13
1.226881466341765758e+02,3.637967708887041454e+02,-6.997791260179757812e+13,5.950227646361350781e+13
7.135643061474916627e-05,3.623623329847594476e+01,-3.055538631401703516e+13,3.238173605302496094e+13
2.865315796754554185e+02,2.046698273734272107e+03,-2.489831484605973438e+13,5.849750991269852344e+13
3.475370318648950274e+02,3.479119592978726814e+03,-1.768022158813253125e+13,5.973242605461583594e+13
2.479415829376790015e+01,4.408445825270831619e+02,1.385719969502646680e+13,4.472230082075436719e+13
2.202102529844822527e+02,4.008118489921586843e+03,1.147389203376563672e+13,6.628177132623371875e+13
2.195955516838377298e+04,9.959572666240906110e+05,-7.862760917104728125e+13,1.518464673135699750e+15
4.166436699341313243e+01,2.993900176202282069e+02,-3.443711826316102344e+13,5.391461279858203125e+13
4.621261349793668671e+01,3.364748276955508572e+02,-3.459186803499811328e+13,5.668005348885367188e+13
6.429132188949633075e+01,3.382817998167305973e+02,-4.462791523547476562e+13,5.805260646476375781e+13
9.864192863472570139e+01,3.426314295515790604e+02,-5.665141539365218750e+13,5.402764896417082031e+13
2.473119736506450135e+04,3.858443315859520808e+05,-2.274899160395374375e+14,1.518201657306303000e+15
3.773116468069745224e+03,1.099703759851503128e+04,-1.474639524836845625e+14,1.525524114361448125e+14
2.230863689079126289e+03,4.162711080982174281e+03,-1.743169169892029062e+14,1.193174832240134219e+14
2.296399707558563478e+03,5.734331322799183909e+03,-1.379609457456256406e+14,1.260961726853760469e+14
1.016406749279391647e+03,1.162033483532499849e+04,-2.210398504922508594e+13,9.403814454662428125e+13
1.124952361817770878e+02,1.444310253569183487e+03,1.481371643549854297e+13,5.361051950023478906e+13
2.113627071091968901e+03,1.746303355195554468e+04,3.562137635381313281e+13,1.085604510170378750e+14
2.521049958464482643e+03,1.534450652739353245e+04,6.174814832992101562e+13,1.363460436493822969e+14
7.985574795371365830e+00,1.900213157555753583e+02,-1.991804328024912500e+13,4.934588090353472656e+13
1.838346544386604933e+02,9.009525005632572174e+02,-5.167451581465059375e+13,7.811371944775926562e+13
2.108436606585591448e+02,6.509849962278231033e+02,-8.218918638841818750e+13,7.997947224968065625e+13
2.310650233529570130e+02,6.085366396654144410e+02,-8.813847226966004688e+13,7.416980920099754688e+13
2.126946488882064443e+02,5.447526777925876331e+02,-9.014064366541101562e+13,7.285906909773104688e+13
1.379378416263943166e+02,3.143359629812063076e+02,-9.361295600258648438e+13,6.256171566260505469e+13
8.407622640283857152e+01,2.104860423619373648e+02,-8.342856002174548438e+13,5.520289720594620312e+13
2.922153903626052340e+01,9.306931831191796789e+01,-7.703424408899243750e+13,4.734335939170584375e+13
2.423262484354757973e+01,9.861562073620333990e+01,-6.763715445495065625e+13,4.940125494928736719e+13
2.176840831050233760e+01,1.538183438320105267e+02,-4.108668866236357031e+13,4.987942904406889844e+13
1.659243549137704576e+01,1.153933455171486457e+02,-4.537393719524604688e+13,4.814439991396077344e+13
1.372285816143782762e-05,2.035486246057073956e+01,-4.575587032040262500e+13,5.032821291842821094e+13
8.004391962448080674e-07,0.000000000000000000e+00,-4.005314119914085156e+13,0.000000000000000000e+00
5.875188087556662140e+03,2.827087104165074197e+04,-1.731554093297473438e+14,3.002665138028440000e+14
2.190385061853475781e+04,2.303948999450579868e+05,-3.840183308879293125e+14,1.719735822618524000e+15
4.474138687113925698e+04,2.549169754091961368e+05,-4.715997925927193750e+14,8.469912107041866250e+14
7.006511717733464320e+04,2.515280296758818149e+05,-4.731509016071695000e+14,3.698820617211449375e+14
6.605046551538398489e+04,2.670479586270609288e+05,-3.983562202054081250e+14,3.030972544779209375e+14
3.993676171912765858e+04,4.901037370996368118e+05,-2.421666831175167188e+14,1.081965072735433875e+15
3.574861123636589036e+04,5.360689132424297277e+05,-2.550016118641577500e+14,1.516932817491804250e+15
3.375001331095918431e+04,5.533779565082353074e+05,-2.608893027369356562e+14,1.744158472967808250e+15
6.644082369111573598e+02,2.918360635102568267e+03,-6.000477175818787500e+13,9.492638318202739062e+13
2.587435009225879980e+02,1.135491034478482561e+03,-5.785238929408704688e+13,8.245505388033881250e+13
7.361594218419482161e+01,3.508282894775246064e+02,-5.806045230950321094e+13,7.079849018109701562e+13
5.813554638242376171e+01,2.721819536531754693e+02,-6.041761294912528125e+13,6.802414625363135156e+13
7.258451234063758761e+01,4.265851061448096289e+02,-4.471700831854297656e+13,6.703358275359431250e+13
7.394384463509395289e+01,9.060504136396341437e+02,-1.910288909733319531e+13,5.998649404663027344e+13
8.482902674532474521e+02,1.376235716343148124e+04,1.477323152393626367e+13,8.792856036029170312e+13
4.751072809490858344e+04,3.232842825155708706e+05,-3.072226753173100625e+14,5.961129633984331250e+14
5.481622271640305553e+04,1.568433058663070842e+05,-5.538821636694894375e+14,3.269380669172889375e+14
4.298659092200976738e+04,1.645614290045501257e+05,-6.398889052519471250e+14,8.202170096242993750e+14
4.498865451407906949e+04,1.383315173792618443e+05,-7.134018980181342500e+14,6.876948987357468750e+14
7.136475525280942384e+04,1.623573845198651543e+05,-6.453973958880427500e+14,3.390941668030242500e+14
1.042409920637798496e+05,8.648354927248214372e+05,-3.677454113016356875e+14,1.450308743048127750e+15
3.485819550862958636e+02,4.273341143433704929e+03,-1.656602029790160547e+13,6.853616387190585938e+13
9.741474490317912569e+03,1.356381913328739174e+05,8.518967754254987500e+13,4.564230371038534375e+14
4.213236057047293315e+01,5.509504908624373911e+02,-1.672421743339646875e+13,4.781971376717912500e+13
6.227404547412107405e+01,5.383369854109548669e+02,-2.411267116312752734e+13,5.109829391253424219e+13
9.422769371113393788e+01,9.329787380441561027e+02,-1.972878144819349609e+13,5.300431607050289062e+13
1.301877195511629282e+02,7.715848351803189189e+02,-3.380563036862083203e+13,5.812984499429280469e+13
2.867743177225852946e+02,1.004647006396638403e+03,-5.957025877239716406e+13,6.867141132266451562e+13
1.155154826842740931e+03,3.446440489619939399e+03,-9.015049531586203125e+13,1.005867252514148125e+14
3.075694646699335863e+04,3.858032487586344942e+05,-4.001030725063370625e+14,2.104409096909357500e+15
2.730920901292857161e+04,3.256247828910978860e+05,-4.060836488612357500e+14,2.066502068525497000e+15
3.228200386509520104e+04,4.419886433582364698e+05,-3.228394577058725000e+14,1.829241894699645500e+15
3.761051318407606595e+04,3.880760463773944648e+05,-3.429725898284608750e+14,1.353163746948817500e+15
3.384683224230316796e+02,6.594895883889706965e+03,1.157348157045270703e+13,7.571298774901232812e+13
8.593789583106937471e+02,5.849409246596114826e+03,3.425544017106424219e+13,8.581742578928231250e+13
1.057791472973207192e+03,7.177128054379496461e+03,3.563173553564357031e+13,9.003625159792543750e+13
1.032819306316227312e+03,3.746499801633308834e+03,6.959743812393412500e+13,9.392692364994157812e+13
9.972057081836700263e+02,3.920398515801000940e+03,6.989302856627535156e+13,1.020516459498607031e+14
9.488118150620507549e+02,7.579089748774184955e+03,3.770866940907990625e+13,1.114682732909376406e+14
2.025164741669391049e+02,5.005576082285490884e+03,-1.153673898661692773e+13,8.909249260371906250e+13
3.001890795677693313e+04,1.185545581084258156e+06,-1.398218234921504531e+14,2.327156332213799500e+15
2.320145194740339502e+04,1.000773598461797694e+06,-9.817164851715726562e+13,1.808407176614446250e+15
7.177857208628299759e+02,2.659454679650591061e+03,-6.224173666260585156e+13,8.372019371840171875e+13
7.592464975158142124e+02,1.428966487739058039e+03,-1.098724143425820469e+14,7.539763340733793750e+13
5.553969258891935397e+02,9.472901133227504715e+02,-1.265927580210563906e+14,7.667954479494992188e+13
4.192241105468369824e+02,8.515758703917937282e+02,-1.065392167815565156e+14,7.454554411299992188e+13
1.532878731544290645e+02,5.431986962800685887e+02,-6.048549197604546875e+13,6.408947605789566406e+13
9.502891509920659985e+01,6.994798400228104356e+02,-3.017252371945762109e+13,6.033969368874524219e+13
8.742831869128689277e+02,7.609853824930535666e+03,2.780677319239997266e+13,8.918338302560984375e+13
6.895416976463269521e+02,2.023942619009781083e+03,7.872836783315929688e+13,8.365410632233823438e+13
6.206200970508546106e+02,1.295005529569873715e+03,1.168979657062580938e+14,8.751393544829565625e+13
5.438173304889265864e+02,1.296099108542060094e+03,1.044494133641992344e+14,8.818476591564357812e+13
4.499560737024096966e+02,1.065213118441314691e+03,1.110727388728692812e+14,9.142014960654946875e+13
4.097004983066068462e+02,9.066107262993876930e+02,1.154250799543015938e+14,8.790406129657128125e+13
3.117123995335796849e+02,8.502966462135115080e+02,8.574130355821667188e+13,7.791852353690807812e+13
1.726495869357864308e+02,5.002086736377941634e+02,7.752936932995242188e+13,6.863931097950777344e+13
8.968739717861184602e+01,4.978956000031747635e+02,4.411878598810614062e+13,6.568767745053288281e+13
1.622535541448824915e+03,1.679090907592258736e+04,-3.318986804626424219e+13,1.276764717443482188e+14
2.492742658420521593e+02,1.139721778014946949e+03,-5.641377869145158594e+13,8.332376727142156250e+13
2.825933437097233173e-05,1.609789180412814247e+01,-7.550406187568678125e+13,4.106356097104321875e+13
4.314346104688904481e-05,1.449913074367014865e+01,-8.971454525931770312e+13,3.735696832422682031e+13
8.664894996348143863e+00,2.500176817705072452e+01,-1.244220624276262812e+14,3.920441696003381250e+13
1.317529322265509428e+01,2.670047501810076085e+01,-1.520889538219275625e+14,4.214278069183258594e+13
2.597293437664326577e-06,1.615922043377114425e+00,-1.287143294316507656e+14,3.635190818664615625e+13
7.909316974018672605e-06,1.404031580314731187e+01,-1.142915715322729688e+14,5.227804240412582031e+13
1.375520044658249922e-06,2.169133278763065498e+00,-9.248225683296340625e+13,5.315673572157771094e+13
7.500648901743171525e-06,1.236082083017749511e+01,-6.790279474794234375e+13,5.384935284798746875e+13
3.697320120747399472e-05,2.835368842888752638e+01,-3.776263436462886719e+13,3.987635153144869531e+13
1.543855739764698853e+02,1.303376002219725706e+03,2.345548396790048828e+13,5.930424093115796094e+13
1.218132957038484165e+05,4.953590608793295920e+06,-2.448211089012393438e+14,5.069952669018626000e+15
6.745215497995683108e+04,3.759742822740265401e+05,-2.805443199460398438e+14,3.081665767142725000e+14
6.529220290410520101e+04,3.983462518466539914e+05,-2.524257453248872188e+14,2.812750544963216562e+14
