Temperatures,+-,Metastables,+-
3.150485334887212616e+02,4.585135836545502741e+01,8.921025355077052500e+14,5.534671608521357031e+13
2.329142548304977822e+02,3.850015935254337762e+01,7.829628999583107500e+14,5.497805729707903906e+13
2.595101890239981230e+02,4.424417495550193991e+01,8.503739723900926250e+14,6.167819778043372656e+13
3.219362772812893354e+02,4.955223610956134905e+01,8.990999294088440000e+14,5.900804589828338281e+13
2.722259442084265970e+02,4.143189570824689127e+01,8.076419794603780000e+14,5.230055399530838281e+13
2.424525869102650120e+02,4.168871580735530102e+01,8.290555845292895000e+14,6.060240748323610938e+13
3.526616710520355014e+02,5.755485938467187879e+01,8.511067314391592500e+14,5.923658950315089062e+13
3.834586274788907758e+02,5.568053182103889753e+01,8.670508421990090000e+14,5.373178042687340625e+13
2.759876879205914406e+02,4.552778724598972104e+01,8.186731687429381250e+14,5.747228542724221094e+13
3.130901596508643365e+02,4.577462332706152637e+01,8.417897272898401250e+14,5.244020663138184375e+13
3.830591512398426630e+02,6.597932909597220430e+01,8.784538120544126250e+14,6.459028602512331250e+13
3.979200437820693423e+02,7.584285176611899715e+01,8.552918043529166250e+14,6.958908267448858594e+13
3.394746458369561992e+02,6.196354990032043020e+01,8.523581371453883750e+14,6.633470431903093750e+13
4.284492278835573984e+02,6.705602747211914050e+01,9.627504793998932500e+14,6.440454897694753906e+13
2.851527669355841681e+02,4.842467502463509987e+01,8.462310127633653750e+14,6.119101170221803906e+13
2.935879404184284454e+02,4.186952669467199684e+01,8.848646831621125000e+14,5.375996796109271875e+13
3.018906274941787728e+02,4.186021660078644402e+01,8.986298478805840000e+14,5.310092090780110156e+13
2.649639477882716960e+02,3.767334002140503202e+01,8.301294510702225000e+14,5.021815661860275781e+13
2.852110396406743007e+02,3.450186806974738118e+01,9.532383624007223750e+14,4.914470094181553906e+13
2.727102709017540860e+02,3.955784841448164002e+01,8.671888749520521250e+14,5.354742603934853125e+13
2.879514836534532947e+02,4.436580149422221098e+01,8.491210313877075000e+14,5.570993167862867969e+13
2.573990041864369687e+02,5.440173764020123315e+01,7.707648954174120000e+14,6.925082118253152344e+13
2.999923968677223911e+02,4.608432395211598021e+01,8.536821906581457500e+14,5.586580891620592969e+13
2.839986511977941745e+02,4.764934127755575588e+01,8.399680369356371250e+14,6.000117333497501562e+13
2.576792735290549103e+02,3.913267975670339638e+01,8.463642188609333750e+14,5.468086362563145312e+13
3.188342729531854616e+02,5.130282474401202819e+01,9.345908537665523750e+14,6.412817896178550781e+13
2.226249979726255219e+02,3.694654076073342708e+01,7.792348852448547500e+14,5.490590560379901562e+13
2.650831272605442450e+02,3.979285841038770855e+01,7.780939823453008750e+14,4.967162071077825781e+13
2.963243919048244379e+02,4.664095407761889334e+01,8.426708494436522500e+14,5.648953635205718750e+13
3.181287631380433254e+02,4.643112990980787913e+01,8.304277894621013750e+14,5.164492176657496094e+13
2.891146791821788611e+02,3.738628180253542865e+01,9.115839496911191250e+14,5.022529527525404688e+13
2.745787248768020277e+02,4.952474169817639904e+01,8.137334503711111250e+14,6.245370164574682031e+13
2.462272692887577250e+02,4.536472619974298937e+01,8.167272333372697500e+14,6.397035039789802344e+13
2.835276979923434055e+02,4.428087508491215374e+01,7.970202323464217500e+14,5.297402936777959375e+13
2.838290852351262288e+02,4.002429275080918103e+01,9.401437500782508750e+14,5.649165216835416406e+13
2.938250888809154731e+02,4.318474222353038527e+01,8.675788013288026250e+14,5.431516554440746875e+13
3.170175759050017064e+02,5.187921841647077770e+01,8.771735885237381250e+14,6.118933888937325000e+13
3.326575749068183541e+02,5.558919860648867939e+01,9.109604772306746250e+14,6.492841514775847656e+13
2.896078477306828063e+02,5.626282023937331189e+01,8.079082390921442500e+14,6.681967055475188281e+13
2.604387167035195603e+02,4.153345431773940533e+01,8.203758563873323750e+14,5.564292705970317969e+13
2.709534216234789596e+02,3.987604729600936793e+01,8.810901996751622500e+14,5.520750673867429688e+13
3.879607689511277613e+02,5.863273354473624011e+01,9.113240029512588750e+14,5.880363649436765625e+13
2.373868798582560657e+02,4.208431265589197778e+01,7.380531764864940000e+14,5.556657492578710938e+13
2.136968419583335788e+02,3.503841706666869982e+01,7.317932754492772500e+14,5.090138121389213281e+13
2.688962450307357699e+02,3.956197436376078258e+01,8.115248827822682500e+14,5.079288381299860938e+13
3.125326773002641403e+02,5.668178911955811827e+01,8.585325856876872500e+14,6.634630990186302344e+13
4.399675407377135912e+02,7.157709936255727712e+01,9.018891128392928750e+14,6.270020212829428906e+13
3.586765154114798406e+02,5.046227127597315132e+01,8.902729759387751250e+14,5.344207955194900000e+13
3.301446391252657691e+02,6.815508305429052882e+01,8.007003394834285000e+14,7.043540893522096875e+13
3.409248560910315859e+02,4.975080144488378409e+01,8.641208804358155000e+14,5.377501668492174219e+13
3.210350697942230340e+02,5.051346897403546876e+01,8.376802070676377500e+14,5.617069241805614062e+13
2.422679528928282480e+02,4.226835952430052146e+01,8.038297140367955000e+14,5.960807502319885938e+13
3.443010718205376861e+02,5.912469088793937999e+01,7.568579336618903750e+14,5.538360756071974219e+13
2.898529467560891817e+02,3.784197829026763316e+01,8.863949197287705000e+14,4.929754618286718750e+13
3.301704670206336232e+02,6.332675960757138256e+01,8.382924845872343750e+14,6.853162678006385938e+13
2.998703510036767739e+02,5.328234234837955086e+01,8.212447791962257500e+14,6.213913165570075000e+13
2.926027019628743915e+02,6.016478803800731612e+01,7.287156822362410000e+14,6.374772169719879688e+13
2.540591618323412604e+02,5.512780996776741205e+01,6.791625978740466250e+14,6.259262994553761719e+13
3.285899097926454715e+02,5.462593142185173178e+01,9.066730256515041250e+14,6.428370864854904688e+13
3.241015324382266840e+02,5.462429718836435910e+01,8.096519444298667500e+14,5.814331126951644531e+13
3.226185798948470165e+02,4.817989504707429660e+01,8.702651504854067500e+14,5.540250263724204688e+13
3.434589540577059665e+02,3.913609250907146020e+01,8.949806686730263750e+14,4.350083446827251562e+13
3.994911006324589380e+02,6.789462025300139203e+01,8.864445186186566250e+14,6.432733794425844531e+13
2.252443143926575715e+02,3.413133157256816475e+01,7.726378752979086250e+14,4.970995763999851562e+13
2.440515079083902776e+02,3.890331254192261667e+01,7.949714185445488750e+14,5.386060155970973438e+13
2.687405627699933461e+02,4.418270610913015872e+01,7.921898742077353750e+14,5.539588218458736719e+13
2.940758363495608023e+02,4.436230681941584209e+01,8.354104711791625000e+14,5.366830057625660938e+13
2.993462213770450262e+02,6.050673709817154844e+01,7.980642244451126250e+14,6.867831219624034375e+13
3.475690231276383884e+02,5.943570979109617269e+01,8.145811722492452500e+14,5.939027957804147656e+13
3.086084446894774942e+02,5.151288073043817661e+01,8.546341526441466250e+14,6.078191671173078906e+13
3.044656109858486275e+02,4.649224636869892180e+01,8.600198483390360000e+14,5.595254578065424219e+13
3.508892116936731327e+02,5.691753309387087967e+01,8.393736326861326250e+14,5.805691881305262500e+13
3.667949616151772148e+02,6.566999191780166711e+01,8.497930749264640000e+14,6.490703505377332812e+13
3.092354767402840707e+02,4.093629063852202421e+01,7.987133537523170000e+14,4.503106529330621094e+13
3.998870111908670424e+02,7.831065926235714869e+01,7.611716940312423750e+14,6.358369503803560938e+13
3.366254188726652501e+02,5.957684299223453195e+01,8.872850191963605000e+14,6.696898612591684375e+13
4.311244227650108769e+02,8.535582237057023747e+01,9.308520518775292500e+14,7.875046690436462500e+13
3.125147130801830144e+02,5.378465036453465586e+01,8.552494122467582500e+14,6.271995050609402344e+13
3.453939176644306031e+02,6.098378034766085420e+01,7.485724886059087500e+14,5.631640915809095312e+13
2.389884510503571562e+02,5.131415949580225089e+01,7.628908803056306250e+14,6.958942597859471094e+13
2.208230904915496922e+02,3.442587111087581775e+01,7.445254015700727500e+14,4.925881600207722656e+13
2.254716539236008543e+02,3.614176260898175741e+01,7.646634456750028750e+14,5.204065766313336719e+13
2.528102627686971289e+02,3.406642940091069960e+01,8.172548003802945000e+14,4.682772019164600000e+13
2.520359826719506771e+02,4.696100878939412127e+01,8.270199415101828750e+14,6.552689028448574219e+13
2.276023483235689184e+02,4.288636714337536660e+01,7.937352212330477500e+14,6.351785229297207031e+13
3.475481073288773359e+02,7.065242902994614838e+01,7.577526796473322500e+14,6.564482400725895312e+13
2.805328771734638167e+02,4.558914817860630109e+01,8.227786076440188750e+14,5.691394436767907031e+13
3.186921827420297859e+02,5.655528788836272014e+01,8.706020466493847500e+14,6.585056467519939062e+13
2.866627502430757772e+02,3.739245378278622667e+01,8.300005304777667500e+14,4.609301257512145312e+13
2.797341554225308187e+02,3.816472768096134160e+01,8.581941378036771250e+14,4.985003619399253906e+13
2.901567418791385080e+02,5.093189341487067878e+01,7.193528160986705000e+14,5.370728357454071875e+13
3.276190508018103742e+02,5.785427620155891049e+01,7.532033687915186250e+14,5.665244260543717188e+13
3.711551128025087678e+02,7.178335517491238704e+01,7.469925607548777500e+14,6.158460615405351562e+13
2.937459694949702111e+02,5.121045234032605720e+01,8.291861968419921250e+14,6.155445965365114844e+13
2.351399494111084607e+02,3.700104156480486495e+01,8.106707717422790000e+14,5.420043049932542969e+13
2.990805807618240806e+02,5.365809243521962202e+01,7.564327689298796250e+14,5.776225932320094531e+13
2.879119043973242356e+02,4.430086755414033206e+01,8.281614122864305000e+14,5.425309255415571875e+13
3.194046642921952639e+02,5.763155499164533779e+01,7.697674317105858750e+14,5.915485053370009375e+13
3.091942707211820220e+02,5.862959648702858573e+01,8.432456892569286250e+14,6.812349044621792969e+13
3.043832363434136141e+02,5.127709555704782218e+01,8.769304478645796250e+14,6.295324121234956250e+13
4.238071599728513092e+02,8.958714896050881293e+01,7.760089817848700000e+14,7.000970148620256250e+13
3.294870728396417690e+02,5.209031962819847905e+01,8.412867611667032500e+14,5.668973181758405469e+13
2.363560382927022374e+02,3.392485624200998018e+01,8.202600097570040000e+14,5.003520369456738281e+13
3.363422486078861766e+02,5.966455768053954500e+01,8.188726886274078750e+14,6.191691561114742188e+13
2.606752509894423611e+02,4.092668269089242727e+01,7.799104727940810000e+14,5.206070283690315625e+13
2.888930162841576816e+02,5.334698757998612706e+01,7.869784284631900000e+14,6.185033668551616406e+13
2.850847867932500321e+02,4.611432837495433290e+01,7.753245431800482500e+14,5.336077139256789844e+13
3.238551858334324720e+02,4.847086047143029930e+01,8.284033490578660000e+14,5.283848149740045312e+13
2.294800471615644710e+02,4.234160835913123577e+01,7.070152652714553750e+14,5.536538880685019531e+13
