Temperatures,+-,Metastables,+-
1.967598045610331470e+00,7.578273313151975721e+00,2.640375016786792969e+13,2.566508424892587500e+13
3.478538256592522089e+02,8.823705814441335633e+02,-7.177847254156507812e+13,7.365259794275898438e+13
7.117431720810629940e+02,1.032775422432431924e+03,-1.412241085723656562e+14,8.453670277397550000e+13
5.966797942628560349e+02,4.180567970327749208e+03,-2.534027619008331641e+13,7.297779523725392188e+13
7.025139765250246455e+02,1.133713906040600705e+04,-9.389993278646792969e+12,6.253182744697553125e+13
5.697422790292964834e+00,1.423043089997962340e+01,-3.215586009947225781e+13,2.353524743601050781e+13
6.832420451879379470e+02,2.649521164771831081e+03,-4.500585121984591406e+13,7.196327153346182812e+13
9.057350482537778191e+00,2.858513812150909672e+01,3.850640924263902344e+13,3.584475977205132812e+13
5.065256124106384732e+02,8.213886304746874885e+02,-1.069325386917371250e+14,7.093906025641009375e+13
8.355451749187077439e+02,3.622072009574973436e+03,-4.074845910273917969e+13,7.312949659628740625e+13
4.446255596521372127e+02,4.640814142425015234e+03,-1.619211871524381836e+13,6.891725751409883594e+13
4.177158456931131241e+02,4.225453851555925553e+02,-1.336613205222823438e+14,5.496767999739526562e+13
3.012775657676225819e+03,7.894356993706005596e+03,-1.155326779259957031e+14,1.159239104372417344e+14
1.174859802574111427e+03,1.889469176510497164e+03,-1.039284026726793750e+14,6.928111794989063281e+13
9.496689060516241909e+01,3.292341083278509473e+02,3.468162764840528906e+13,4.579809243104474219e+13
6.875288968284825387e+03,4.114761700966084754e+04,1.153711604238895938e+14,2.629902563771886875e+14
1.333137298272268963e+05,9.577315504162717611e+06,-2.457214357394094688e+14,9.173863351907260000e+15
1.307150752794576547e+05,9.542945354146281257e+06,-2.809691969310641562e+14,1.067756680578176800e+16
1.449142053892854619e+03,6.670648471246235204e+03,-4.682657815312521875e+13,8.880714533804087500e+13
5.829612713726733091e+02,1.322001781464118949e+03,-7.047163213043745312e+13,6.563570108161761719e+13
6.705081341376161390e+02,1.119388320461609510e+03,-1.066613641114451719e+14,7.337064550013001562e+13
2.234931296009665857e+03,8.664878566527488147e+03,-6.750176489883902344e+13,1.037513404166004844e+14
3.914019079864278297e+02,6.898617930011506587e+02,-1.052627368025133125e+14,7.532370943136642188e+13
2.125074260681273245e+03,2.737723668488099975e+03,-1.822246321999275312e+14,9.368314824021814062e+13
4.902879977139111816e+02,4.856893210986035569e+02,-1.402554027058633906e+14,5.677841618775296094e+13
3.990344082976445748e+02,1.650410648118855079e+03,-4.126418252682728906e+13,6.938836291600300000e+13
1.871413096879620639e+02,2.864274680089393428e+02,-1.008900348160767812e+14,6.097836741780421875e+13
5.824917830665954170e+02,3.413455399484510508e+03,-2.774054962011796094e+13,6.677839914867730469e+13
