4.822494774159989674e+02,4.817910998722903125e+14
4.205467517027788631e+02,4.845769573006409375e+14
3.590248687712607989e+02,4.131151030477533125e+14
3.538262991959630881e+02,5.423771693989529375e+14
6.738350031091658821e+02,5.620503203780872500e+14
3.272065542432677034e+02,5.344291640377610000e+14
3.948945942163626341e+02,5.785414074440560000e+14
3.939569028475620485e+02,5.034332764334172500e+14
4.741232814865185787e+02,4.969051424941860000e+14
3.769338461018914472e+02,5.087627438380913750e+14
4.768627238359807734e+02,5.317607620066654375e+14
1.949610324299273429e+02,4.827107569105876875e+14
4.444296894333779164e+02,5.625254021350551875e+14
3.670031619545457033e+02,4.269591126453291875e+14
4.156232955949025722e+02,5.510663947927655625e+14
4.301130599964291150e+02,5.129566528140343125e+14
1.631225302905720014e+02,3.422231517972758125e+14
4.096820347336258124e+02,6.137913521519712500e+14
4.505203109170770404e+02,4.827544947077434375e+14
3.587705496878841700e+02,4.771580878706851875e+14
5.173291893792246583e+02,5.397170046798034375e+14
3.186534850545928066e+02,4.839728736838096875e+14
1.911594707469420200e+02,3.772206776540338750e+14
2.765883022538388332e+02,4.637555006392549375e+14
4.763328119337596149e+02,5.316937865245829375e+14
2.826269448141389375e+02,5.338201982125023750e+14
4.150363793968967343e+02,4.253909544468143125e+14
4.935769991555700926e+02,5.066040338212568750e+14
3.627038532617733040e+02,3.811619980897456250e+14
3.304597382647112340e+02,4.220855414949316875e+14
5.039238648545317574e+02,5.994875582209038750e+14
3.220653099131410499e+02,4.392617708127308125e+14
3.129320427005015972e+02,4.745588003125727500e+14
2.455290030938344898e+02,4.641092972965976875e+14
3.047261209794181127e+02,5.157379460472871250e+14
2.885650448386938933e+02,4.319402730674993125e+14
4.894656625328448172e+02,4.894194700436971875e+14
3.039736652930942000e+02,5.077189195030670625e+14
3.951545569884465294e+02,5.291783252221247500e+14
3.280614103843969360e+02,4.771261944906647500e+14
5.338666201738534483e+02,5.235447277359620000e+14
4.147110298904560750e+02,4.756187823435802500e+14
1.710931604952425005e+02,4.231923485394316875e+14
4.805342191665138216e+02,4.908886546175317500e+14
5.974186545364038921e+02,5.132050556267111250e+14
3.975697389652056017e+02,4.404559061213645625e+14
3.675857762217556797e+02,4.135750756787092500e+14
3.859783825963114623e+02,5.151370254835895625e+14
2.666301977413659188e+02,3.732543812845732500e+14
2.901585461763368130e+02,4.619877502317750000e+14
3.540527268817575646e+02,4.815392692827903125e+14
3.767483837200088033e+02,4.865952819403491875e+14
2.793094125193106265e+02,3.830734900466253125e+14
4.836052189643679071e+02,5.819429748516888750e+14
3.491028660923552707e+02,3.590265697320527500e+14
3.245475172229799341e+02,5.160409336303344375e+14
4.193204348167112698e+02,4.740285174251664375e+14
2.025791972857886662e+02,3.913288557628981250e+14
3.902053823766840992e+02,4.770253598170546875e+14
4.803944900907141573e+02,5.661042049042990000e+14
3.041786031993601682e+02,5.766948167998502500e+14
4.163695422864230409e+02,4.229255382109036875e+14
2.386968863721178877e+02,4.314074735134549375e+14
3.619764154452462321e+02,5.030685061130238750e+14
2.510865112063912363e+02,4.526823884704353125e+14
4.067168527394476882e+02,4.663562240887608750e+14
3.196428616001600744e+02,5.199596153461539375e+14
2.475054273077170421e+02,3.859763414354766250e+14
4.627202975948052881e+02,4.524170712205253125e+14
4.804302596865621808e+02,5.200678354993622500e+14
6.718488057615606976e+02,5.875801052052976250e+14
3.694344661288343445e+02,4.129646456399986250e+14
5.429096252275405732e+02,5.356344653256263750e+14
3.136319622678386168e+02,5.015907187465790625e+14
4.151563843296528944e+02,4.949856353502235625e+14
3.609939848862540543e+02,5.277185164046218750e+14
3.924148958718645872e+02,5.355069744082051875e+14
3.059859587808857100e+02,3.127043284321755625e+14
5.819576996486645157e+02,6.144059443134392500e+14
2.487497698145155027e+02,4.235080402037870000e+14
3.740200865357383009e+02,4.864448511978557500e+14
3.568852823908763980e+02,4.906243088197090625e+14
3.931580164421081918e+02,5.313083202152555625e+14
2.979582899507914817e+02,5.105068302565378125e+14
2.839992480447604066e+02,4.475622064178741250e+14
4.182941302227357596e+02,4.358889753778923750e+14
6.916050711481548205e+02,5.698180525638292500e+14
3.199047202210979890e+02,4.568222290659058125e+14
4.145367442884635238e+02,6.128504553038113750e+14
3.374249801407810878e+02,4.740346539133658750e+14
4.451844564454036117e+02,5.600407067392219375e+14
3.178642121932429063e+02,4.358378017487006875e+14
2.729818668759482989e+02,4.482136457842485625e+14
3.090311836583361469e+02,4.279647926839271250e+14
6.152028330590246696e+02,4.943305035435224375e+14
5.254461916259053851e+02,5.264880284737667500e+14
3.749506671422909108e+02,4.881925530634488750e+14
1.931096509864859172e+02,4.391111562855323750e+14
4.005366287068061979e+02,5.264044420939599375e+14
2.185299694628553198e+02,4.155113105453453750e+14
2.723381373823879699e+02,4.383252564758488125e+14
3.377947115409559160e+02,4.497588719692718125e+14
5.638792908659729619e+02,4.526130939359223750e+14
3.330900302059012574e+02,5.012657881601311250e+14
5.155339121685656210e+02,5.204327322118772500e+14
3.299593606508619246e+02,5.249738337131463125e+14
3.323180487324314640e+02,5.412192800111121875e+14
5.482079582477886106e+02,5.511123398107933125e+14
4.078093479905163008e+02,4.858020537982442500e+14
3.346730800725195536e+02,4.648610717577465000e+14
2.756334581166856310e+02,4.231162028996040000e+14
3.098782423128172354e+02,4.361979525508195000e+14
3.457627362985967352e+02,4.528423777002353750e+14
3.191850741851163207e+02,4.008874028155646875e+14
7.529363634812223154e+02,5.411038169202125000e+14
4.210197451172691672e+02,5.271191701704727500e+14
2.424276475426817683e+02,4.231274914051905625e+14
4.005740348455360618e+02,4.938828174382893125e+14
4.144917072524188484e+02,5.224597773706784375e+14
3.587468895240953657e+02,4.806810201178195625e+14
9.307648853229758288e+02,5.233148116670135000e+14
3.621861130375468178e+02,4.885133458334300000e+14
4.765907205428846964e+02,4.765794783942177500e+14
3.773353738345122110e+02,4.863577989358384375e+14
3.696271988428323994e+02,3.635482686805768125e+14
4.984378853846700395e+02,5.302642996388386250e+14
5.537749864990342985e+02,5.449814413482796250e+14
3.678514540144876150e+02,4.437738382561848125e+14
4.819212591165390336e+02,4.379415960979511875e+14
3.725785277348167028e+02,4.321847624540062500e+14
3.654888824049845653e+02,4.545647470256266250e+14
