Temperatures,+-,Metastables,+-
4.272207965284553211e+04,1.482088787144073285e+05,-7.698733608359498750e+14,9.561046294576970000e+14
3.638698737451639317e+04,3.578935865944369580e+05,-3.129534967947027500e+14,1.263345093645019750e+15
2.319027449899193130e+02,2.994577035688863589e+02,-1.162579682781407344e+14,5.977402180289276562e+13
4.217863855041042552e+04,1.561803530649952590e+05,-7.300788340985141250e+14,9.823310438020080000e+14
2.686666275320136720e+03,3.368875694194812968e+04,-2.241675605584962891e+13,1.090591241121596406e+14
2.958955597029428827e+04,3.181910770422465284e+05,-4.703894374488064375e+14,2.218097258742844750e+15
6.436265998898661564e+03,1.600857146452864617e+04,-2.285226364388412812e+14,2.154132689892718438e+14
2.904922336689947770e+04,3.449684180289625656e+05,-3.247541304151760625e+14,1.694126440575848750e+15
3.230411960719853960e+04,2.465858354521972651e+05,-5.533656492119160625e+14,1.820760416544537250e+15
2.596733614583155941e+04,1.633216880828159919e+05,-6.729809382757491250e+14,1.871446146191142750e+15
3.325362455507258710e+04,1.728626517997300834e+05,-8.368481810356566250e+14,1.857681299277179250e+15
3.988745368701089319e+04,1.746356316028408182e+05,-5.483909594668960000e+14,9.228795220608255000e+14
3.419316695286281902e+04,2.624951253051633830e+05,-5.532491257610995000e+14,1.795406186735065500e+15
4.333991865426948061e+04,1.680496142217785527e+05,-6.487365094545691250e+14,8.846513791970515000e+14
2.738943689656854986e+04,4.524111133016637759e+05,-2.257735904853530312e+14,1.645959717584497500e+15
4.090210318834778263e+03,1.100130890164235279e+04,-1.701413936329181562e+14,1.708804098730580938e+14
1.017851710393358999e+01,4.669712767290610600e+01,2.083034375983007812e+13,2.853705025200473438e+13
2.474210333974504829e+04,1.792003103153555421e+05,-4.574805620325305625e+14,1.464538591575240500e+15
1.466681464758765117e+02,4.318298762418755814e+02,4.472961901368164062e+13,5.139879006423554688e+13
2.026472591580455992e+04,9.138729111474700039e+04,-5.438512050618818125e+14,1.070490599345730000e+15
3.785911835135271394e+04,2.893858100973793771e+05,-3.366972502103180000e+14,1.030511865455909250e+15
7.811568901261435327e-01,4.517039276662583980e+00,3.438529322080614453e+13,3.263006250595297656e+13
3.493879155008400994e+04,2.422273539706274169e+05,-5.275851797226778750e+14,1.531654336666095750e+15
1.350214649316248506e+04,3.290897302174130891e+04,-7.128561748012722500e+14,7.239018905799372500e+14
4.666964223076566850e+04,1.353588565665532951e+05,-7.378926540893443750e+14,6.743478933349578750e+14
3.596228023688468966e+04,2.020069131257713016e+05,-7.005330811360137500e+14,1.625130046324875000e+15
3.429038635550530307e+04,2.498489405212760612e+05,-4.841088792069704375e+14,1.488101087668930250e+15
1.978000887598143891e+03,3.013856289645171273e+03,-1.411934543788366562e+14,8.654284658870100000e+13
