0.1000	0.6666E-17
0.1090	0.6543E-17
0.1188	0.6434E-17
0.1294	0.6337E-17
0.1411	0.6250E-17
0.1538	0.6173E-17
0.1676	0.6106E-17
0.1826	0.6047E-17
0.1990	0.5995E-17
0.2169	0.5950E-17
0.2364	0.5911E-17
0.2576	0.5878E-17
0.2808	0.5850E-17
0.3060	0.5827E-17
0.3335	0.5807E-17
0.3635	0.5792E-17
0.3961	0.5781E-17
0.4317	0.5772E-17
0.4705	0.5766E-17
0.5127	0.5762E-17
0.5588	0.5761E-17
0.6090	0.5762E-17
0.6637	0.5764E-17
0.7234	0.5768E-17
0.7884	0.5773E-17
0.8592	0.5779E-17
0.9364	0.5786E-17
1.020	0.5794E-17
1.112	0.5801E-17
1.212	0.5810E-17
1.321	0.5818E-17
1.440	0.5826E-17
1.569	0.5832E-17
1.710	0.5838E-17
1.864	0.5842E-17
2.031	0.5843E-17
2.214	0.5841E-17
2.412	0.5836E-17
2.629	0.5825E-17
2.865	0.5809E-17
3.123	0.5786E-17
3.403	0.5754E-17
3.709	0.5711E-17
4.042	0.5656E-17
4.405	0.5587E-17
4.801	0.5500E-17
5.233	0.5390E-17
5.703	0.5248E-17
6.215	0.5067E-17
6.773	0.4841E-17
7.382	0.4574E-17
8.045	0.4279E-17
8.768	0.3971E-17
9.556	0.3666E-17
10.41	0.3373E-17
11.35	0.3097E-17
12.37	0.2840E-17
13.48	0.2603E-17
14.69	0.2385E-17
16.01	0.2184E-17
17.45	0.2000E-17
19.02	0.1831E-17
20.73	0.1676E-17
22.59	0.1533E-17
24.62	0.1402E-17
26.83	0.1282E-17
29.24	0.1172E-17
31.87	0.1071E-17
34.73	0.9772E-18
37.85	0.8919E-18
41.25	0.8134E-18
44.96	0.7413E-18
49.00	0.6749E-18
53.40	0.6143E-18
58.20	0.5583E-18
63.42	0.5073E-18
69.12	0.4601E-18
75.33	0.4169E-18
82.10	0.3773E-18
89.48	0.3409E-18
97.51	0.3078E-18
106.3	0.2771E-18
115.8	0.2495E-18
126.2	0.2241E-18
137.6	0.2009E-18
149.9	0.1801E-18
163.4	0.1611E-18
178.1	0.1441E-18
194.1	0.1286E-18
211.5	0.1149E-18
230.5	0.1024E-18
251.2	0.9140E-19
273.8	0.8165E-19
298.4	0.7293E-19
325.2	0.6519E-19
354.4	0.5837E-19
386.3	0.5236E-19
421.0	0.4702E-19
458.8	0.4227E-19
500.0	0.3809E-19

