LECROYWR6100A,18120,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,11-Dec-2012 18:12:07,0                 
Time,Ampl
9.569e-006,-0.0186349
9.57e-006,-0.0182597
9.571e-006,-0.0191352
9.572e-006,-0.0191352
9.573e-006,-0.0191352
9.574e-006,-0.0191352
9.575e-006,-0.0186349
9.576e-006,-0.0188225
9.577e-006,-0.0191352
9.578e-006,-0.0184473
9.579e-006,-0.0177595
9.58e-006,-0.0188225
9.581e-006,-0.0184473
9.582e-006,-0.0199481
9.583e-006,-0.0188851
9.584e-006,-0.0193228
9.585e-006,-0.0192603
9.586e-006,-0.0191352
9.587e-006,-0.0184473
9.588e-006,-0.01876
9.589e-006,-0.0183848
9.59e-006,-0.0188851
9.591e-006,-0.0183223
9.592e-006,-0.0188851
9.593e-006,-0.0195729
9.594e-006,-0.0188851
9.595e-006,-0.0194479
9.596e-006,-0.0191352
9.597e-006,-0.0190101
9.598e-006,-0.0183223
9.599e-006,-0.0189476
9.6e-006,-0.0194479
9.601e-006,-0.0193853
9.602e-006,-0.0188225
9.603e-006,-0.0184473
9.604e-006,-0.0188851
9.605e-006,-0.0181972
9.606e-006,-0.01876
9.607e-006,-0.0183223
9.608e-006,-0.0183223
9.609e-006,-0.01876
9.61e-006,-0.0195104
9.611e-006,-0.0185724
9.612e-006,-0.01876
9.613e-006,-0.0185099
9.614e-006,-0.0192603
9.615e-006,-0.0180096
9.616e-006,-0.0188851
9.617e-006,-0.0195104
9.618e-006,-0.0192603
9.619e-006,-0.0188225
9.62e-006,-0.0191977
9.621e-006,-0.0194479
9.622e-006,-0.0190101
9.623e-006,-0.0193853
9.624e-006,-0.0195729
9.625e-006,-0.0178845
9.626e-006,-0.0180096
9.627e-006,-0.01876
9.628e-006,-0.0185099
9.629e-006,-0.0181347
9.63e-006,-0.0176344
9.631e-006,-0.0190727
9.632e-006,-0.0178845
9.633e-006,-0.0190101
9.634e-006,-0.0188851
9.635e-006,-0.0188851
9.636e-006,-0.0188225
9.637e-006,-0.0188225
9.638e-006,-0.0190101
9.639e-006,-0.0192603
9.64e-006,-0.0188851
9.641e-006,-0.0189476
9.642e-006,-0.0188851
9.643e-006,-0.0189476
9.644e-006,-0.0179471
9.645e-006,-0.0186349
9.646e-006,-0.0188851
9.647e-006,-0.0192603
9.648e-006,-0.01876
9.649e-006,-0.019698
9.65e-006,-0.0186975
9.651e-006,-0.0184473
9.652e-006,-0.0194479
9.653e-006,-0.0192603
9.654e-006,-0.0188225
9.655e-006,-0.0180721
9.656e-006,-0.0188225
9.657e-006,-0.0192603
9.658e-006,-0.0177595
9.659e-006,-0.0191352
9.66e-006,-0.0182597
9.661e-006,-0.0190101
9.662e-006,-0.0190727
9.663e-006,-0.019698
9.664e-006,-0.0185099
9.665e-006,-0.0188225
9.666e-006,-0.0183848
9.667e-006,-0.0189476
9.668e-006,-0.0188225
9.669e-006,-0.0188225
9.67e-006,-0.0192603
9.671e-006,-0.0186975
9.672e-006,-0.0200107
9.673e-006,-0.0181347
9.674e-006,-0.0193853
9.675e-006,-0.0195104
9.676e-006,-0.0190101
9.677e-006,-0.0184473
9.678e-006,-0.0181347
9.679e-006,-0.0190101
9.68e-006,-0.0180721
9.681e-006,-0.0190101
9.682e-006,-0.0188851
9.683e-006,-0.0188851
9.684e-006,-0.0205109
9.685e-006,-0.0185724
9.686e-006,-0.0181972
9.687e-006,-0.0184473
9.688e-006,-0.0184473
9.689e-006,-0.017822
9.69e-006,-0.0186975
9.691e-006,-0.0193228
9.692e-006,-0.0195729
9.693e-006,-0.01876
9.694e-006,-0.0190101
9.695e-006,-0.0185099
9.696e-006,-0.0196355
