-5.192513040948122693e+01,nan,-5.698659594550948526e+01,-5.178252100026338667e+01,-5.160523044282889060e+01,-4.954202854700431402e+01,-5.247894449270443573e+01,nan,nan,nan
-4.308576815616086009e+01,-4.401385888729707574e+01,-4.583802681133852275e+01,-4.410540014113929175e+01,-4.355249556762161944e+01,-4.105508038699143469e+01,-4.381701250646141688e+01,-4.288967353889556477e+01,-4.173168850925141271e+01,-4.107764554827964787e+01
-4.525968076027913867e+01,-4.717231630850279345e+01,-4.880104793579567968e+01,-4.664376415036674217e+01,-4.633616201415608060e+01,-4.379836976885608379e+01,-4.526137206754726350e+01,-4.496525652180061172e+01,-4.421430526400916250e+01,-4.395119910713886924e+01
-4.620855065971406361e+01,-4.860585220068798407e+01,-4.991939917016662775e+01,-4.773419874449981393e+01,-4.747323814304628797e+01,-4.508764355633678633e+01,-4.616113452198602118e+01,-4.611135532926801517e+01,-4.500497161886255526e+01,-4.495274690326041878e+01
-4.905208954343151362e+01,-5.145109997160461290e+01,-5.265133952869264533e+01,-5.148238541607943120e+01,-5.133245997182400799e+01,-4.829222588980573505e+01,-4.949550910479270271e+01,-4.922549337312432982e+01,-4.742484296918992470e+01,-4.729452058052808638e+01
nan,nan,-5.555013045075705946e+01,nan,nan,nan,nan,nan,-4.994489950437704096e+01,-4.894994574106380725e+01
