389,396,402,447,471,492,501,587,667,707,728
7.213348147869114028e-09,-8.782970221360332707e-10,-6.065790465179413306e-10,-9.151816530749004177e-09,5.679800555399494592e-09,-3.199130522987458875e-09,-5.350911277067994209e-09,5.708169220603666388e-08,-4.720444960636436544e-09,3.321705593640904225e-09,-1.769004431389562180e-09
4.213863819958603563e-09,-1.755833348610200456e-09,-1.025325196681229306e-09,9.853434873448323181e-09,2.247246836889172297e-09,-9.594681664227898112e-09,-4.345671981755298764e-08,-4.619279755740576086e-09,-2.290922695404555732e-09,1.456147460108018661e-08,1.503900737689489888e-08
7.213348147869114028e-09,-1.317147274833027913e-09,2.307565960644464551e-10,2.008555264601280664e-08,-2.044439239935505606e-10,4.617989382033167576e-09,-2.440381554731042020e-08,-8.732213934559654364e-09,3.657333176501212874e-08,-2.298178910078736761e-09,2.224244100901684757e-08
-1.178676944195785567e-08,-1.902116766175866612e-09,3.703386461188735486e-10,5.466868057631902059e-09,-1.184995792830277053e-09,1.775228928415373689e-09,-1.487940028457215908e-08,-6.220731753869849624e-08,-5.087225349383704148e-08,2.018135910479982553e-08,-5.770435303471584729e-09
6.213520038565610539e-09,2.918061394694697420e-10,9.117454601001936169e-11,1.423759809100943259e-08,-5.598101380177339540e-09,3.540372385777993271e-10,-5.350911277067994209e-09,2.828419367481252990e-08,1.471168226957190404e-08,3.141914017997745799e-08,-1.137310590623307161e-08
9.213004366476178907e-09,7.306563921664681063e-10,-1.025325196681229306e-09,-1.061320426993604065e-08,-6.088377314595709429e-09,8.170780069655812512e-09,2.323048200067873645e-08,2.005832531717413181e-08,1.956971407712394534e-08,-3.039561349641537366e-08,1.023671828881361685e-08
-8.785593357517172859e-09,3.802115624285978470e-09,6.495027462277276321e-10,-1.061320426993604065e-08,-1.675271727248647149e-09,-1.599023280546830343e-08,4.545683344357871140e-08,7.719522780716898631e-09,-4.358571214396484133e-08,-4.255467195927398614e-10,-8.171579847512252216e-09
2.128596262144166979e-10,5.843729746008019504e-10,-1.583653396898934268e-09,2.544092579257828704e-09,-2.165547661667017245e-09,-6.751921210610104638e-09,-2.123036837465301269e-08,-5.398144918106033968e-08,4.995618654467733747e-09,1.081422228784654113e-08,-2.569385946069767442e-09
-1.378642566056486264e-08,1.455227219038036636e-10,5.099206961733006162e-10,-1.207459200912307712e-08,5.189213532190251757e-09,8.170780069655812512e-09,1.000056813012861674e-09,7.719522780716898631e-09,2.442774588467607433e-08,-1.166332779477037082e-08,4.634047686052129965e-09
8.213176257172676246e-09,1.608192718640638807e-09,-4.840750404440771237e-11,-7.690428791561966052e-09,-4.126962488131356926e-09,-4.620322212825032874e-09,3.593241818084045028e-08,-9.100481606992286845e-08,2.685726814990795679e-08,1.456147460108018661e-08,-6.570816818151789578e-09
5.213691929262107051e-09,-2.048400183741532768e-09,-4.669969964635142113e-10,6.928255796818938530e-09,1.266694968052432312e-09,6.039181071870741576e-09,-1.805284745722970556e-08,4.474288966957918751e-08,4.143136357256416508e-08,1.643410679156618336e-08,-9.686229167093571240e-10
-7.785765248213670198e-09,-4.394467694390278237e-10,9.117454601001936169e-11,1.423759809100943259e-08,6.170076489817851247e-09,1.775228928415373689e-09,-2.758133646473386961e-08,2.417125949599321009e-08,1.714120453480378485e-08,8.941590097360544384e-09,3.033284656691719854e-09
2.121263343464845350e-08,-1.609714109964360224e-09,-7.461610965723684499e-10,-2.084532204250060848e-08,-6.088377314595709429e-09,-6.041513902662639961e-09,-1.170187936714885030e-08,3.651006203245068646e-08,2.199923634235582781e-08,1.643410679156618336e-08,-9.772342876872661914e-09
9.213004366476178907e-09,7.306563921664681063e-10,-3.275716041532618928e-10,1.570138942845169888e-08,7.764190336340622155e-10,6.749588379818238512e-09,1.370199299317457241e-08,3.606588601897821593e-09,-2.290922695404555732e-09,-3.039561349641537366e-08,3.833666171371925116e-09
1.021283247577968322e-08,2.193162209983477506e-09,-2.839735189644609951e-09,-1.207459200912307712e-08,9.602319119537301010e-09,-5.330729520772497551e-09,-1.487940028457215908e-08,2.417125949599321009e-08,3.171529995745999975e-08,-4.170811100564733505e-09,-8.171579847512252216e-09
3.212343954124985635e-09,-7.606956618624382242e-13,-4.669969964635142113e-10,9.853434873448323181e-09,4.208661663353511979e-09,1.172394783122103840e-08,-2.440381554731042020e-08,-1.284514811337873264e-08,2.567109112147573668e-09,-2.290309680220973799e-08,-2.569385946069767442e-09
2.212515844821423416e-09,-2.779817271569863134e-09,-1.025325196681229306e-09,1.082704840070791819e-09,3.228109794516771786e-09,7.460372761708315576e-09,-2.173390359644543978e-09,-2.519090992932655351e-08,4.995618654467733747e-09,-2.103046461172374290e-08,-9.772342876872661914e-09
6.213520038565610539e-09,-1.317147274833027913e-09,-6.065790465179413306e-10,-3.810864973714723501e-10,-1.675271727248647149e-09,3.907205000143025166e-09,2.323048200067873645e-08,1.594539113835505684e-08,-2.901060399839681843e-08,-2.103046461172374290e-08,7.035192230092796625e-09
5.213691929262107051e-09,-7.320136045703599803e-10,-7.461610965723684499e-10,-3.303861975745545758e-09,-2.044439239935505606e-10,-1.777561759207239607e-09,-2.173390359644543978e-09,1.183245695953597691e-08,-1.200799903342044634e-08,-2.290309680220973799e-08,5.434429200732334814e-09
8.213176257172676246e-09,-4.394467694390278237e-10,1.486838388810122268e-09,2.593350720101626506e-08,-1.184995792830277053e-09,1.775228928415373689e-09,-8.156660210280387656e-08,-5.398144918106033968e-08,-2.901060399839681843e-08,2.205399129528582393e-08,-6.570816818151789578e-09
-7.869684830890867388e-10,2.778295880246141716e-09,2.307565960644464551e-10,1.570138942845169888e-08,-5.598101380177339540e-09,-6.751921210610104638e-09,-1.170187936714885030e-08,2.005832531717413181e-08,7.425140919699614559e-09,1.456147460108018661e-08,3.033284656691719854e-09
-2.786624701696093612e-09,-1.024580439701699323e-09,-8.857431466268022900e-10,1.082704840070791819e-09,-7.068929183432435973e-09,6.039181071870741576e-09,3.593241818084045028e-08,1.183245695953597691e-08,7.425140919699614559e-09,-7.918063413798377333e-09,1.183748131817407949e-08
1.212687735517920135e-09,-2.933275307931946231e-10,9.117454601001936169e-11,9.853434873448323181e-09,-1.099175883636112857e-08,2.486013310305450752e-09,-1.487940028457215908e-08,-5.809438335987942127e-08,4.995618654467733747e-09,8.941590097360544384e-09,-1.217348742091327729e-08
-1.078524957612423774e-08,1.023059048377974390e-09,9.285101885924138941e-10,-3.810864973714723501e-10,2.861430992156922228e-10,-8.173489974390323285e-09,4.863435436100215750e-08,3.239712785363161149e-08,9.853650462019775052e-09,-1.166332779477037082e-08,4.634047686052129965e-09
3.212343954124985635e-09,-2.933275307931946231e-10,1.347256338755695149e-09,-1.499977108575237657e-08,-2.044439239935505606e-10,2.309385842386427918e-08,1.052854582051702593e-08,2.005832531717413181e-08,-9.578476768188477848e-09,1.081422228784654113e-08,1.503900737689489888e-08
