Temperatures,+-,Metastables,+-
6.762326479420351461e+03,1.072573758710980292e+04,-3.965763517888453125e+14,2.301308969905706250e+14
1.222653366935131453e+04,4.313851433129756333e+04,-3.824362516951006875e+14,5.373627210985151875e+14
1.319203421897783410e+05,4.303304789190604351e+06,-5.450785213073521250e+14,9.074503197921710000e+15
1.387681930603457113e+04,5.900408237381101208e+04,-4.078189642479409375e+14,7.018901928969187500e+14
1.101838907983905483e+04,3.367489786211704632e+04,-3.731472489665073125e+14,4.468028858560020000e+14
1.061953976342134956e+04,2.457484165819762347e+04,-4.177412488025783750e+14,3.769884042554398750e+14
4.844801022179309257e+03,4.917369158913455976e+03,-3.437439662359130000e+14,1.241239082157945781e+14
4.926295623216248714e+03,4.498519831133184198e+03,-4.026197504123295000e+14,1.309020735202281094e+14
8.763776957628639138e+03,1.451626500763532931e+04,-4.784276537578952500e+14,3.003173933661872500e+14
2.612806829624480088e+04,1.197636306441314809e+05,-7.169633567553533750e+14,1.405262947116330250e+15
2.890929237469538566e+04,1.373174229809002136e+05,-7.461806140178980000e+14,1.503459955849242750e+15
2.346287983828601500e+04,1.328528042605469818e+05,-5.636114513568860000e+14,1.363745726886362250e+15
7.737096914786980960e+03,1.860982408200220743e+04,-3.387607286529145000e+14,3.036529380074930625e+14
3.149578212066131982e+03,4.282918415339977400e+03,-2.226331768402030312e+14,1.082091466736363906e+14
1.944393898176373341e+03,2.247234949232742110e+03,-1.929983207325389062e+14,8.261117130869229688e+13
1.411032919516957918e+03,1.207985107188552320e+03,-2.426210157905035938e+14,7.776839162634173438e+13
1.630666773231529305e+03,1.613176872433419021e+03,-2.351387290466929688e+14,8.692395793099867188e+13
1.769972863942861295e+03,1.910772556799313861e+03,-2.303571135557443750e+14,9.258090044868320312e+13
1.196012594072164120e+03,1.184694153596691876e+03,-2.212279951133381250e+14,8.193836406057220312e+13
6.135924469637578113e+03,1.524666198961347072e+04,-2.599277343811338125e+14,2.340362507384629062e+14
5.553291345598855514e+03,1.173665978951661236e+04,-2.775058178336148438e+14,2.105851590634569375e+14
4.094447932279879296e+03,7.359913428004158050e+03,-2.403871046653446875e+14,1.531994586361510625e+14
3.039281776931162312e+03,4.392699602820122891e+03,-2.314378853674499375e+14,1.197168017027192344e+14
2.201441225273516920e+03,2.473530120843927762e+03,-2.472104604743945000e+14,1.019319052454472812e+14
1.882582295616039801e+03,2.372418430956749035e+03,-2.142933106888037500e+14,1.002105399893717969e+14
1.884507110892614492e+03,2.270657977078860313e+03,-2.410670514863876562e+14,1.077771265158452969e+14
2.345956132066422015e+03,2.974207048687909719e+03,-2.610955296191039688e+14,1.209212186444176562e+14
2.408658493980949061e+03,2.852470643203319014e+03,-2.719274409965293750e+14,1.173237448564598750e+14
2.979504462999116186e+03,3.268007314089514693e+03,-3.200143460283431875e+14,1.257907209670924062e+14
6.112428059104969179e+03,1.021752002246593293e+04,-3.877609195169545625e+14,2.344801276794798125e+14
1.301629972882311122e+05,3.682812747192904353e+06,-6.576094380326797500e+14,9.508514132904898000e+15
1.158416919424728985e+05,7.714874867024668492e+05,-7.398510082969865000e+14,2.480569578365599500e+15
8.059096354573853023e+04,1.121009150066307047e+05,-9.385864492271842500e+14,4.181582766705496875e+14
7.556144808898847259e+04,9.595345838369510602e+04,-8.991539300733296250e+14,3.094988284981482500e+14
9.283482067136367550e+04,2.067133459682693065e+05,-7.170384029404512500e+14,6.680391967757492500e+14
1.344256579240523861e+05,2.539693673173481598e+06,-5.800532586751232500e+14,5.566202162888626000e+15
3.426836860749354855e+03,4.135887300233051064e+03,-2.465067564568081562e+14,1.058899466533214375e+14
1.917375900593991901e+03,2.268670882291480211e+03,-1.891742833272865000e+14,8.293236263286831250e+13
1.207155796479656829e+03,1.494120739651482154e+03,-1.654474821610535000e+14,7.661995610334840625e+13
