Temperatures,+-,Metastables,+-
2.582340663839472086e+02,5.067203590777887712e+01,6.428810113422340000e+14,5.409508771586185938e+13
2.487279421890000606e+02,5.345265808048340972e+01,6.129564136329997500e+14,5.645605291029490625e+13
2.639968735322793236e+02,5.634376809529810259e+01,6.070719658438823750e+14,5.554434182708916406e+13
2.819759499159879397e+02,6.181043066212015447e+01,6.197199258810502500e+14,5.826218182884796875e+13
3.124707612817534823e+02,6.480869765109162017e+01,6.620294209756622500e+14,5.893749807994859375e+13
3.425789077964078615e+02,6.803129130763160504e+01,7.100279738824935000e+14,6.056890397140246875e+13
3.536763980356415118e+02,7.055078647949757453e+01,7.598818613232073750e+14,6.513845996794188281e+13
3.669508881203470878e+02,7.157497679838121485e+01,8.286720205951816250e+14,6.950723183766100781e+13
3.583560952362905141e+02,6.825016349739190957e+01,8.476280221710991250e+14,6.942079095517642969e+13
3.462469211395242041e+02,6.392746830775747924e+01,8.475917826923887500e+14,6.730000303152362500e+13
3.707919960019181076e+02,6.773948691099178632e+01,8.345172649089458750e+14,6.556776247794995312e+13
3.663692869008720550e+02,7.617031210542418762e+01,7.831359569451585000e+14,6.999536228746125000e+13
3.640482356934683708e+02,8.002242358921931498e+01,7.672859224278645000e+14,7.249554350916740625e+13
3.821236138881121747e+02,9.268234176233880817e+01,7.343480618155881250e+14,7.655151982061195312e+13
3.510157672085139211e+02,9.118982126847308223e+01,6.907627874282562500e+14,7.708156725665806250e+13
3.216312190026330882e+02,8.309775756574448735e+01,6.627193541761986250e+14,7.350184169502789062e+13
3.213835076122032888e+02,8.081801593462347455e+01,6.807304456493402500e+14,7.349642988525207812e+13
3.342003820318022349e+02,7.858291842486394785e+01,6.952837074635350000e+14,7.021434988852480469e+13
3.703191787873060434e+02,7.639335500122827227e+01,7.299080273486860000e+14,6.470324749339603906e+13
3.950201006092925695e+02,7.240586873339509566e+01,7.879298212795580000e+14,6.210820459823875000e+13
4.198176056517047527e+02,7.704181446146252199e+01,8.062574887262246250e+14,6.364791240220844531e+13
4.430709376813767904e+02,8.480173040283241903e+01,8.263751609844926250e+14,6.806321586186210156e+13
3.978679249182352464e+02,7.790822723648565784e+01,7.795317372336576250e+14,6.564017758040375000e+13
3.574372349089347836e+02,7.362408758427041278e+01,7.238201689371931250e+14,6.405261149562777344e+13
3.149349166090187282e+02,6.943472229880744351e+01,6.889814670003863750e+14,6.521990415409459375e+13
2.853411015976120098e+02,6.445241023235372779e+01,6.426271641410310000e+14,6.226716379536496094e+13
2.678876256717305182e+02,6.080994518216756717e+01,6.197531873429313750e+14,6.032393561432015625e+13
2.586777999708888842e+02,5.665418865154313721e+01,6.350648514369808750e+14,5.962942494605013281e+13
2.770433220781798695e+02,5.068298456139883967e+01,6.718592769353998750e+14,5.273343507290423438e+13
3.090758692666069578e+02,4.513524111453395449e+01,7.389339331940100000e+14,4.634347484695828125e+13
3.488041548380949166e+02,4.868330475733997531e+01,7.752091787497628750e+14,4.650333830128414844e+13
4.355599143613939077e+02,6.446700746189176812e+01,8.275640753923778750e+14,5.270433509626151562e+13
5.332149145951881337e+02,8.446399627449451941e+01,8.848917736573198750e+14,6.037215344298410156e+13
6.035244564570857619e+02,1.256464506002012769e+02,8.662742014187482500e+14,7.769259792559350000e+13
5.510822932564776693e+02,1.335514774029157650e+02,8.235879537019673750e+14,8.593921334086953125e+13
5.502122991027207490e+02,1.421163626574167438e+02,7.813600768918206250e+14,8.687652030639243750e+13
5.095948896572028275e+02,1.356325221797226845e+02,7.361048076006401250e+14,8.429329324935228125e+13
4.144435976523294016e+02,1.004623808286478237e+02,6.934630613057162500e+14,7.224462573325092188e+13
3.637386663006905678e+02,7.855265141457738309e+01,6.788834786205280000e+14,6.297365570891392188e+13
3.675046775881307894e+02,7.383246059163926134e+01,7.272161899732968750e+14,6.277905898095632031e+13
3.355698156288439122e+02,6.552140283520192554e+01,7.254826694536307500e+14,6.085131618326560938e+13
3.233414561036074701e+02,6.288612109342906820e+01,7.352150873344351250e+14,6.142010402418621094e+13
3.508359842879225425e+02,6.995800239548779587e+01,7.515632420089687500e+14,6.440204879409691406e+13
3.594030690756654280e+02,7.488273581299385739e+01,7.490866562660630000e+14,6.707516436883084375e+13
4.055888480156457945e+02,8.171380797668344087e+01,7.777866225269366250e+14,6.738148365206195312e+13
4.574992741613323233e+02,9.253077120041940873e+01,7.747883605157997500e+14,6.741579688197246875e+13
4.985561359582926571e+02,9.719569374030091069e+01,7.842531953063423750e+14,6.579381697327991406e+13
5.125380574142726573e+02,9.134936171655130011e+01,7.994146823158458750e+14,6.132265994074956250e+13
5.376313957392545717e+02,9.206661398247400996e+01,8.043235986770126250e+14,5.929046698897520312e+13
4.757537084196479213e+02,8.542367317414613126e+01,7.537991794436175000e+14,5.822179445197694531e+13
4.113656289370771333e+02,8.160839695005995509e+01,6.927261632590145000e+14,5.905972897469967969e+13
3.706358044141896357e+02,7.651998713713523159e+01,6.617750245822446250e+14,5.868107753638357031e+13
2.831131314743709027e+02,5.784081748461653660e+01,6.190162294574585000e+14,5.423890734578443750e+13
2.562343644647729661e+02,5.627146735633498764e+01,6.071700955480701250e+14,5.715292744313075781e+13
2.845152709388736980e+02,6.600022408923219075e+01,6.324782730967183750e+14,6.293535833983897656e+13
3.067105442593770590e+02,6.919226200601734433e+01,6.632986392615608750e+14,6.422639704738626562e+13
3.206399981386181821e+02,6.175400127205153922e+01,6.758934289641783750e+14,5.588740736212797656e+13
3.423221237757172162e+02,6.090742898057579424e+01,6.684105187496726250e+14,5.106940934467145312e+13
3.451743694990703943e+02,6.772377020970360206e+01,6.511210979084987500e+14,5.485377354341096875e+13
3.170922782123428192e+02,6.813364476147670246e+01,6.172407962365246250e+14,5.691137802972591406e+13
3.072637015918703014e+02,6.467785716446832112e+01,6.144121717402108750e+14,5.548828487013018750e+13
2.556788014573333783e+02,5.361672480600759627e+01,5.908542633068796250e+14,5.310467317611632812e+13
2.742106043514659177e+02,6.154482432242876655e+01,6.010973342034605000e+14,5.784521662992560938e+13
3.226695867346530235e+02,6.737556792067454126e+01,6.594374179993898750e+14,5.911233510851294531e+13
3.077827401691322962e+02,6.106691939965491400e+01,6.977763835035305000e+14,5.943771259768596094e+13
3.284503139152649851e+02,6.084352686554633038e+01,7.266470508663663750e+14,5.782255265765300000e+13
3.456154581673526991e+02,6.063189864561076803e+01,7.452746597096226250e+14,5.617826238906664844e+13
3.370714404717766683e+02,6.024751027570618334e+01,7.544860982366421250e+14,5.794429478726647656e+13
3.294438488434187207e+02,6.019147995598228817e+01,7.417161475435142500e+14,5.821404154617115625e+13
3.361145738710255841e+02,6.628545400564483714e+01,7.404637663556762500e+14,6.274088267052609375e+13
3.625634433918748414e+02,7.734765124483917020e+01,7.367775313370558750e+14,6.753920008895567188e+13
3.704182541018676602e+02,8.169838794190333431e+01,7.221938624570577500e+14,6.844338279472328906e+13
3.961638997827205912e+02,8.058837637203298243e+01,7.401958607467375000e+14,6.472893615251392969e+13
4.438093029983569977e+02,8.827982071498868777e+01,7.439547090467501250e+14,6.364041139737627344e+13
4.574117184011377617e+02,9.353223689668632801e+01,7.222917803183275000e+14,6.351309889056326562e+13
4.498805019398219542e+02,9.665257848971269539e+01,7.021396596205035000e+14,6.484785534756139844e+13
4.308516082694623037e+02,1.038096342593691617e+02,6.752332118896850000e+14,6.991921864843656250e+13
4.489465780854508239e+02,1.094885043116719601e+02,6.688488595352512500e+14,7.011215948735267188e+13
4.133694079479886909e+02,9.862007541565456847e+01,6.427119098164603750e+14,6.587614377366285938e+13
3.625945497398467978e+02,9.154674696002699363e+01,6.158354256080507500e+14,6.675233512779520312e+13
3.993083091218335881e+02,9.293244357697898295e+01,6.433024295183480000e+14,6.431417597191954688e+13
3.842841474996488955e+02,8.585008351815069716e+01,6.764523621845490000e+14,6.492312073218284375e+13
3.682660062228121092e+02,8.486271684579664054e+01,6.878489696282122500e+14,6.808875454555878125e+13
3.827384101253285849e+02,8.696586871482713832e+01,7.058296550504628750e+14,6.891748238058728906e+13
3.504329205051421354e+02,7.757304555656064338e+01,7.137925572846082500e+14,6.787429627828308594e+13
3.651658417808554873e+02,8.493543358319075764e+01,7.273872313472681250e+14,7.270444466596912500e+13
4.249411623076635465e+02,9.658880674386183784e+01,7.668398457359810000e+14,7.496675952479810938e+13
4.051156143777559464e+02,9.112093412300752959e+01,7.687463521887733750e+14,7.435596471293042188e+13
3.530968972042759901e+02,7.300066450172904808e+01,7.338241969581003750e+14,6.518404555360067969e+13
3.656995507207692526e+02,7.371734057283141794e+01,7.355339066272985000e+14,6.371298039704387500e+13
3.523272250726120092e+02,7.038342148497336836e+01,7.145062082807470000e+14,6.132032075172887500e+13
3.788088700287837014e+02,7.553978989822857670e+01,7.150685536419453750e+14,6.127458400854971094e+13
3.943544821708436530e+02,7.429208315922680583e+01,7.463619785253027500e+14,6.044234142928936719e+13
3.671812169556184244e+02,6.670887447407106663e+01,7.356326665660457500e+14,5.743191641556929688e+13
3.927601613801037388e+02,7.192520882809357374e+01,7.397834952465055000e+14,5.823953907661648438e+13
3.769204220874496514e+02,7.339735576504986625e+01,7.254659771415353750e+14,6.071585495550861719e+13
3.417760214552031357e+02,6.965150734163599111e+01,6.981551684631528750e+14,6.110393880565082812e+13
3.314175265782436668e+02,7.240992041060441409e+01,6.647645295443633750e+14,6.235974456721271875e+13
3.352531068154615355e+02,8.123506626513069762e+01,6.320068870907555000e+14,6.572947447963463281e+13
3.445017067179448986e+02,8.503426318260765981e+01,6.428163894169471250e+14,6.811478088424965625e+13
3.939745564848032586e+02,9.822646815323781766e+01,6.677239867083927500e+14,7.151658376052487500e+13
4.059420224978433112e+02,9.949132353179113863e+01,6.718133021279272500e+14,7.074058832124257812e+13
4.356551690586556447e+02,1.105364608584644230e+02,6.748361773992998750e+14,7.358787094332140625e+13
4.504003926056734599e+02,1.226369171577073161e+02,6.844609845896088750e+14,8.012019382132714062e+13
3.980445835243938291e+02,1.091085315025774491e+02,6.739162005605973750e+14,7.937315760328909375e+13
3.758051484241357798e+02,1.005006793038310491e+02,6.855818860393426250e+14,7.876967354389495312e+13
3.436555328955335540e+02,8.492526513992960702e+01,7.121113860696150000e+14,7.559339891165979688e+13
3.174084866483718201e+02,7.017672128217300553e+01,7.221670403552643750e+14,6.856527062710684375e+13
2.994716167565511000e+02,6.161431609652292707e+01,7.382150825827510000e+14,6.521806595866107031e+13
3.061699453779557984e+02,6.153695142822951425e+01,7.498580701025683750e+14,6.472704009558010938e+13
3.185651425360258031e+02,6.514552998526974648e+01,7.545584257541995000e+14,6.628583341712389844e+13
3.251503459423173581e+02,6.764152151706022664e+01,7.598805079514608750e+14,6.791541782297049219e+13
3.555023813443278868e+02,7.432374939309295314e+01,7.831353143270777500e+14,7.037426127107959375e+13
3.833447475049609352e+02,8.229414362465576005e+01,8.036384056096202500e+14,7.418445516053645312e+13
4.068478279342754149e+02,8.839748275244757281e+01,8.026139657347310000e+14,7.500149678432931250e+13
4.336608270246708798e+02,8.748715470315485732e+01,8.138972059711258750e+14,7.063923163934960938e+13
4.098109289090322704e+02,8.423421072711228419e+01,8.072028816044800000e+14,7.136343018594353125e+13
4.082048918547917538e+02,8.574580917825137760e+01,7.853878599769437500e+14,7.094734827202817188e+13
4.171911190581955680e+02,9.505617192443588692e+01,7.522352825530575000e+14,7.369061388569210938e+13
3.921012172730735870e+02,8.451367978945690140e+01,7.322312319119906250e+14,6.783235081689660938e+13
3.832293329770415653e+02,7.156093845125963071e+01,7.363451322483938750e+14,5.909227790924092188e+13
3.952403390883227985e+02,7.215386069492178933e+01,7.288951331657033750e+14,5.719347277492327344e+13
3.659523285649585773e+02,6.750499482216595482e+01,7.222022127380463750e+14,5.724108437022439844e+13
3.262809640344149216e+02,6.478279523915293225e+01,7.216447303062658750e+14,6.154073943926339062e+13
