Temperatures,+-,Metastables,+-
2.645822404070886478e+02,6.337274998251719182e+01,6.344132573913571250e+14,6.451555523054792188e+13
2.668150587539120693e+02,5.631181703536378080e+01,6.513553354522308750e+14,5.837621707933205469e+13
2.606128031808898982e+02,5.129050939375025564e+01,6.775595427498445000e+14,5.662913257437103125e+13
2.431533165429429175e+02,4.617719913263363196e+01,6.955264415237627500e+14,5.607103460051908594e+13
2.239732948671497184e+02,4.012632271845279064e+01,7.243459856788210000e+14,5.505870299442871094e+13
2.067679041838637772e+02,3.715120140263242376e+01,7.386266620963767500e+14,5.626560841473301562e+13
2.132186026243288666e+02,3.603386689603203052e+01,7.655547062232968750e+14,5.488406670705566406e+13
2.111929647983016878e+02,3.425224495346573406e+01,7.626326688382297500e+14,5.245877754492920312e+13
2.052458901551854638e+02,3.451247244508800094e+01,7.165416477496532500e+14,5.106999486584659375e+13
2.151723621726152942e+02,4.221947902142473197e+01,6.978880570523656250e+14,5.804889537026218750e+13
2.214884695687643443e+02,4.890486882304256255e+01,6.755012857854255000e+14,6.323431088013742188e+13
2.468817761441935943e+02,5.760469929704058245e+01,6.630451342632590000e+14,6.565415731426548438e+13
2.619298757879865320e+02,6.293781631873874005e+01,6.649788501900286250e+14,6.786374569473615625e+13
2.658881959329633560e+02,5.748244496064456399e+01,6.859880777469761250e+14,6.299575053775439844e+13
2.682500719207101270e+02,5.333932795667007554e+01,6.938845030643150000e+14,5.862521717361606250e+13
2.413719568236603266e+02,4.594888317174925874e+01,6.784842049783398750e+14,5.481077681380607812e+13
2.176294769939479181e+02,3.785251437256457052e+01,6.660175720985391250e+14,4.910085848817464062e+13
1.981889437043524822e+02,3.041297656719064335e+01,6.485531982352881250e+14,4.213421513893232812e+13
1.835597036693160646e+02,2.845541730638275624e+01,6.311828257193338750e+14,4.137840719893919531e+13
1.768936331535334432e+02,3.049095582602677013e+01,6.250241111841271250e+14,4.553751902667547656e+13
1.749324488630924748e+02,3.228678056005730923e+01,6.327325159160705000e+14,4.936874191908700781e+13
1.887079195609189526e+02,3.915138293619999388e+01,6.573756956886110000e+14,5.771111358675560938e+13
2.059700269233473762e+02,4.377630224060522579e+01,6.833779459857323750e+14,6.154547668587363281e+13
2.272455341015873671e+02,4.839054182333055820e+01,6.866957663381163750e+14,6.201800089128284375e+13
2.406038598227889338e+02,4.961155890780722189e+01,6.789765742939755000e+14,5.940774695434867188e+13
2.325487036095935593e+02,4.051928196312210417e+01,6.826926972280646250e+14,5.046592663162971094e+13
2.349743067940669050e+02,4.044179302408830523e+01,6.708829179442895000e+14,4.898819870599341406e+13
2.250681500680468901e+02,4.166264996252379404e+01,6.268730714452027500e+14,4.918388928431446094e+13
2.105816650865682504e+02,4.401877681367214024e+01,6.095593599883120000e+14,5.396570341492406250e+13
1.975434190098070530e+02,4.719447273825802824e+01,5.916452424942310000e+14,5.979864209471003125e+13
1.982139170326059912e+02,5.107857985683683921e+01,6.032413415992547500e+14,6.579311077759631250e+13
2.069604863695475956e+02,5.271938198419455546e+01,6.160802137255730000e+14,6.644654311885625000e+13
2.160314637174102188e+02,5.148789063570487912e+01,6.362840747642688750e+14,6.425223293467752344e+13
2.303101471167717023e+02,5.177030530816321630e+01,6.754347517228821250e+14,6.440773296401143750e+13
2.293606480705723811e+02,4.553993316679904524e+01,6.721561650362570000e+14,5.659965304363528906e+13
2.306976394034837483e+02,4.250492324270540934e+01,6.754099109194635000e+14,5.278769220719714062e+13
2.414634213242970020e+02,4.511783964646698308e+01,6.656641863358675000e+14,5.277285670028830469e+13
2.422641401734866520e+02,4.613020243901782891e+01,6.646263557465422500e+14,5.369607168230577344e+13
2.323107136210472277e+02,4.382088612482943546e+01,6.628159415367206250e+14,5.302903848361928906e+13
2.316227732593496853e+02,4.441061143505201869e+01,6.534930806089688750e+14,5.313910020889754688e+13
2.221052630163038373e+02,4.341196718645165475e+01,6.339357671944577500e+14,5.251518441202765625e+13
2.120207246477051797e+02,4.404322317706172640e+01,6.235760919078035000e+14,5.486614253264844531e+13
