Temperatures,+-,Metastables,+-
8.437265396141166320e+02,8.138730756137439357e+02,-2.744392105038908750e+14,1.116847930449081719e+14
8.382598064982333881e+02,8.348861786349235672e+02,-2.791279427068603125e+14,1.172773341830039844e+14
8.364800009274438253e+02,7.466281717056380103e+02,-3.128521788458002500e+14,1.177821851300304219e+14
8.390708567544505740e+02,7.502633412788020451e+02,-3.160578428733021875e+14,1.192005393951410000e+14
8.327619528080974760e+02,7.340224583647961936e+02,-3.222198497554981875e+14,1.197842005676681250e+14
8.754328298746414703e+02,8.095276853510448518e+02,-3.135717934267818125e+14,1.223425223316039688e+14
8.877348337372022797e+02,9.418221758593832647e+02,-2.810801686837427500e+14,1.258466014066530781e+14
8.875339456313025721e+02,1.104379342445565726e+03,-2.431309318347531875e+14,1.276930815559569844e+14
9.364975703344871363e+02,1.301155490094502056e+03,-2.281621767910429062e+14,1.338375676571249219e+14
8.921386266910303675e+02,1.275445814564429611e+03,-2.245186895070305625e+14,1.354552235761987031e+14
8.448188445921264247e+02,1.260105654388902622e+03,-2.100057029035890000e+14,1.321409818395946406e+14
9.031563963019364110e+02,1.216146060098282078e+03,-2.417131172033710625e+14,1.373905262839844219e+14
9.228564705836921576e+02,1.124825339603098428e+03,-2.714821029233090312e+14,1.396719439739911875e+14
8.451131202300015275e+02,9.077801692414082027e+02,-2.916038124205096875e+14,1.321826780016611875e+14
8.670844521207038724e+02,8.711067548144586681e+02,-3.050204182492150000e+14,1.292884621076215938e+14
9.124733928456975036e+02,9.479054204373884431e+02,-2.886413979092571250e+14,1.265528856184682656e+14
8.882687999043777154e+02,8.473004998066030566e+02,-2.987589457673751250e+14,1.202566177829622969e+14
8.479103474760077006e+02,7.940481440391956767e+02,-2.911258898789861875e+14,1.150153474809337500e+14
9.036748318496025831e+02,8.653248848671479436e+02,-2.661082845161310625e+14,1.075514471305305000e+14
1.002721848949246123e+03,9.318782422899845415e+02,-2.814391379305180625e+14,1.104043147966429375e+14
1.032793187439431222e+03,1.026245844228501710e+03,-2.798143608208884062e+14,1.173510886786547969e+14
1.161123582137743597e+03,1.326939391168269822e+03,-2.691809370783880312e+14,1.296761860689140625e+14
1.315029807993757458e+03,1.518720738133220721e+03,-2.912092190256261250e+14,1.412988549504015938e+14
1.267146977698318096e+03,1.392501656965577013e+03,-2.975438536807846250e+14,1.375404412814078438e+14
1.258041400291577702e+03,1.358789398587231744e+03,-3.036714812537945625e+14,1.379924642961182500e+14
1.265947631081089639e+03,1.336864800344039622e+03,-3.130875322968082500e+14,1.390719584284665469e+14
1.171171118279196435e+03,1.260773763350973468e+03,-2.951319004013816250e+14,1.338968252915371250e+14
9.833275203277468108e+02,1.204537820193285597e+03,-2.591316877662575938e+14,1.340037957366068750e+14
7.815474018785080261e+02,9.338729846465453193e+02,-2.535963598248242188e+14,1.277648231266258125e+14
6.976633942284133809e+02,7.560159086088307276e+02,-2.839290412416982500e+14,1.295409552622553125e+14
6.062276003745096205e+02,6.654624634255922047e+02,-2.767658545923295625e+14,1.276292117366431250e+14
5.932829988065324187e+02,6.332230632084659874e+02,-2.802544653233723438e+14,1.256638166616128750e+14
6.676622565252502000e+02,6.175098257398930173e+02,-3.456989765356682500e+14,1.345003340380293906e+14
7.645840876823349390e+02,6.591606838680049805e+02,-3.722858303375031250e+14,1.352220259432789844e+14
8.570499071182292710e+02,7.045861166094277905e+02,-3.832210614198952500e+14,1.328678656883585781e+14
9.479513073103672696e+02,6.792245820342346860e+02,-4.238360829886168750e+14,1.281174001418691719e+14
9.637702180841413337e+02,6.550616495673868940e+02,-4.264346121647683125e+14,1.222785992949171562e+14
9.997716352654397269e+02,6.872431697902304677e+02,-4.171209689700650625e+14,1.209680211896989219e+14
1.050130569246918185e+03,7.478986925599466531e+02,-3.924592210005212500e+14,1.179100003778898906e+14
