LECROYWR6100A,18120,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,11-Dec-2012 18:49:42,0                 
Time,Ampl
9.569e-006,-0.00531963
9.57e-006,-0.00569792
9.571e-006,-0.00505956
9.572e-006,-0.00520142
9.573e-006,-0.00531963
9.574e-006,-0.00529599
9.575e-006,-0.00513049
9.576e-006,-0.00560335
9.577e-006,-0.00536692
9.578e-006,-0.00508321
9.579e-006,-0.00555606
9.58e-006,-0.00534328
9.581e-006,-0.00550877
9.582e-006,-0.00569792
9.583e-006,-0.00536692
9.584e-006,-0.0055797
9.585e-006,-0.0057452
9.586e-006,-0.00505956
9.587e-006,-0.00529599
9.588e-006,-0.00555606
9.589e-006,-0.00517778
9.59e-006,-0.00527235
9.591e-006,-0.00543785
9.592e-006,-0.00576884
9.593e-006,-0.00517778
9.594e-006,-0.0057452
9.595e-006,-0.00534328
9.596e-006,-0.00562699
9.597e-006,-0.00534328
9.598e-006,-0.00546149
9.599e-006,-0.00513049
9.6e-006,-0.00546149
9.601e-006,-0.00555606
9.602e-006,-0.00536692
9.603e-006,-0.00550877
9.604e-006,-0.00539056
9.605e-006,-0.00543785
9.606e-006,-0.00539056
9.607e-006,-0.00534328
9.608e-006,-0.00539056
9.609e-006,-0.0052487
9.61e-006,-0.00553242
9.611e-006,-0.00534328
9.612e-006,-0.00576884
9.613e-006,-0.00498864
9.614e-006,-0.00550877
9.615e-006,-0.00567427
9.616e-006,-0.00550877
9.617e-006,-0.0054142
9.618e-006,-0.00548513
9.619e-006,-0.00536692
9.62e-006,-0.00553242
9.621e-006,-0.00522506
9.622e-006,-0.00539056
9.623e-006,-0.00501228
9.624e-006,-0.0055797
9.625e-006,-0.00527235
9.626e-006,-0.00543785
9.627e-006,-0.00586342
9.628e-006,-0.00534328
9.629e-006,-0.00520142
9.63e-006,-0.00548513
9.631e-006,-0.00555606
9.632e-006,-0.00527235
9.633e-006,-0.00527235
9.634e-006,-0.00555606
9.635e-006,-0.00489406
9.636e-006,-0.00567427
9.637e-006,-0.00531963
9.638e-006,-0.00548513
9.639e-006,-0.00534328
9.64e-006,-0.00548513
9.641e-006,-0.00505956
9.642e-006,-0.00569792
9.643e-006,-0.00595799
9.644e-006,-0.00531963
9.645e-006,-0.00517778
9.646e-006,-0.00569792
9.647e-006,-0.00543785
9.648e-006,-0.00531963
9.649e-006,-0.00536692
9.65e-006,-0.00520142
9.651e-006,-0.00569792
9.652e-006,-0.0057452
9.653e-006,-0.00470492
9.654e-006,-0.00553242
9.655e-006,-0.00534328
9.656e-006,-0.00553242
9.657e-006,-0.00550877
9.658e-006,-0.00565063
9.659e-006,-0.00546149
9.66e-006,-0.00546149
9.661e-006,-0.00468128
9.662e-006,-0.00505956
9.663e-006,-0.00527235
9.664e-006,-0.00520142
9.665e-006,-0.0052487
9.666e-006,-0.0054142
9.667e-006,-0.00543785
9.668e-006,-0.00539056
9.669e-006,-0.00572156
9.67e-006,-0.00588706
9.671e-006,-0.00527235
9.672e-006,-0.00529599
9.673e-006,-0.0054142
9.674e-006,-0.00539056
9.675e-006,-0.00555606
9.676e-006,-0.00484678
9.677e-006,-0.00548513
9.678e-006,-0.00560335
9.679e-006,-0.00527235
9.68e-006,-0.00522506
9.681e-006,-0.00534328
9.682e-006,-0.0055797
9.683e-006,-0.00487042
9.684e-006,-0.00553242
9.685e-006,-0.00550877
9.686e-006,-0.00565063
9.687e-006,-0.00536692
9.688e-006,-0.00562699
9.689e-006,-0.00520142
9.69e-006,-0.00517778
9.691e-006,-0.00555606
9.692e-006,-0.00543785
9.693e-006,-0.00531963
9.694e-006,-0.00539056
9.695e-006,-0.00522506
9.696e-006,-0.00569792
9.697e-006,-0.00522506
9.698e-006,-0.00479949
9.699e-006,-0.00581613
9.7e-006,-0.0057452
9.701e-006,-0.00539056
9.702e-006,-0.00600527
9.703e-006,-0.00539056
9.704e-006,-0.0055797
9.705e-006,-0.00565063
9.706e-006,-0.00550877
9.707e-006,-0.00539056
9.708e-006,-0.0052487
9.709e-006,-0.0052487
9.71e-006,-0.00534328
9.711e-006,-0.0057452
9.712e-006,-0.00527235
9.713e-006,-0.00555606
9.714e-006,-0.00555606
9.715e-006,-0.00565063
9.716e-006,-0.00517778
9.717e-006,-0.00572156
9.718e-006,-0.00553242
9.719e-006,-0.00498864
9.72e-006,-0.0054142
