389,396,402,447,471,492,501,587,667,707,728
2.482523006623589973e-09,-5.398235719688676849e-10,-5.195329542592583086e-10,-1.735967512951166874e-08,-3.267806279676160943e-10,3.007680027000317633e-09,-2.929511336073728495e-08,1.664681691819120347e-08,-1.247886623909921370e-08,1.094482612421736238e-08,8.720519689946208916e-10
-1.238632513663965614e-08,-2.699134277736326580e-10,-1.651731369493675297e-10,-8.279602000684557350e-09,-2.863709717549958671e-09,-4.460269407128945846e-09,-2.929511336073728495e-08,2.356434073163652128e-08,2.583142878860310803e-08,-1.715260846211927782e-08,-4.215781209195920792e-09
-1.648746439940164216e-09,1.710248524257230593e-09,8.090813740365828292e-10,-2.078383399313735820e-10,3.563781340129765608e-11,-6.735797528819101916e-11,-8.196374469046745228e-10,-1.792688359005480578e-08,-3.881675100437056375e-08,-9.660091767913638851e-09,-7.123182554064704102e-09
8.264946826588742541e-09,-2.699134277736326580e-10,8.975929994919758848e-10,-5.252991077684027385e-09,-2.863709717549958671e-09,8.112243110799403162e-10,3.926275205400843301e-09,-2.484440740350012028e-08,-2.445026377861828638e-08,1.094482612421736238e-08,-1.308379864327189594e-09
-4.952746943273104364e-09,1.801009914715883986e-10,-1.651731369493675297e-10,-2.226139794857932913e-09,2.934985344352554009e-09,-4.899560550313028051e-09,-1.268238220528523421e-08,3.739242907903692491e-08,-1.247886623909921370e-08,-1.527798833937163074e-08,-6.396213042517731898e-09
-4.125478000042261370e-09,-1.440016589379135671e-09,-4.308646710597008437e-10,1.808780596216526355e-09,-2.138872834812158028e-09,3.719331678958582664e-10,-1.268238220528523421e-08,6.851432696005062637e-08,-1.487294320242061370e-08,-4.040207264193998278e-09,-1.308379864327189594e-09
4.960946323255801567e-09,5.401453626517275801e-10,7.205697485811965979e-10,1.391570500786973408e-08,-6.891990693365298577e-10,-9.459402616563550023e-10,6.301268403936412745e-09,2.818728570790918549e-09,-3.163350739149446808e-08,1.579677239525642501e-09,-1.366495475534913870e-08
2.482523006623589973e-09,-5.398235719688676849e-10,2.776983058159162531e-10,-5.252991077684027385e-09,-2.501291276181071791e-09,-1.385231404840437000e-09,1.341810051001159564e-08,3.739242907903692491e-08,1.625410821240543534e-08,5.326929552759372976e-09,8.140793681825977031e-09
-8.214774967093505877e-10,7.202496377017136356e-10,-1.651731369493675297e-10,6.853933333969180132e-09,3.563781340129765608e-11,2.568388883816235428e-09,-2.692012016220157571e-08,2.702310263835929930e-08,-7.689699589544516368e-09,-1.153272395839963560e-08,2.267827710748873770e-08
9.916101199990140092e-09,-2.699134277736326580e-10,-1.651731369493675297e-10,-3.235170342408471981e-09,7.604746961390982089e-10,2.129097740632153637e-09,1.579309370854730653e-08,4.085119098575958712e-08,-3.642166131813735741e-08,-9.660091767913638851e-09,3.779930015182406932e-09
-1.648746439940164216e-09,1.080294008881852895e-09,-3.423530456043112519e-10,-4.243960530133487903e-09,2.572566902983640246e-09,2.568388883816235428e-09,6.301268403936412745e-09,4.776871479920490493e-08,1.146494156285073801e-08,-9.660091767913638851e-09,-2.035349375874161798e-09
9.916101199990140092e-09,9.001897338318703547e-10,-1.651731369493675297e-10,-2.078383399313735820e-10,-3.267806279676160943e-10,3.719331678958582664e-10,2.053900636085282539e-08,9.736252384236235120e-09,-1.008377655286600570e-08,2.031196294117064844e-08,-1.075755341048040750e-08
8.296768766920477906e-10,-1.799433797085543501e-10,1.005183971609691576e-10,-5.252991077684027385e-09,3.297403785721467772e-09,-5.778142836681159373e-09,1.816401316231711284e-08,-6.979439363191409964e-08,6.675774913296042339e-09,1.579677239525642501e-09,4.506422825410272802e-09
-4.125478000042261370e-09,1.800382751242138237e-09,-9.622477392803707803e-10,-1.130621292368508649e-08,3.980562547701844456e-10,1.689806597448104312e-09,8.672187857706219056e-09,2.702310263835929930e-08,2.583142878860310803e-08,-1.902524065260527291e-08,-1.308379864327189594e-09
1.156894732992165291e-08,6.302795896366353277e-10,5.433898399262495412e-10,-3.235170342408471981e-09,-6.487894131239042538e-09,-2.703104834392650527e-09,-3.166603281450702509e-08,6.277490477513577042e-09,-7.689699589544516368e-09,7.199561743245369721e-09,-1.003058389893343530e-08
-1.648746439940164216e-09,-2.699134277736326580e-10,-8.737361138249812402e-10,-9.288392188409531499e-09,3.980562547701844456e-10,-5.066491184722730042e-10,6.301268403936412745e-09,-3.176193121694543810e-08,1.385901852617222735e-08,-9.660091767913638851e-09,4.506422825410272802e-09
8.296768766920477906e-10,-3.598834758387110175e-10,1.200677170557955771e-11,7.992693290149833850e-10,-3.267806279676160943e-10,2.568388883816235428e-09,1.816401316231711284e-08,5.122747670592756053e-08,3.061958271524599405e-08,1.281944624696501112e-08,-1.657235610021786990e-08
-4.125478000042261370e-09,-9.900021701339145882e-10,-1.651731369493675297e-10,1.896085774562234546e-08,-6.891990693365298577e-10,-6.735797528819101916e-11,-7.936469552979857624e-09,3.393366717231426931e-08,-3.881675100437056375e-08,-5.912839454679995023e-09,1.455591587667032710e-10
-7.429478503375202345e-09,4.501753145866492206e-10,5.433898399262495412e-10,-2.078383399313735820e-10,-3.267806279676160943e-10,5.643426886104744687e-09,-1.031146275151556852e-08,1.318805501146854622e-08,-1.487294320242061370e-08,1.281944624696501112e-08,5.960361848504165925e-09
-6.603901316674502742e-09,-6.299577989537754325e-10,-1.050916022479928400e-09,-2.341313733533825265e-08,2.210148461614726482e-09,-6.735797528819101916e-11,-1.505737540382094344e-08,1.318805501146854622e-08,1.146494156285073801e-08,7.199561743245369721e-09,1.395607307288254576e-08
2.482523006623589973e-09,1.890352799307216648e-09,-9.622477392803707803e-10,2.198698794897182996e-08,-6.125475689870128361e-09,3.446971170184399837e-09,-2.217420750989612965e-08,9.736252384236235120e-09,-2.684434074193977406e-08,-1.340535614888563234e-08,1.322910356133557356e-08
5.786523509956501169e-09,-7.199278470188537404e-10,-7.852244883695950088e-10,-7.270811812959541015e-09,-3.588546600287786198e-09,3.719331678958582664e-10,-1.505737540382094344e-08,-2.484440740350012028e-08,-1.726702016574210137e-08,4.091688083330156695e-08,3.052960503635434314e-09
2.482523006623589973e-09,1.801009914715883986e-10,-6.080445797146479521e-10,-2.078383399313735820e-10,-3.267806279676160943e-10,3.007680027000317633e-09,-3.878693866534818039e-08,9.736252384236235120e-09,-5.064559766683331180e-10,-2.929549509603542951e-10,-1.075755341048040750e-08
4.960946323255801567e-09,1.530308428127073977e-09,5.433898399262495412e-10,-9.288392188409531499e-09,-1.414035952074330501e-09,2.129097740632153637e-09,-2.929511336073728495e-08,-1.792688359005480578e-08,3.301365967856748504e-08,-2.089787284309127131e-08,-2.035349375874161798e-09
-1.648746439940164216e-09,-8.098978950839320482e-10,-7.666151149397793795e-11,1.290619374066814830e-08,-6.891990693365298577e-10,-5.778142836681159373e-09,6.301268403936412745e-09,-6.400333359317394262e-10,-2.684434074193977406e-08,3.452309430011639039e-09,-9.304091088705518145e-09
3.308100193324289162e-09,-1.169942266264071204e-09,1.890300226163587623e-10,3.827803130619695633e-09,-3.226128158918872434e-09,-1.385231404840437000e-09,1.816401316231711284e-08,1.664681691819120347e-08,3.061958271524599405e-08,-9.660091767913638851e-09,5.233392336957245006e-09
9.090524013289441317e-09,-8.980915272365018263e-11,6.319014653816357725e-10,1.492521627507131820e-08,-3.950965041656699547e-09,-3.142395977576732319e-09,-1.980328805612639282e-08,-1.100935977660936720e-08,-1.008377655286600570e-08,-2.167575073708001534e-09,1.686347441775127530e-08
-8.214774967093505877e-10,-1.440016589379135671e-09,-7.666151149397793795e-11,-1.231524347123558461e-08,-1.414035952074330501e-09,-5.066491184722730042e-10,6.301268403936412745e-09,-4.098795242654397195e-09,1.864818517572692302e-08,7.199561743245369721e-09,1.599021480541541604e-09
-8.214774967093505877e-10,-8.980915272365018263e-11,2.776983058159162531e-10,1.808780596216526355e-09,2.210148461614726482e-09,6.082718029288826065e-09,-2.217420750989612965e-08,-6.400333359317394262e-10,-1.008377655286600570e-08,1.579677239525642501e-09,1.455591587667032710e-10
-1.648746439940164216e-09,7.202496377017136356e-10,-1.228095931134875457e-09,-8.279602000684557350e-09,-3.267806279676160943e-10,-2.263813691208568323e-09,8.672187857706219056e-09,4.430995289248224272e-08,1.887620986653154664e-09,1.094482612421736238e-08,7.413824170279055285e-09
2.482523006623589973e-09,-1.529986637444214082e-09,-1.651731369493675297e-10,-1.433306420651113960e-08,3.563781340129765608e-11,-6.735797528819101916e-11,-1.268238220528523421e-08,-4.559001956434572261e-08,-3.163350739149446808e-08,2.031196294117064844e-08,-1.657235610021786990e-08
-1.648746439940164216e-09,1.801009914715883986e-10,3.662099312713024327e-10,2.818291863418110684e-09,3.563781340129765608e-11,2.129097740632153637e-09,-4.115785811911791722e-08,2.818728570790918549e-09,1.887620986653154664e-09,-5.912839454679995023e-09,1.599021480541541604e-09
1.656945819922890577e-09,8.102196857667919434e-10,8.090813740365828292e-10,1.290619374066814830e-08,-3.267806279676160943e-10,-1.385231404840437000e-09,2.765583846692800828e-08,6.277490477513577042e-09,1.146494156285073801e-08,-2.277249296583891839e-08,-8.577121577158597225e-09
-1.648746439940164216e-09,9.013094340651005197e-11,-8.737361138249812402e-10,-2.226139794857932913e-09,3.563781340129765608e-11,-5.338851693497109428e-09,1.555355751631035955e-09,-4.559001956434572261e-08,-7.689699589544516368e-09,1.094482612421736238e-08,-7.850152065611625021e-09
8.264946826588742541e-09,6.302795896366353277e-10,9.862612826915298860e-10,-8.279602000684557350e-09,4.747077551197095942e-09,4.764844599736613365e-09,-1.980328805612639282e-08,3.393366717231426931e-08,6.675774913296042339e-09,1.281944624696501112e-08,3.052960503635434314e-09
7.437677883357899548e-09,3.602052665215709127e-10,9.862612826915298860e-10,-1.029742273596007098e-08,-3.226128158918872434e-09,-9.459402616563550023e-10,6.301268403936412745e-09,-4.213125765762306701e-08,-5.295622626223029517e-09,1.656471062793700295e-08,-5.814103527802690884e-10
-1.648746439940164216e-09,9.013094340651005197e-11,-1.651731369493675297e-10,7.992693290149833850e-10,-3.267806279676160943e-10,3.446971170184399837e-09,-2.454920070843183888e-08,-7.557557149377176869e-09,-5.064559766683331180e-10,7.199561743245369721e-09,7.413824170279055285e-09
3.308100193324289162e-09,5.401453626517275801e-10,-7.666151149397793795e-11,-8.279602000684557350e-09,1.847730020245839602e-09,3.719331678958582664e-10,3.003083166546357524e-08,2.010557882491386238e-08,-5.295622626223029517e-09,-2.167575073708001534e-09,2.325990992088513808e-09
8.296768766920477906e-10,2.340367218552434215e-09,2.776983058159162531e-10,-2.226139794857932913e-09,7.604746961390982089e-10,1.250515454264022314e-09,-5.565550099210050485e-09,3.739242907903692491e-08,-1.008377655286600570e-08,-2.167575073708001534e-09,-1.308379864327189594e-09
-4.952746943273104364e-09,-9.900021701339145882e-10,8.975929994919758848e-10,-1.433306420651113960e-08,-2.138872834812158028e-09,3.719331678958582664e-10,1.104718105624192995e-08,-4.213125765762306701e-08,-5.295622626223029517e-09,7.199561743245369721e-09,6.687331360051138130e-09
4.960946323255801567e-09,1.440338380061995566e-09,-1.651731369493675297e-10,-2.226139794857932913e-09,1.847730020245839602e-09,-5.066491184722730042e-10,-3.190556900674481869e-09,-6.400333359317394262e-10,-1.966210985197531103e-08,3.716962852006792147e-08,5.233392336957245006e-09
