
##### time= 2.325e-08 
0.5		8.51442E+08
1.5		6.96481E+08
2.5		5.76122E+08
3.5		4.94526E+08
4.5		4.35039E+08
5.5		3.88569E+08
6.5		3.50188E+08
7.5		3.18239E+08
8.5		2.90974E+08
9.5		2.67067E+08
10.5		2.46113E+08
11.5		2.27813E+08
12.5		2.11411E+08
13.5		1.96774E+08
14.5		1.83928E+08
15.5		1.72234E+08
16.5		1.61629E+08
17.5		1.51547E+08
18.5		1.42356E+08
19.5		1.3389E+08
20.5		1.25912E+08
21.5		1.18404E+08
22.5		1.114E+08
23.5		1.04337E+08
24.5		9.80361E+07
25.5		9.22739E+07
26.5		8.65069E+07
27.5		8.14171E+07
28.5		7.65804E+07
29.5		7.21302E+07
30.5		6.78502E+07
31.5		6.40078E+07
32.5		6.05906E+07
33.5		5.70908E+07
34.5		5.40876E+07
35.5		5.10898E+07
36.5		4.8336E+07
37.5		4.57809E+07
38.5		4.34259E+07
39.5		4.10754E+07
40.5		3.89177E+07
41.5		3.68909E+07
42.5		3.50749E+07
43.5		3.32847E+07
44.5		3.16236E+07
45.5		3.00253E+07
46.5		2.84885E+07
47.5		2.70567E+07
48.5		2.58179E+07
49.5		2.45212E+07
50.5		2.33749E+07
51.5		2.22503E+07
52.5		2.12175E+07
53.5		2.01712E+07
54.5		1.92423E+07
55.5		1.83339E+07
56.5		1.74791E+07
57.5		1.66926E+07
58.5		1.5972E+07
59.5		1.52553E+07
60.5		1.45729E+07
61.5		1.39294E+07
62.5		1.33E+07
63.5		1.26907E+07
64.5		1.21126E+07
65.5		1.1598E+07
66.5		1.11039E+07
67.5		1.06081E+07
68.5		1.0162E+07
69.5		9.72337E+06
70.5		9.35801E+06
71.5		8.94108E+06
72.5		8.54429E+06
73.5		8.24412E+06
74.5		7.88376E+06
75.5		7.55319E+06
76.5		7.21933E+06
77.5		6.92392E+06
78.5		6.6448E+06
79.5		6.36971E+06
80.5		6.10558E+06
81.5		5.87044E+06
82.5		5.63933E+06
83.5		5.40855E+06
84.5		5.19388E+06
85.5		4.9911E+06
86.5		4.79655E+06
87.5		4.62243E+06
88.5		4.43827E+06
89.5		4.26785E+06
90.5		4.1253E+06
91.5		3.97834E+06
92.5		3.80712E+06
93.5		3.67675E+06
94.5		3.54348E+06
95.5		3.41897E+06
96.5		3.29096E+06
97.5		3.16312E+06
98.5		3.03518E+06
99.5		2.91885E+06
100.5		2.81327E+06
