389,396,402,447,471,492,501,587,667,707,728
3.505421035809563152e-09,8.080500613412816090e-10,1.516796832516249733e-10,-7.954828605635674044e-10,-3.843418535763451039e-09,-4.023485805663488969e-10,-3.736472647180947420e-10,1.511401705235470049e-08,4.950353316056636745e-09,-1.475933681230351901e-09,-7.040122116233940367e-09
-7.783670289710461675e-09,6.031547693974557730e-10,2.494341156129749702e-10,-1.437964674189712594e-09,-1.311777955625959088e-09,-5.564113781464891800e-09,1.274788462633405151e-08,1.237213748521747871e-09,-3.322018594982737524e-08,-1.475933681230351901e-09,-1.229575415872909467e-08
6.476145502707953195e-09,2.961401893213631806e-10,3.471885479743249671e-10,3.058927301542258679e-09,3.751503204648998138e-09,-2.223992797495337588e-09,-2.497499190615377645e-08,8.175615400438223459e-09,-1.933980572170378898e-08,-2.855558670824065948e-09,2.367235190212414877e-10
-4.812945822812070391e-09,1.936925433494484532e-10,3.960657641549982594e-10,-4.007411209043248299e-09,-4.602786274288343469e-09,-1.616903749833217668e-09,-1.021174087443281260e-08,-3.808410722806678728e-08,-8.930026912066950345e-09,2.662941287550790239e-09,-5.827393960577919181e-09
1.128503110984769045e-09,-4.718887976283402570e-10,-2.390247307054358556e-10,-1.530010469374221631e-10,-5.524102171010672774e-10,-7.058931043974171287e-10,-6.932376337861286303e-09,3.547694539330377171e-09,-5.459425493580203546e-09,9.559078303257710134e-09,5.087636141645338949e-09
-1.248414813839966126e-09,1.424687203634928730e-10,-1.412702983440858588e-10,5.628373836395793971e-09,1.979230363036411232e-09,-9.880405673529707938e-11,-1.021174087443281260e-08,1.049305547073732071e-08,-5.459425493580203546e-09,2.662941287550790239e-09,1.196023905834851736e-08
3.505421035809563152e-09,2.449163663354076264e-10,1.516796832516249733e-10,-1.107399007945427842e-08,1.219862624511519629e-09,-2.223992797495337588e-09,4.547436412522180495e-09,-1.726681448847013835e-08,8.420954734543426557e-09,-6.992445707343557749e-09,5.087636141645338949e-09
5.882338960634298323e-09,-9.325748466622996672e-10,5.408190863444286258e-11,-5.292374836295538678e-09,4.601837971957550276e-10,2.051175410383997991e-10,2.094833284014592088e-08,-1.264098141120939367e-08,-3.842558171610161005e-08,-9.630869163663789301e-11,5.087636141645338949e-09
5.346965689111138623e-10,-1.647100386324219213e-10,-3.854997215032912717e-10,-2.722687941616480240e-09,1.473088900283450175e-09,-2.527537321326389690e-09,1.111023923043127498e-08,1.049305547073732071e-08,8.420954734543426557e-09,2.662941287550790239e-09,2.367235190212414877e-10
8.259256885459091810e-09,7.056024153693668815e-10,-2.879019468861091480e-10,-7.861821371149073969e-09,-1.818230507169806739e-09,-4.023485805663488969e-10,-2.005390822891343256e-08,2.668033956537902092e-08,-3.724631145792713054e-09,-1.113132067612469906e-08,-1.027454056596905522e-08
-5.406752364885726091e-09,1.424687203634928730e-10,1.516796832516249733e-10,7.555578917448706392e-09,9.666363487396025237e-10,5.086620648694679792e-10,1.274788462633405151e-08,1.280353626154607016e-08,8.420954734543426557e-09,-5.614808650011494041e-09,-1.835987163832825647e-08
