LECROYWR6100A,18120,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,11-Dec-2012 17:55:48,0                 
Time,Ampl
9.569e-006,-0.0127465
9.57e-006,-0.0134455
9.571e-006,-0.012911
9.572e-006,-0.0130754
9.573e-006,-0.0128698
9.574e-006,-0.0130754
9.575e-006,-0.0125409
9.576e-006,-0.0129932
9.577e-006,-0.0131165
9.578e-006,-0.0129932
9.579e-006,-0.0128698
9.58e-006,-0.0128698
9.581e-006,-0.0129521
9.582e-006,-0.0131165
9.583e-006,-0.0123353
9.584e-006,-0.0128698
9.585e-006,-0.0125409
9.586e-006,-0.0133221
9.587e-006,-0.0131165
9.588e-006,-0.0127054
9.589e-006,-0.0128287
9.59e-006,-0.0124587
9.591e-006,-0.0127054
9.592e-006,-0.0129932
9.593e-006,-0.0131577
9.594e-006,-0.0128698
9.595e-006,-0.0128287
9.596e-006,-0.0127465
9.597e-006,-0.0127876
9.598e-006,-0.0127465
9.599e-006,-0.0130343
9.6e-006,-0.013281
9.601e-006,-0.0130343
9.602e-006,-0.0136922
9.603e-006,-0.013281
9.604e-006,-0.0131165
9.605e-006,-0.0124587
9.606e-006,-0.0136511
9.607e-006,-0.0124175
9.608e-006,-0.0128287
9.609e-006,-0.0129521
9.61e-006,-0.0125409
9.611e-006,-0.0127465
9.612e-006,-0.0130343
9.613e-006,-0.0124998
9.614e-006,-0.0128698
9.615e-006,-0.0129521
9.616e-006,-0.012582
9.617e-006,-0.0136922
9.618e-006,-0.0125409
9.619e-006,-0.0128698
9.62e-006,-0.0131988
9.621e-006,-0.0133632
9.622e-006,-0.0131988
9.623e-006,-0.0124175
9.624e-006,-0.0128698
9.625e-006,-0.013281
9.626e-006,-0.0128698
9.627e-006,-0.0131165
9.628e-006,-0.0129521
9.629e-006,-0.0127876
9.63e-006,-0.0131165
9.631e-006,-0.0127465
9.632e-006,-0.0127054
9.633e-006,-0.0127054
9.634e-006,-0.0123353
9.635e-006,-0.0128287
9.636e-006,-0.0126231
9.637e-006,-0.0131577
9.638e-006,-0.0124175
9.639e-006,-0.0123353
9.64e-006,-0.0125409
9.641e-006,-0.0124998
9.642e-006,-0.0130343
9.643e-006,-0.0128287
9.644e-006,-0.0130754
9.645e-006,-0.0125409
9.646e-006,-0.0128287
9.647e-006,-0.0128287
9.648e-006,-0.0127876
9.649e-006,-0.0124587
9.65e-006,-0.0130343
9.651e-006,-0.0130754
9.652e-006,-0.0128698
9.653e-006,-0.0131577
