389,396,402,447,492,501,587,667,707,728
-1.505829667869510035e-09,4.673842753313564673e-10,1.040323348011723968e-09,-3.111061347698490532e-09,-8.508283872761680595e-09,1.372212408189286774e-08,1.426095437182247440e-08,7.433230887892818206e-09,3.688412831508866852e-09,1.154897055685597096e-09
6.812537190752123302e-09,1.411607616355337215e-10,5.947887235955687887e-10,1.369009045644205983e-08,-2.229248579799276572e-09,6.770738971996295079e-08,1.950685925167669795e-08,-2.365938794793455719e-08,5.216367386806496370e-10,-2.847010517715473471e-09
-4.476554134767959015e-09,1.446218995338657841e-09,8.175560358036463265e-10,8.428577821743822331e-10,-5.717559623229196702e-09,-2.120616354116874495e-08,1.688390681174958535e-08,-8.113078530020869079e-09,4.744004862451635014e-09,4.584763046230045710e-09
-3.288941050620648856e-09,1.119995481642827831e-09,-2.962805252367344863e-10,4.794373313791944324e-09,-8.336979180616955511e-10,-4.025906781141124291e-08,9.014353564019215730e-09,-2.560179049262598025e-08,-1.591535255466493598e-09,-5.133746745184792414e-09
1.464894799028880422e-09,-1.327091318375414694e-09,-2.078419022901341088e-09,-1.474246989852566671e-10,-1.361111241642602449e-10,-3.073465254867298179e-08,1.688390681174958535e-08,-6.169663262417725699e-09,-1.848299568281204160e-08,1.726461937223158416e-09
-3.288941050620648856e-09,9.568016353350035868e-10,-8.531988057569249186e-10,4.794373313791944324e-09,5.445714448843353740e-09,1.372212408189286774e-08,-4.344608709042121248e-08,5.489815620289675653e-09,5.799596893394359334e-09,1.430374953896393723e-08
8.000150274899433047e-09,-1.653479010991063183e-09,1.040323348011723968e-09,-8.052859360475691600e-09,-2.229248579799276572e-09,-3.708562063875383539e-08,-4.344608709042121248e-08,9.375633432584329776e-09,1.577228769623374371e-09,-2.847010517715473471e-09
-7.447278601666349471e-09,7.936077890271792389e-10,3.787044307537841463e-11,2.818615547983163020e-09,-1.531284711959163634e-09,-2.153259270926248645e-09,9.014353564019215730e-09,-5.086416352564383866e-08,-1.109385146621283901e-08,4.013198164692484183e-09
6.812537190752123302e-09,1.609412841646482085e-09,-9.645824618609603271e-10,5.782252196696355862e-09,1.521343785917832337e-08,-2.438368445859212487e-08,1.145496244237879155e-09,-4.226247994814495465e-09,1.002395294942699546e-08,-9.707219200123431125e-09
3.246314425249904803e-09,-8.376739583717604399e-10,-1.075966117964995736e-09,2.818615547983163020e-09,2.654613125368224372e-09,-2.438368445859212487e-08,-4.100408635616344814e-09,1.602985085083301418e-09,-5.339552922620750971e-10,2.298026818760732558e-09
-3.182165837221996694e-10,-3.482565983681133721e-10,2.606377552834559459e-10,-1.474246989852566671e-10,-1.531284711959163634e-09,-2.153259270926248645e-09,-6.724057003492491704e-09,-1.005649379762401246e-08,2.632820800566142118e-09,1.201701331149461291e-08
8.710882569552251357e-10,7.936077890271792389e-10,-1.848968691326923312e-10,-1.474246989852566671e-10,-5.019972829331760879e-09,-3.708562063875383539e-08,-1.459291432327382786e-08,9.375633432584329776e-09,-5.339552922620750971e-10,-9.135654318585863808e-09
-6.853472059592694599e-09,1.446218995338657841e-09,-7.351321302865696152e-11,1.830736665078751895e-09,4.747750581003240182e-09,1.372212408189286774e-08,-6.724057003492491704e-09,-2.282832727211352085e-09,2.632820800566142118e-09,1.430374953896393723e-08
-2.695134508546934840e-09,-1.000867804679591922e-09,5.947887235955687887e-10,5.782252196696355862e-09,-1.531284711959163634e-09,2.007309217197372465e-08,9.014353564019215730e-09,-1.394231160991866658e-08,5.216367386806496370e-10,-2.847010517715473471e-09
8.710882569552251357e-10,-6.746442909837619129e-10,1.492540991794205633e-10,-1.299465737325293444e-08,-5.717559623229196702e-09,1.020187901731227730e-09,-1.983881920312805142e-08,3.546400352686444592e-09,7.910780955279851815e-09,5.833321741480229543e-10
-1.220111445131590749e-08,4.673842753313564673e-10,-1.848968691326923312e-10,-1.474246989852566671e-10,3.352576993208337103e-09,7.405835781004381102e-08,-2.770837245085842104e-08,-2.282832727211352085e-09,-4.758311348294710399e-09,-1.428088233558968855e-08
1.464894799028880422e-09,-8.376739583717604399e-10,-1.075966117964995736e-09,-8.052859360475691600e-09,-2.229248579799276572e-09,2.960158117947795818e-08,3.768448684164991347e-09,1.520587923539384594e-08,-1.426062755904109965e-08,5.833321741480229543e-10
-2.099636209943165114e-09,-5.114504446759376683e-10,1.492540991794205633e-10,1.072405020947359870e-08,-1.060142132839669723e-08,2.642813400682041170e-08,6.391401124092103125e-09,7.433230887892818206e-09,5.799596893394359334e-09,-7.992047854191679087e-09
2.755899583514555651e-10,3.730276127968901839e-09,1.597241628531907627e-09,5.782252196696355862e-09,6.143301242740788736e-09,1.020187901731227730e-09,-3.557722977063987797e-08,-3.404301825198416003e-10,-1.214944349715560634e-08,-1.131839171783722053e-09
8.710882569552251357e-10,1.935636355342304857e-09,1.263090660219794578e-09,-4.098940230602860297e-09,-3.624422167594180065e-09,2.325061308939710458e-08,-1.196996188334671526e-08,-2.365938794793455719e-08,-1.003627150300846435e-08,-1.599595834125762958e-08
5.623232350074639560e-09,6.305781216391808152e-10,4.834050674915334837e-10,-1.135303581889668076e-09,1.259439537573320879e-09,3.277910209690126862e-08,-9.347009443419604309e-09,7.433230887892818206e-09,-1.426062755904109965e-08,1.129059129141349790e-11
5.029425808000984688e-09,1.772606687954306330e-09,-1.075966117964995736e-09,-1.002861712628451468e-08,3.352576993208337103e-09,-1.168174827843048383e-08,1.145496244237879155e-09,1.714929450299698767e-08,1.577228769623374371e-09,1.373218465742636329e-08
8.710882569552251357e-10,-1.490285164683238938e-09,-9.645824618609603271e-10,-4.098940230602860297e-09,-3.624422167594180065e-09,-2.153259270926248645e-09,6.391401124092103125e-09,1.326246396779061488e-08,1.577228769623374371e-09,-1.313751422185502556e-08
2.652507883176249517e-09,-5.114504446759376683e-10,-2.962805252367344863e-10,2.818615547983163020e-09,3.352576993208337103e-09,-2.438368445859212487e-08,-2.770837245085842104e-08,1.602985085083301418e-09,-7.925087441122971042e-09,2.298026818760732558e-09
-7.447278601666349471e-09,-3.284924937309835714e-09,1.492540991794205633e-10,6.772534677855994736e-09,4.050163787105772926e-09,4.230351735963966871e-08,3.768448684164991347e-09,1.326246396779061488e-08,8.966372986222576136e-09,-1.199409843798846121e-08
5.029425808000984688e-09,9.568016353350035868e-10,-1.521500742381150811e-09,-1.474246989852566671e-10,1.032957615401085510e-08,-3.708562063875383539e-08,1.688390681174958535e-08,-3.920468464293652499e-08,-6.869495410180202881e-09,1.129059129141349790e-11
2.652507883176249517e-09,-6.746442909837619129e-10,1.597241628531907627e-09,-1.135303581889668076e-09,9.631612286170741539e-09,1.020187901731227730e-09,-1.477456195689232829e-09,2.297852758289478683e-08,6.855188924337127495e-09,1.030184196556286087e-08
-3.182165837221996694e-10,-1.653479010991063183e-09,2.606377552834559459e-10,-3.111061347698490532e-09,7.538474830535724902e-09,4.197708819154607445e-09,-1.459291432327382786e-08,-3.143203629543549477e-08,4.744004862451635014e-09,-1.599595834125762958e-08
6.812537190752123302e-09,-2.203308467229057145e-11,1.492540991794205633e-10,-2.123182464794079407e-09,2.654613125368224372e-09,1.054867690923539240e-08,-1.196996188334671526e-08,3.546400352686444592e-09,-1.214944349715560634e-08,-5.705311626722360558e-09
3.841812723853674115e-09,-4.100565811009306122e-09,5.947887235955687887e-10,-3.111061347698490532e-09,-2.229248579799276572e-09,2.007309217197372465e-08,6.391401124092103125e-09,-2.754520576022921131e-08,-1.426062755904109965e-08,8.015105738093548133e-09
2.058701341102594231e-09,7.936077890271792389e-10,-1.848968691326923312e-10,3.806494430887574144e-09,1.259439537573320879e-09,-1.168174827843048383e-08,-1.477456195689232829e-09,1.602985085083301418e-09,-1.591535255466493598e-09,4.013198164692484183e-09
-3.182165837221996694e-10,1.411607616355337215e-10,1.820008940739985062e-09,9.736171326569187164e-09,1.259439537573320879e-09,1.054867690923539240e-08,1.163730600394632668e-08,-1.199990906522724352e-08,7.910780955279851815e-09,-6.277353209578976307e-09
-5.072052433371729154e-09,-2.203308467229057145e-11,-1.632884398485186013e-09,3.806494430887574144e-09,6.143301242740788736e-09,-5.330780188349627739e-09,-2.246177164305516403e-08,-1.199990906522724352e-08,2.632820800566142118e-09,8.015105738093548133e-09
-1.505829667869510035e-09,-2.142896370994710199e-09,-1.848968691326923312e-10,1.961976735212367119e-08,-1.478769623966673051e-08,-5.330780188349627739e-09,2.475276413153092316e-08,-6.169663262417725699e-09,-4.758311348294710399e-09,-1.199409843798846121e-08
6.812537190752123302e-09,3.041904290235322227e-10,2.606377552834559459e-10,9.736171326569187164e-09,-1.129938519623681079e-08,4.197708819154607445e-09,-9.347009443419604309e-09,-2.282832727211352085e-09,-5.813903379237478560e-09,-5.705311626722360558e-09
-1.505829667869510035e-09,3.041904290235322227e-10,4.834050674915334837e-10,5.782252196696355862e-09,-1.060142132839669723e-08,1.020187901731227730e-09,-3.295427733071264956e-08,-2.282832727211352085e-09,5.799596893394359334e-09,-5.602742902461542186e-10
-9.120231257958548521e-10,-6.746442909837619129e-10,7.061723796996110214e-10,-1.002861712628451468e-08,2.009729956434582307e-08,-4.025906781141124291e-08,6.391401124092103125e-09,2.686535811810115961e-08,1.107954498036976280e-08,6.871975975018412671e-09
1.464894799028880422e-09,6.305781216391808152e-10,-2.078419022901341088e-09,1.863188846921925965e-08,5.614756697332077350e-10,2.960158117947795818e-08,3.262162145131225767e-08,3.463800646560209719e-08,5.216367386806496370e-10,1.087340684710043481e-08
5.029425808000984688e-09,7.936077890271792389e-10,7.061723796996110214e-10,-1.101889960744415272e-08,-5.019972829331760879e-09,2.007309217197372465e-08,-3.033132489078553364e-08,-4.226247994814495465e-09,5.799596893394359334e-09,7.443540856555986606e-09
-8.636583442343833213e-09,-8.376739583717604399e-10,3.787044307537841463e-11,-1.135303581889668076e-09,5.614756697332077350e-10,-2.153259270926248645e-09,-2.508472408298227663e-08,-3.404301825198416003e-10,-3.702719317351986079e-09,9.730277084025300171e-09
