
##### time= 9.5e-09 
0.5		7.00324E+08
1.5		5.37018E+08
2.5		4.2601E+08
3.5		3.55717E+08
4.5		3.06789E+08
5.5		2.69976E+08
6.5		2.40525E+08
7.5		2.16126E+08
8.5		1.96873E+08
9.5		1.79837E+08
10.5		1.65327E+08
11.5		1.52887E+08
12.5		1.42145E+08
13.5		1.32538E+08
14.5		1.24322E+08
15.5		1.16671E+08
16.5		1.10135E+08
17.5		1.04213E+08
18.5		9.8278E+07
19.5		9.3209E+07
20.5		8.84962E+07
21.5		8.39656E+07
22.5		7.99715E+07
23.5		7.61787E+07
24.5		7.23375E+07
25.5		6.90275E+07
26.5		6.58945E+07
27.5		6.2827E+07
28.5		6.01181E+07
29.5		5.75571E+07
30.5		5.5084E+07
31.5		5.27427E+07
32.5		5.05098E+07
33.5		4.86082E+07
34.5		4.65584E+07
35.5		4.48053E+07
36.5		4.3103E+07
37.5		4.14551E+07
38.5		3.98431E+07
39.5		3.83421E+07
40.5		3.69632E+07
41.5		3.56696E+07
42.5		3.43838E+07
43.5		3.31676E+07
44.5		3.20522E+07
45.5		3.09838E+07
46.5		2.98963E+07
47.5		2.88631E+07
48.5		2.78992E+07
49.5		2.70263E+07
50.5		2.6108E+07
51.5		2.53696E+07
52.5		2.44862E+07
53.5		2.36652E+07
54.5		2.29479E+07
55.5		2.233E+07
56.5		2.16252E+07
57.5		2.09802E+07
58.5		2.03416E+07
59.5		1.97011E+07
60.5		1.91815E+07
61.5		1.86304E+07
62.5		1.81255E+07
63.5		1.7597E+07
64.5		1.71064E+07
65.5		1.66112E+07
66.5		1.61944E+07
67.5		1.57278E+07
68.5		1.53477E+07
69.5		1.48907E+07
70.5		1.44732E+07
71.5		1.41288E+07
72.5		1.37314E+07
73.5		1.33772E+07
74.5		1.29889E+07
75.5		1.26121E+07
76.5		1.23102E+07
77.5		1.20035E+07
78.5		1.16884E+07
79.5		1.14306E+07
80.5		1.11336E+07
81.5		1.08799E+07
82.5		1.0591E+07
83.5		1.03091E+07
84.5		1.00581E+07
85.5		9.80932E+06
86.5		9.56726E+06
87.5		9.33669E+06
88.5		9.1361E+06
89.5		8.90972E+06
90.5		8.70661E+06
91.5		8.51297E+06
92.5		8.32105E+06
93.5		8.13049E+06
94.5		7.94704E+06
95.5		7.76042E+06
96.5		7.58192E+06
97.5		7.43658E+06
98.5		7.24341E+06
99.5		7.0896E+06
100.5		6.92699E+06
101.5		6.77608E+06
102.5		6.61754E+06
103.5		6.46387E+06
104.5		6.32687E+06
105.5		6.2038E+06
106.5		6.08465E+06
107.5		5.95125E+06
108.5		5.80868E+06
109.5		5.69895E+06
110.5		5.57884E+06
111.5		5.45717E+06
112.5		5.3423E+06
113.5		5.2473E+06
114.5		5.13825E+06
115.5		5.03791E+06
116.5		4.95324E+06
117.5		4.83756E+06
118.5		4.72247E+06
119.5		4.62635E+06
120.5		4.52438E+06
121.5		4.41972E+06
122.5		4.336E+06
123.5		4.26104E+06
124.5		4.17326E+06
125.5		4.08905E+06
126.5		4.01504E+06
127.5		3.94887E+06
128.5		3.85924E+06
129.5		3.78167E+06
130.5		3.71272E+06
131.5		3.64253E+06
132.5		3.57641E+06
133.5		3.50345E+06
134.5		3.43336E+06
135.5		3.37905E+06
136.5		3.30857E+06
137.5		3.25647E+06
138.5		3.19486E+06
139.5		3.13723E+06
140.5		3.07907E+06
141.5		3.03018E+06
142.5		2.97039E+06
143.5		2.91947E+06
144.5		2.86123E+06
145.5		2.80506E+06
146.5		2.7673E+06
147.5		2.71678E+06
148.5		2.66688E+06
149.5		2.6162E+06
150.5		2.57348E+06
151.5		2.53029E+06
152.5		2.49095E+06
153.5		2.45159E+06
154.5		2.41507E+06
155.5		2.36795E+06
156.5		2.33533E+06
157.5		2.2834E+06
158.5		2.24141E+06
159.5		2.19533E+06
160.5		2.15638E+06
161.5		2.12174E+06
162.5		2.09648E+06
163.5		2.06482E+06
164.5		2.03362E+06
165.5		1.99324E+06
166.5		1.95632E+06
167.5		1.92948E+06
168.5		1.90407E+06
169.5		1.87495E+06
170.5		1.84079E+06
171.5		1.8077E+06
172.5		1.77905E+06
173.5		1.75386E+06
174.5		1.73274E+06
175.5		1.69415E+06
176.5		1.67101E+06
177.5		1.64672E+06
178.5		1.61642E+06
179.5		1.58679E+06
180.5		1.56831E+06
181.5		1.54143E+06
182.5		1.51347E+06
183.5		1.48909E+06
184.5		1.46412E+06
185.5		1.44394E+06
186.5		1.41855E+06
187.5		1.3894E+06
188.5		1.3721E+06
189.5		1.3463E+06
190.5		1.32821E+06
191.5		1.30864E+06
192.5		1.29015E+06
193.5		1.27097E+06
194.5		1.25029E+06
195.5		1.23025E+06
196.5		1.21054E+06
197.5		1.19536E+06
198.5		1.1836E+06
199.5		1.16425E+06
200.5		1.14713E+06
201.5		1.13122E+06
202.5		1.11218E+06
203.5		1.08933E+06
204.5		1.07593E+06
205.5		1.06193E+06
206.5		1.04386E+06
207.5		1.03363E+06
208.5		1.02294E+06
209.5		999444
210.5		988832
211.5		974426
212.5		962998
213.5		947079
214.5		938038
215.5		925570
216.5		913726
217.5		899752
218.5		888070
219.5		873364
220.5		859848
221.5		850548
222.5		840970
223.5		821922
224.5		810198
225.5		804092
226.5		796655
227.5		784894
228.5		776401
229.5		756829
230.5		747595
231.5		736787
232.5		725062
233.5		716994
234.5		707968
235.5		697858
236.5		688348
237.5		685033
238.5		676636
239.5		665821
240.5		655865
241.5		643983
242.5		635379
243.5		627226
244.5		620977
245.5		616885
246.5		604043
247.5		594092
248.5		587759
