Temperatures,+-
9.428027129259711758e-01,-2.026626404025405837e+00
9.430305610219836820e-01,-2.027218204672796897e+00
9.432572185566018286e-01,-2.027805249543531474e+00
9.434829396326008810e-01,-2.028389297439921357e+00
9.437073997163508698e-01,-2.028969042508420362e+00
9.439307323256720395e-01,-2.029545309706853651e+00
9.441527755191880811e-01,-2.030116830606725209e+00
9.443738897323044057e-01,-2.030685427985657210e+00
9.445940047810366114e-01,-2.031249987449487371e+00
9.448128668768033256e-01,-2.031811245341740069e+00
9.450305921995566516e-01,-2.032368023687267655e+00
9.452471381299092368e-01,-2.032921662143299280e+00
9.454626614934229512e-01,-2.033470780074241979e+00
9.456772744528213481e-01,-2.034016765214035516e+00
9.458905662620168409e-01,-2.034558945757948045e+00
9.461029037050090462e-01,-2.035097371709941427e+00
9.463140864778080141e-01,-2.035631682080594196e+00
9.465241845578425961e-01,-2.036162523778010769e+00
9.467331996326443511e-01,-2.036690708684647522e+00
9.469410470730411644e-01,-2.037213999826426036e+00
9.471479196890318919e-01,-2.037734349181694604e+00
9.473536730899786429e-01,-2.038250166218919190e+00
9.475583912143151766e-01,-2.038763010914797835e+00
9.477621445492276919e-01,-2.039272131533190979e+00
9.479648168522457619e-01,-2.039778163667719912e+00
9.481662738050794514e-01,-2.040279758971924373e+00
9.483667388130232467e-01,-2.040778080865531141e+00
9.485661435093911686e-01,-2.041273244664422393e+00
9.487646538361270698e-01,-2.041764332057087294e+00
9.489620489967475203e-01,-2.042251564548998033e+00
9.491583570482782228e-01,-2.042735937311162875e+00
9.493536263042402501e-01,-2.043216119159519728e+00
9.495478598413982230e-01,-2.043693977539146722e+00
9.497410607217425804e-01,-2.044166534427314108e+00
9.499331588984604169e-01,-2.044636350050351492e+00
9.501243766868705531e-01,-2.045103373343950537e+00
9.503143564716082237e-01,-2.045566326342505015e+00
9.505035491787997559e-01,-2.046025902103552951e+00
9.506916814220216505e-01,-2.046482012348914914e+00
9.508787001227948510e-01,-2.046934713780322657e+00
9.510647293608781583e-01,-2.047383472670122551e+00
9.512498051642996888e-01,-2.047829818806481406e+00
9.514337167474256063e-01,-2.048271996098053105e+00
9.516169367037634608e-01,-2.048710662346649780e+00
9.517989763371187406e-01,-2.049146962780012515e+00
9.519800199817504138e-01,-2.049579105602783891e+00
9.521599916747357506e-01,-2.050007243030475212e+00
9.523390798632872523e-01,-2.050432913595344520e+00
9.525171933450076178e-01,-2.050855110187214336e+00
9.526941404618496367e-01,-2.051273909073778157e+00
9.528703430781229056e-01,-2.051689581152868147e+00
9.530454973865856161e-01,-2.052101398836671642e+00
9.532195579161429899e-01,-2.052510361314221932e+00
9.533928096665083007e-01,-2.052915640990387036e+00
9.535650070469358086e-01,-2.053317760672041636e+00
9.537361795416225974e-01,-2.053716876369640509e+00
9.539065085010814959e-01,-2.054112484813136241e+00
9.540757303851362670e-01,-2.054505079021316849e+00
9.542439899295586114e-01,-2.054893924288737850e+00
9.544115164987740929e-01,-2.055279686914688764e+00
9.545779419793793963e-01,-2.055662371808669953e+00
9.547433829734842670e-01,-2.056041287013825603e+00
9.549079381174025993e-01,-2.056417786780960988e+00
9.550714437635854370e-01,-2.056790559384749972e+00
9.552340021561537275e-01,-2.057160970924079457e+00
9.553958352466617177e-01,-2.057526619931576040e+00
9.555564886783727285e-01,-2.057890908486055270e+00
9.557163533441985770e-01,-2.058250917391259538e+00
9.558752790713229697e-01,-2.058607698034325750e+00
9.560331242111431704e-01,-2.058962033023867821e+00
9.561901909422148016e-01,-2.059312645088263061e+00
9.563462713548209759e-01,-2.059659993081271789e+00
9.565012990161160245e-01,-2.060004536354780758e+00
9.566554740773701715e-01,-2.060346198838501675e+00
9.568086703775370294e-01,-2.060684199494149826e+00
9.569608662795719978e-01,-2.061019291834850886e+00
9.571120837801736503e-01,-2.061351163729807645e+00
9.572623169569914880e-01,-2.061679768827372694e+00
9.574114567166034373e-01,-2.062005376026746717e+00
9.575597994912777855e-01,-2.062327864468623151e+00
9.577070511939136388e-01,-2.062646757864510239e+00
9.578532876834084941e-01,-2.062963336242254808e+00
9.579985101121980540e-01,-2.063276109187583085e+00
9.581426678299203026e-01,-2.063585540079930780e+00
9.582858740531314812e-01,-2.063892189133875732e+00
9.584279242901379003e-01,-2.064195742552204837e+00
9.585690407634592791e-01,-2.064495791190552598e+00
9.587092020875463971e-01,-2.064793162253016234e+00
9.588482144947700903e-01,-2.065087008718553108e+00
9.589861708886348035e-01,-2.065377666698609449e+00
9.591230652482878316e-01,-2.065665394148928247e+00
9.592588915465350974e-01,-2.065949787955949191e+00
9.593936437499855918e-01,-2.066230745108347922e+00
9.595273158192818563e-01,-2.066509059553894634e+00
9.596597875190990834e-01,-2.066783933038996768e+00
9.597912719270654813e-01,-2.067055708121866342e+00
9.599217364653417350e-01,-2.067324476199476457e+00
9.600510817687690768e-01,-2.067589551314492624e+00
9.601792623807413607e-01,-2.067852256639344688e+00
9.603063265075054700e-01,-2.068110946810449935e+00
9.604322680732567674e-01,-2.068366832598532046e+00
9.605570451079286087e-01,-2.068619628316820780e+00
9.606805993655469500e-01,-2.068869030888665250e+00
9.608032760366672642e-01,-2.069115494086570362e+00
9.609246870613454838e-01,-2.069358542500676190e+00
9.610448218686719057e-01,-2.069598637264594920e+00
9.611639884250324783e-01,-2.069835116090887883e+00
9.612818545018860794e-01,-2.070068365206133798e+00
9.613986579588190695e-01,-2.070299315239921167e+00
9.615142224115834635e-01,-2.070526506177847281e+00
9.616286219393302970e-01,-2.070750716924104395e+00
9.617417946309487764e-01,-2.070971301995868874e+00
9.618537901714688809e-01,-2.071189510287753777e+00
9.619645838454998765e-01,-2.071403493038905808e+00
9.620741695358865364e-01,-2.071614617959802729e+00
9.621825411242378445e-01,-2.071823259019838659e+00
9.622896924912033301e-01,-2.072027767561400058e+00
9.623956175166986649e-01,-2.072229681166197324e+00
9.625002975598567767e-01,-2.072427704414086858e+00
