388,396,447,492,501,587,667,706,728
4.503919156047800414e-05,6.483119617621297854e-08,1.156960731234632636e-06,3.190794704261433401e-07,1.273991821243984746e-06,7.949798118610033307e-05,2.204567270046720238e-05,5.353459682312715308e-04,2.082308597134351907e-05
4.961276049830061713e-05,7.293071588836835843e-08,1.303319988597584030e-06,3.592700290258569642e-07,1.470857718222317678e-06,9.136503563910543994e-05,2.527527555656367578e-05,6.028048748217992815e-04,2.328190990294391440e-05
5.458924613555508871e-05,8.144575743041573449e-08,1.459042379234298652e-06,4.020981264140373400e-07,1.687068420550697112e-06,1.044696352368866034e-04,2.883380064915737882e-05,6.764872524729147836e-04,2.597024317816610793e-05
6.000301984328200748e-05,9.037661026427367469e-08,1.624448732717628359e-06,4.476640448170695588e-07,1.923967701577662667e-06,1.189074940030847549e-04,3.274600735928776132e-05,7.568369245538455808e-04,2.890605380823288434e-05
6.588970674454428162e-05,9.972526682559920209e-08,1.799899823143257210e-06,4.960792160563918478e-07,2.182975412492389421e-06,1.347793361207805598e-04,3.703793342038292285e-05,8.443169331092438556e-04,3.210806370356111470e-05
7.228625689724310784e-05,1.094953761594699429e-07,1.985795810785779709e-06,5.474660924030521342e-07,2.465585733290836357e-06,1.521908533981709149e-04,4.173688595379866092e-05,9.394098327400432534e-04,3.559576725525921166e-05
7.923100269896198576e-05,1.196922130028107886e-07,2.182575901589244618e-06,6.019580717606998177e-07,2.773365892243014956e-06,1.712526827956940010e-04,4.687143760777036589e-05,1.042617990785505528e-03,3.938944777010620229e-05
8.676358892023898711e-05,1.303224784493420656e-07,2.390714879275747038e-06,6.596985562672754901e-07,3.107950958263791803e-06,1.920801354278244629e-04,5.247135452488217489e-05,1.154462315847747458e-03,4.351013314892336663e-05
9.492648562013606892e-05,1.413956660861937654e-07,2.610765191872609210e-06,7.208525770677628248e-07,3.471121742706107829e-06,2.147981852675943828e-04,5.856879174964238927e-05,1.275498383940067149e-03,4.798034062250660503e-05
1.037790761356608289e-04,1.529361306277352525e-07,2.843762114126328387e-06,7.857185945420480995e-07,3.865590267347881775e-06,2.395914666002422122e-04,6.521011209475060350e-05,1.406463054449080385e-03,5.283106516932687416e-05
1.133868224092523543e-04,1.649725290549922539e-07,3.090914031922881882e-06,8.546430065792974599e-07,4.294422763121485284e-06,2.666679715204513810e-04,7.244713459522864540e-05,1.548154499123485968e-03,5.809635270141312022e-05
1.238202447924325168e-04,1.775387860691633938e-07,3.353569155656190479e-06,9.280109791441843445e-07,4.760923167028024394e-06,2.962515977794907634e-04,8.033561589174618154e-05,1.701430518107922320e-03,6.381282080633073192e-05
1.351544090004641802e-04,1.906732892615078093e-07,3.633200416258348466e-06,1.006242302796679937e-06,5.268613411070326067e-06,3.285810202952044721e-04,8.893495151091168724e-05,1.867202376407788716e-03,7.001941383600566050e-05
1.474681752349677767e-04,2.044177810417756360e-07,3.931384073294379836e-06,1.089785493588129838e-06,5.821202075418508249e-06,3.639078286349989528e-04,9.830768090311731546e-05,2.046424883020897968e-03,7.675702122565810975e-05
1.608440127474022755e-04,2.188171065285897798e-07,4.249794053562312859e-06,1.179116233011235025e-06,6.422573603058746173e-06,4.024959312162786225e-04,1.085193378859044183e-04,2.240094015826741159e-03,8.406838019418652640e-05
1.753681585919503010e-04,2.339194302467583163e-07,4.590205448713174608e-06,1.274738348428782723e-06,7.076791467055532555e-06,4.446218314512224577e-04,1.196385354920523884e-04,2.449249337125175997e-03,9.199815862800052833e-05
1.911303314871473505e-04,2.497758362906592368e-07,4.954486206131692340e-06,1.377181519798390709e-06,7.788083915713642425e-06,4.905738124750824453e-04,1.317367552866617185e-04,2.674970215371435568e-03,1.005928062508868424e-04
2.082237932045503568e-04,2.664404028658030101e-07,5.344598068757583535e-06,1.487001551302538069e-06,8.560843703024381929e-06,5.406519959386655878e-04,1.448883717415039524e-04,2.918376864416523907e-03,1.099005871687123618e-04
2.267451905687803589e-04,2.839699822647699082e-07,5.762591805091119063e-06,1.604779057050352530e-06,9.399619140367421023e-06,5.951678539635127125e-04,1.591705287161855880e-04,3.180628305746868376e-03,1.199714974085463385e-04
2.467946391518852762e-04,3.024242886342861911e-07,6.210608677906867688e-06,1.731119882071065166e-06,1.030911522506127920e-05,6.544443560908303360e-04,1.746631853995121535e-04,3.462923699578371924e-03,1.308573099444667502e-04
2.684755660659284590e-04,3.218656766304821924e-07,6.690875768947361403e-06,1.866653813258028381e-06,1.129418498759076405e-05,7.188154970307473243e-04,1.914489956473250170e-04,3.766500279562938654e-03,1.426114924307968570e-04
2.918946264828711757e-04,3.423590247891022560e-07,7.205703336503975843e-06,2.012033852757161000e-06,1.235982386306505263e-05,7.886260111861226199e-04,2.096132373717353458e-04,4.092632303370989481e-03,1.552891633207678223e-04
3.171619404816696419e-04,3.639719863749036651e-07,7.757490047456319361e-06,2.167937691359051824e-06,1.351117782328102101e-05,8.642319659241592608e-04,2.292439745292842968e-04,4.442634478990136609e-03,1.689472186106765654e-04
3.443906260278538790e-04,3.867744188898262699e-07,8.348710912942794242e-06,2.335064350517418920e-06,1.475352175522047897e-05,9.459994538943552545e-04,2.504317135571606395e-04,4.817855505948338141e-03,1.836440838326675929e-04
3.736972676923816994e-04,4.108388961415048050e-07,8.981928228151849123e-06,2.514137250484577824e-06,1.609227769816583492e-05,1.034305831674228304e-03,2.732697352715949407e-04,5.219684713662302473e-03,1.994399641521117856e-04
4.052206026839018350e-04,4.362637459986262712e-07,9.660536557587620245e-06,2.706101486405765954e-06,1.753414442029025295e-05,1.129611699526400330e-03,2.978702137627090778e-04,5.649724418611366122e-03,2.164057216645797106e-04
4.391531063185431230e-04,4.632123162573952210e-07,1.039004451023855703e-05,2.912462763946033932e-06,1.908902310107787404e-05,1.232583816168954889e-03,3.243916011710765070e-04,6.110075191925596477e-03,2.346378006334541436e-04
4.756924671328096460e-04,4.918538802737809469e-07,1.117620254305768998e-05,3.134790233695470033e-06,2.076712459078029546e-05,1.343911723712387261e-03,3.529971598827079523e-04,6.602870874249576645e-03,2.542349452376341961e-04
5.150489660579220729e-04,5.223708197098920576e-07,1.202513217057536649e-05,3.374754427826269872e-06,2.257924028831886660e-05,1.464325623221550800e-03,3.838600807770234445e-04,7.130394145919844752e-03,2.753023075148526675e-04
5.574403624356828952e-04,5.549528947592468685e-07,1.294320029022656438e-05,3.634092176552261310e-06,2.453651704265714619e-05,1.594582095453156651e-03,4.171597286614438542e-04,7.695005617218323747e-03,2.979487254661057280e-04
6.030913209612194514e-04,5.897965799688290112e-07,1.393700349384528594e-05,3.914602286995171176e-06,2.665042731003202802e-05,1.735462346166018925e-03,4.530811988859790099e-04,8.299136356709025525e-03,3.222864228004277765e-04
6.522336876899808081e-04,6.271052668134185919e-07,1.501337248161759176e-05,4.218146853787558451e-06,2.893277683350938817e-05,1.887772880439479804e-03,4.918155084164202310e-04,8.945292097714720517e-03,3.484311614957414337e-04
7.051060283448039832e-04,6.670887435675875329e-07,1.617935963442045482e-05,4.546647831392707542e-06,3.139568006347935982e-05,2.052344073907374361e-03,5.335592353237846204e-04,9.636047213568227354e-03,3.765019992635859451e-04
7.619539065794808663e-04,7.099634010918467353e-07,1.744224389976578444e-05,4.902088461661385778e-06,3.405156854673660298e-05,2.230030888165571937e-03,5.785147160208550451e-04,1.037404880985126100e-02,4.066214416453911790e-04
8.230294647954235817e-04,7.559517781383154316e-07,1.880951984765069046e-05,5.286510246318561700e-06,3.691316853398774730e-05,2.421711572078241118e-03,6.268897168547409807e-04,1.116201122103575513e-02,4.389152209887677123e-04
8.885919138887570868e-04,8.052829578640697988e-07,2.028890772583188780e-05,5.702015814452862542e-06,3.999351939934210707e-05,2.628289033189486115e-03,6.788977969309198304e-04,1.200272283447047748e-02,4.735125598460842482e-04
9.589068243369402176e-04,8.581918653739324613e-07,2.188833628490676237e-05,6.150764130859614511e-06,4.330593850071540760e-05,2.850688693150599511e-03,7.347577592940436001e-04,1.289903660946947056e-02,5.105457945448265778e-04
1.034246928809846476e-03,9.149199438537353548e-07,2.361596028366612593e-05,6.634975445487214806e-06,4.686405415149131910e-05,3.089860815425283114e-03,7.946942568503819783e-04,1.385388099785516379e-02,5.501508038792242644e-04
1.114891459217311762e-03,9.757145076613091522e-07,2.548014468487655722e-05,7.156926876274807678e-06,5.068177275411828126e-05,3.346778503533673430e-03,8.589372791024133197e-04,1.487025103920444624e-02,5.924666564010263497e-04
1.201126337388689963e-03,1.040828875567944358e-06,2.748946845717050626e-05,7.718953498402930820e-06,5.477328441149380565e-05,3.622438224722600731e-03,9.277222909795717828e-04,1.595121098011670346e-02,6.376357124169477033e-04
1.293244442060272319e-03,1.110522558889329626e-06,2.965273025613892816e-05,8.323449955295880313e-06,5.915307232652060776e-05,3.917860589613283984e-03,1.001290434157557510e-03,1.709989780070105339e-02,6.858037654361696543e-04
1.391570028657673633e-03,1.185103037973949184e-06,3.198026862583886018e-05,8.973205123870392385e-06,6.383751326108451829e-05,4.234192907704493504e-03,1.079910195631739655e-03,1.831972244685729084e-02,7.371311762857771276e-04
1.496561973962007601e-03,1.265102733892051511e-06,3.448955354636992971e-05,9.672819369311333964e-06,6.885164867781431227e-05,4.573143041326960083e-03,1.163969044129885885e-03,1.961521965859394645e-02,7.918399301514795130e-04
1.608700595504822771e-03,1.351092840217394542e-06,3.719935221768030866e-05,1.042721991712100969e-05,7.422188447135457485e-05,4.936514035511584478e-03,1.253873904982957680e-03,2.099107077425716589e-02,8.501613554187996370e-04
1.728487497729242059e-03,1.443667782832921018e-06,4.012917843627118562e-05,1.124153212941390502e-05,7.997562581373998745e-05,5.326183391912963846e-03,1.350049090912451696e-03,2.245218743282112114e-02,9.123373304342971557e-04
1.856439261811586826e-03,1.543439583246367187e-06,4.329914555885953480e-05,1.212103834548171880e-05,8.614098250249106585e-05,5.744083951042075475e-03,1.452931416986387447e-03,2.400362786854456226e-02,9.786169359396418386e-04
1.993085264703571471e-03,1.651035883125598456e-06,4.672991384955494060e-05,1.307116323109187557e-05,9.274666163499009131e-05,6.192197110758473552e-03,1.562968488665446081e-03,2.565056856502596558e-02,1.049255304621925797e-03
2.138968594158480868e-03,1.767100587630042058e-06,5.044271003396817406e-05,1.409747934076381888e-05,9.982200350653812565e-05,6.672555566161388757e-03,1.680619404841604200e-03,2.739831620889923366e-02,1.124514105311252843e-03
2.294644917877819955e-03,1.892292825709278275e-06,5.445929938866595296e-05,1.520569938111757340e-05,1.073969226868870048e-04,7.187239715319321785e-03,1.806353858780392193e-03,2.925229321576025901e-02,1.204660948755328182e-03
2.460683374660931153e-03,2.027287596200806476e-06,5.880200562269204698e-05,1.640168182532934467e-05,1.155019434507711246e-04,7.738380361266268201e-03,1.940652826083904148e-03,3.121804921705728306e-02,1.289969856955648989e-03
2.637666254332924395e-03,2.172775421073171223e-06,6.349370273150921058e-05,1.769142867133005492e-05,1.241681790937987047e-04,8.328157664454763007e-03,2.084008304110146828e-03,3.330125689908845776e-02,1.380721093966199957e-03
2.826189385532250006e-03,2.329462593187280293e-06,6.855782405102528009e-05,1.908108798508915369e-05,1.334273446220182139e-04,8.958802327206904018e-03,2.236923610026234858e-03,3.550771679759974486e-02,1.477201367297937976e-03
3.026861393636057392e-03,2.498070501702465909e-06,7.401834423913630963e-05,2.057694889469844642e-05,1.433117163127811959e-04,9.632593209231569628e-03,2.399912785788519461e-03,3.784334783972913979e-02,1.579703437918797589e-03
3.240304431808590895e-03,2.679336176959584417e-06,7.989979698788481533e-05,2.218544652851501850e-05,1.538541607970003158e-04,1.035185960582823798e-02,2.573501168180961085e-03,4.031419643247796669e-02,1.688526500644510530e-03
3.467154516998859591e-03,2.874012519820146133e-06,8.622728398203597939e-05,2.391316448288109440e-05,1.650881460301207237e-04,1.111898231928636765e-02,2.758225651022698857e-03,4.292644036673186336e-02,1.803976355110355071e-03
3.708060200662262416e-03,3.082867155503075446e-06,9.302644239280412537e-05,2.576682579190092500e-05,1.770476729116931104e-04,1.193638938000252288e-02,2.954633621363343503e-03,4.568637215489382980e-02,1.926364710867465874e-03
3.963684810131061498e-03,3.306684252805511054e-06,1.003235014660478939e-04,2.775330859349114701e-05,1.897673770709301178e-04,1.280656323135856769e-02,3.163284737509707532e-03,4.860042651380815787e-02,2.056010349430283796e-03
4.234706463155784965e-03,3.546267937208942155e-06,1.081453923374360739e-04,2.987967066714842726e-05,2.032825787267549639e-04,1.373204395414243280e-02,3.384751202482080227e-03,5.167516896753343580e-02,2.193238940100420819e-03
4.522021257134962828e-03,3.802908687967778241e-06,1.165342451868157757e-04,3.215665841040113920e-05,2.176436599157649131e-04,1.471635879941811213e-02,3.619802788257503196e-03,5.491881925693860994e-02,2.338472349146451194e-03
4.826673022942861227e-03,4.078227568433797154e-06,1.255425848071210489e-04,3.459754006002899944e-05,2.329111053463096175e-04,1.576370626183828949e-02,3.869343263582781817e-03,5.834070294370983373e-02,2.492197396899373859e-03
5.149730056460055314e-03,4.373883335082909241e-06,1.352242494371023258e-04,3.721591315724445616e-05,2.491465705514023504e-04,1.687838339453866243e-02,4.134297367571434546e-03,6.195035622001845987e-02,2.654912156479507894e-03
5.492287506158341145e-03,4.691574348602118260e-06,1.456344550762604022e-04,4.002572221060310631e-05,2.664129874982720065e-04,1.806479364790423287e-02,4.415612720219845751e-03,6.575755402227828617e-02,2.827127175757724806e-03
5.855465898981766434e-03,5.033037255758895851e-06,1.568297603280962313e-04,4.304124889956492960e-05,2.847744842274787060e-04,1.932744211916986171e-02,4.714258638707938785e-03,6.977229137617808885e-02,3.009364703713689800e-03
6.240409944487429819e-03,5.400045886600812940e-06,1.688680367501883654e-04,4.627710385510680366e-05,3.042963169933336157e-04,2.067093161511518451e-02,5.031225166685701980e-03,7.400476859998526835e-02,3.202158067079694751e-03
6.648288981074577074e-03,5.794411555444862173e-06,1.818084825175771005e-04,4.974823034775359935e-05,3.250448819327840457e-04,2.209996409750764404e-02,5.367523421660797336e-03,7.846539627254400795e-02,3.406051893569100441e-03
7.080296496651300626e-03,6.217982568221697204e-06,1.957116112619165956e-04,5.346990116036038992e-05,3.470876817210762836e-04,2.361933906779254896e-02,5.724185196504709763e-03,8.316478920985927170e-02,3.621601859877543635e-03
7.537651898939091814e-03,6.672645714608182244e-06,2.106393034179839213e-04,5.745773252267306896e-05,3.704934026420094199e-04,2.523395946559336273e-02,6.102264380422887241e-03,8.811378682847634258e-02,3.849375589775032563e-03
8.021599040973772035e-03,7.160324933365171571e-06,2.266547687571915468e-04,6.172767374350846665e-05,3.953318329731908705e-04,2.694882677270313623e-02,6.502835759229196218e-03,9.332343526116108900e-02,4.089951890423213984e-03
8.533406522679325493e-03,7.682981514371560775e-06,2.438225569666559124e-04,6.629601000849260056e-05,4.216738679737319097e-04,2.876904199807504142e-02,6.926995247267485160e-03,9.880499054730816633e-02,4.343920900209118433e-03
9.074370338145423126e-03,8.242616458923589329e-06,2.622086371652302393e-04,7.117938384568917867e-05,4.495916315533997451e-04,3.069981464077031763e-02,7.375862029767926362e-03,1.045699486562342018e-01,4.611885425801059805e-03
9.645808428593517087e-03,8.841265510200641765e-06,2.818802443621866590e-04,7.639475329020208060e-05,4.791581972579941548e-04,3.274644429558298125e-02,7.850574128241992466e-03,1.106299821159783814e-01,4.894458163578074665e-03
1.024906831235269759e-02,9.481006057966915847e-06,3.029061036443972941e-04,8.195945259165136399e-05,5.104479570214441077e-04,3.491434649301290716e-02,8.352294594401224112e-03,1.169970273666192800e-01,5.192265567625962454e-03
1.088552124925640241e-02,1.016395180979337130e-05,3.253562651309687271e-04,8.789114726369925740e-05,5.435363227214714621e-04,3.720903297557658779e-02,8.882206758100891220e-03,1.236832169815434146e-01,5.505944874640700606e-03
1.155656512509351495e-02,1.089225539547248426e-05,3.493021914141723381e-04,9.420785765252163491e-05,5.784998599275653587e-04,3.963612149217303482e-02,9.441516564559705033e-03,1.307009122949954472e-01,5.836145559412855496e-03
1.226364139739134600e-02,1.166816249952399995e-05,3.748184251811476834e-04,1.009283411631052194e-04,6.154176076732203841e-04,4.220142280258728368e-02,1.003146855278853021e-02,1.380628127799900517e-01,6.183536395450384138e-03
1.300862261734157289e-02,1.249520972264265378e-05,4.020194202179700003e-04,1.080805558414827538e-04,6.544009444928618191e-04,4.491289903718709980e-02,1.065370914721746991e-02,1.457845570505918731e-01,6.548968719531231102e-03
1.379362228457700623e-02,1.337756014528933480e-05,4.310392666092756494e-04,1.156970436013268273e-04,6.955778009951070050e-04,4.777964671645119205e-02,1.131010412839036222e-02,1.538835974443366894e-01,6.933399082932089827e-03
1.462078122826261303e-02,1.431944674750048374e-05,4.620145637589374399e-04,1.238109353554857415e-04,7.390774148689209944e-04,5.081089597631977678e-02,1.200254413734112846e-02,1.623775413448179106e-01,7.337795148432572044e-03
1.549226969786323196e-02,1.532517370401178619e-05,4.950844671195575716e-04,1.324559641225615900e-04,7.850304096110492184e-04,5.401601693949675820e-02,1.273294629385838747e-02,1.712841779444701229e-01,7.763136790254983322e-03
1.641030372639213156e-02,1.639913212303579560e-05,5.303912038872065542e-04,1.416666031462511868e-04,8.335696012266576938e-04,5.740457630132562300e-02,1.350326758529833693e-02,1.806216607022144705e-01,8.210424314254931993e-03
1.737714045758581224e-02,1.754579544395984449e-05,5.680799338081903667e-04,1.514780281459262386e-04,8.848297450558132229e-04,6.098632113590581744e-02,1.431550101452198735e-02,1.904084547059981813e-01,8.680676098062636153e-03
1.839508385301185517e-02,1.876972516056095927e-05,6.082989438879822693e-04,1.619261688145814352e-04,9.389478091968455785e-04,6.477119896108619879e-02,1.517168028451876954e-02,2.006633984911893043e-01,9.174931427792239885e-03
1.946648153648787224e-02,2.007556771373471616e-05,6.511995576636936357e-04,1.730476840369848360e-04,9.960627980316451389e-04,6.876934683090721312e-02,1.607387719267343307e-02,2.114056681761172785e-01,9.694248898418912977e-03
2.059372634004694863e-02,2.146805607060903068e-05,6.969361961008763108e-04,1.848799776198154399e-04,1.056315814367173684e-03,7.299109686253117679e-02,1.702420289253708113e-02,2.226547933873040674e-01,1.023970716708446325e-02
2.177925830696725643e-02,2.295201188071057055e-05,7.456664575765888960e-04,1.974612189430834293e-04,1.119850146098445116e-03,7.744698349028354689e-02,1.802480954202804672e-02,2.344306776703074247e-01,1.081240592637031962e-02
2.302556024746469851e-02,2.453234083135982397e-05,7.975509769513691467e-04,2.108303051161435451e-04,1.186811021252327878e-03,8.214772778511199303e-02,1.907788661486783596e-02,2.467535495327590755e-01,1.141346367720506849e-02
2.433516287125865249e-02,2.621403803271304671e-05,8.527536104649654017e-04,2.250269094996584437e-04,1.257345854698836002e-03,8.710425576775986112e-02,2.018566513282328209e-02,2.596440168107111424e-01,1.204402026010998293e-02
2.571064362660408290e-02,2.800218686920962781e-05,9.114414086448328466e-04,2.400914739503982713e-04,1.331604172286240950e-03,9.232769444215901955e-02,2.135041669719647123e-02,2.731230528785021372e-01,1.270523625528586185e-02
2.715462580101007592e-02,2.990195802104155654e-05,9.737845946019743192e-04,2.560652026362974262e-04,1.409737547251283234e-03,9.782936865346926469e-02,2.257445272819936025e-02,2.872119860979687189e-01,1.339829251943655715e-02
2.866977993613483919e-02,3.191861098224826947e-05,1.039956623644381880e-03,2.729900773020342130e-04,1.491899656193655275e-03,1.036208062347243331e-01,2.386012562417592214e-02,3.019325139264329438e-01,1.412439086740800709e-02
3.025882328322612724e-02,3.405749344056939964e-05,1.110134173373451046e-03,2.909088542259487525e-04,1.578246233499187596e-03,1.097137361145343465e-01,2.520982829334016129e-02,3.173066962089219345e-01,1.488475378553539251e-02
3.192452191846129744e-02,3.632404363738405708e-05,1.184497230986325620e-03,3.098650866650814041e-04,1.668935164307753464e-03,1.161200960569242352e-01,2.662599590044585976e-02,3.333569764018510240e-01,1.568062545406141359e-02
3.367002734024743954e-02,3.872518701500808646e-05,1.263271710947921683e-03,3.299123722142026241e-04,1.764154873486902366e-03,1.228539306600924391e-01,2.811143103352042524e-02,3.501081946502884734e-01,1.651340723389450871e-02
3.549922013806106752e-02,4.127048343794568412e-05,1.346764802993461298e-03,3.511221765384040568e-04,1.864150190833745689e-03,1.299331460666676152e-01,2.966962354061201609e-02,3.675900431378000821e-01,1.738480397911622635e-02
3.741615277330603839e-02,4.396982153192182833e-05,1.435294849457832570e-03,3.735686158506189942e-04,1.969175116137257455e-03,1.373763762329743288e-01,3.130421260040990722e-02,3.858336976236534377e-01,1.829659909452629671e-02
3.942480146526364942e-02,4.683309982407670894e-05,1.529181043874969746e-03,3.973258250708576315e-04,2.079479433263795463e-03,1.452020542187563990e-01,3.301877793505261782e-02,4.048692960985880718e-01,1.925053395293669506e-02
4.152922159170105432e-02,4.987040430938176593e-05,1.628749241311079057e-03,4.224694754457605306e-04,2.195316811810453603e-03,1.534289782016990122e-01,3.481696943865923016e-02,4.247275581500437602e-01,2.024838416172003094e-02
4.373354028232813440e-02,5.309200003762978349e-05,1.734331703663451706e-03,4.490767065682337933e-04,2.316944390571301030e-03,1.620762846479906483e-01,3.670250096941676810e-02,4.454397067364032625e-01,2.129195590318692932e-02
4.604196115675705803e-02,5.650833698089663919e-05,1.846267311509872762e-03,4.772261798270646714e-04,2.444623000044386305e-03,1.711634660937165764e-01,3.867915430391834913e-02,4.670375150542361298e-01,2.238308821148502978e-02
4.845876641048121186e-02,6.013005291617244951e-05,1.964901678945568837e-03,5.069981064305624291e-04,2.578617246351755463e-03,1.807103793144123338e-01,4.075078088188478775e-02,4.895533255552399488e-01,2.352365394423595532e-02
5.098831961709315852e-02,6.396797732634950772e-05,2.090587302036820989e-03,5.384742839272741019e-04,2.719195634170996738e-03,1.907372562814845240e-01,4.292130416135335469e-02,5.130200757576282022e-01,2.471556109429483630e-02
5.363505066797502607e-02,6.803311261107341081e-05,2.223682965819717867e-03,5.717379421256317453e-04,2.866629734585546350e-03,2.012646480633676072e-01,4.519470692000668310e-02,5.374711451404985407e-01,2.596074545693655838e-02
5.640347927878797130e-02,7.233666370222653944e-05,2.364554733624342313e-03,6.068739965549606926e-04,3.021195409598836576e-03,2.123135130253261393e-01,4.757505102337566266e-02,5.629405899239354749e-01,2.726118198902491990e-02
5.929819904331261327e-02,7.689001822344683067e-05,2.513575320285509583e-03,6.439688856082018695e-04,3.183171932968034256e-03,2.239051574816120216e-01,5.006646398481188337e-02,5.894629807465371352e-01,2.861887704174673544e-02
6.232388640737496210e-02,8.170475800730875174e-05,2.671124490458486739e-03,6.831106715892392009e-04,3.352842440610467791e-03,2.360612696512611186e-01,5.267314650847176871e-02,6.170734907646017176e-01,3.003587266744994072e-02
6.548529461314454847e-02,8.679265130708533650e-05,2.837588826081239267e-03,7.243889798943329563e-04,3.530493575686710975e-03,2.488038970203155509e-01,5.539936735367632231e-02,6.458078337798178747e-01,3.151424366297142510e-02
6.878725694916762445e-02,9.216565692216020637e-05,3.013361883499806725e-03,7.678950382356525923e-04,3.716415631888862238e-03,2.621554587215885190e-01,5.824946604752555962e-02,6.757022952454605491e-01,3.305609911079099988e-02
7.223469246010556788e-02,9.783593193910904140e-05,3.198844469066817239e-03,8.137217456259158250e-04,3.910902832080870306e-03,2.761387675531156716e-01,6.122785769886595481e-02,7.067937865240790929e-01,3.466358508622224138e-02
7.583260086622928275e-02,1.038158250668967019e-04,3.394444443901808040e-03,8.619636213010988804e-04,4.114253024297701011e-03,2.907770109155507487e-01,6.433902867757500255e-02,7.391197930059941745e-01,3.633888217665111331e-02
7.958605598201927422e-02,1.101178672967570389e-04,3.600576441286437810e-03,9.127167322931555244e-04,4.326767291473974757e-03,3.060937254996183854e-01,6.758753098572273244e-02,7.727183091980687202e-01,3.808420230999227246e-02
8.350080947890171912e-02,1.167580103190952648e-04,3.817760441331015473e-03,9.660988266745787045e-04,4.548804893993884171e-03,3.221165716691091196e-01,7.097857990758199564e-02,8.076311610024656806e-01,3.990202258180070710e-02
8.758380533566664794e-02,1.237571177999512455e-04,4.046668473153580345e-03,1.022259589795903060e-03,4.780818085485248267e-03,3.388797889510712369e-01,7.451851867082960601e-02,8.439081433406001587e-01,4.179531297123628003e-02
9.184226792577450393e-02,1.311366788090594310e-04,4.287994104537205982e-03,1.081353658651201680e-03,5.023274216992786902e-03,3.564188682646822759e-01,7.821393735024155525e-02,8.816013197509083854e-01,4.376716852309003869e-02
9.628313382917737251e-02,1.389179838918205400e-04,4.542425575478898150e-03,1.143533867101816526e-03,5.276624492612002996e-03,3.747683390356743582e-01,8.207118843737050418e-02,9.207595843384790424e-01,4.582053889133535368e-02
